epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s
1,0.9951979372062181,0.8981115361577586,0.8862349881545494,0.16925805851228928,0.0,0.022364028317755774,0.3668246235936246,0.35281773085923906,0.12910188025141017,0.021934094779351924,0.0,0.020540380751357435,0.0004110331534847892,21.20025916852449,0.0066850484210125944,374.92673420906067
2,0.2749303538156183,0.2661180695812953,0.0756667478745313,0.02491219662953977,0.0,0.0172678420810323,0.2282075970730883,0.22295052494774473,0.05161120855507064,0.0019190292594120886,0.0,0.013502099511629723,0.0009451659653397465,0.7005367576218161,0.03382499886557777,374.76538133621216
3,0.22880910372263508,0.22343685466207955,0.053192825713439994,0.0010593310661581774,0.0,0.013743608763539477,0.22800005639487125,0.22281358343489627,0.0516889972731154,0.00035148094235758415,0.0,0.013623416671489781,0.0015519101429749846,0.05970931294080066,0.03330100024554958,366.42763662338257
4,0.22033373952696197,0.21534509976443492,0.04940294414072444,0.0009668948847416016,0.0,0.013573879331938531,0.2276287059834663,0.22245605353345263,0.05153569428527609,0.0003816549177188674,0.0,0.014105487575239323,0.0019467253815796165,0.0732760306080117,0.031255070476772936,356.1065945625305
5,0.2275895132045997,0.22221522919441525,0.05260732545958538,0.0022710257325343265,0.0,0.013735799824720936,0.22807337977784745,0.22291286765260898,0.051543759816187494,0.0001227379655555272,0.0,0.012838369275027134,0.0019886063035814703,0.08245456255604758,0.03671826984971128,356.0840222835541
6,0.2255956817222269,0.22026846126506203,0.05226870717382745,0.0020070009320486285,0.0,0.013804713038629608,0.22812260322748346,0.22296327542751393,0.05158203301277566,2.2485586998029366e-05,0.0,0.012289037660477644,0.0019003842154692986,0.0896600031563522,0.03917818219262235,355.5676293373108
7,0.2221274987647408,0.2170918391331246,0.049991274835835944,0.0007306487103122842,0.0,0.013330672661724843,0.2276515004799721,0.2224941575463782,0.05140456711833782,0.0003377173290350874,0.0,0.011675589390970926,0.001732247892930059,0.060130785085800054,0.04198641647049721,356.57897210121155
8,0.2224855074757024,0.2173340378231124,0.050835326877667716,0.0013587401349851509,0.0,0.012794503005907724,0.22714037812770682,0.22195417766875408,0.051390668000788134,0.0009426645125092771,0.0,0.013937711765236676,0.0014991369860754612,0.06679469515618525,0.03197177069539085,356.5959208011627
9,0.2217339063161298,0.21653514002498828,0.05059604579092641,0.002783240306727844,0.0,0.014006454139751823,0.22610264097122437,0.22095584552338782,0.050820869631431204,0.0012941724130638597,0.0,0.01454763424562964,0.0012217644219699013,0.10026540668240111,0.029418301847862437,355.78216767311096
10,0.21203703915602282,0.20701749744383913,0.04599206215260845,0.008406703587120559,0.0,0.014907981778838132,0.225852703160428,0.2206628917062536,0.05057922824028325,0.002637785208904422,0.0,0.01405158050437557,0.0009247759701636075,0.23413687733639227,0.03150118508950827,355.71855211257935
11,0.21648045299868834,0.21119273751974105,0.048307874808578115,0.009138550176133945,0.0,0.015290863081616791,0.22319472319585212,0.2177711194975579,0.049541926249227625,0.009388211517634385,0.0,0.015430095605552197,0.0006345603579119217,0.3214071031071638,0.025823675591419352,355.1760301589966
12,0.21706885119017802,0.21160448177864677,0.04776737199311978,0.013752624519494067,0.0,0.0153444022626469,0.22415632374109107,0.21902939233374089,0.050025099809182454,0.0024884685611121973,0.0,0.015575113240629435,0.0003769045159536446,0.4564371659175346,0.025237422733706362,356.92240858078003
13,0.21255164432682488,0.20737169028112762,0.04617342697946649,0.011252230282345984,0.0,0.0157338601144913,0.22246891466226984,0.2172217402369418,0.049279587462227395,0.006384301918281361,0.0,0.01572869947933136,0.00017470229655080745,0.4703354656598286,0.024622278664498887,357.27283811569214
14,0.2228418730591473,0.2172859687162073,0.05059484257117698,0.009928383350703179,0.0,0.015877020363941004,0.2246221329303498,0.21949113937134437,0.05014946285952279,0.002320926189373069,0.0,0.015553872160455014,4.592025424717672e-05,0.5088848155187933,0.025323737908075464,354.8548741340637
15,0.21801584127702212,0.21241716605268027,0.04825469799535839,0.015464092468334313,0.0,0.015594869067794398,0.22191309952672492,0.21637997895162156,0.048957837874347224,0.012746751437241093,0.0,0.015593134164017565,2.0012386521138383e-06,0.5907644878484701,0.02516741164900521,356.79142808914185
