epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s
1,0.47416325031142487,0.4436961865738819,0.2126608632897076,0.1840195570196221,0.0,0.018473522188632113,0.36205577105283737,0.3485280007440993,0.12658496696422708,0.017385469275742506,0.0,0.018181631618991813,0.0004110331534847892,3.830530597347962,0.01519126137916712,186.28358054161072
2,0.2610130267707925,0.25403986424207686,0.06903999595853844,0.001383290580708107,0.0,0.015055502460975397,0.24039907166932492,0.23471147075612495,0.05687170570835154,8.651674858249843e-06,0.0,0.013764534561716496,0.0009451659653397465,0.6451124193931096,0.03277555110051911,188.06688046455383
3,0.22427353678565276,0.21918897071951313,0.05084151811407585,8.319368496239278e-06,0.0,0.013740236091574556,0.22863910870349152,0.22343032569327254,0.05208155344379075,1.2601244731179558e-05,0.0,0.013097781152959833,0.0015519101429749846,0.1126574663420845,0.03566283415606682,185.94232153892517
4,0.22516825955949332,0.21999228122202974,0.05159430271994911,0.0003309672891382912,0.0,0.012475894690540276,0.2273961086856558,0.2222277024324904,0.05137954434340305,0.0006090436457444856,0.0,0.012644741109552536,0.0019467253815796165,0.06639616578866385,0.03767683176680448,186.9170196056366
5,0.22335602433273666,0.21816922332111158,0.05137439591712073,0.0009872475533388512,0.0,0.01252617381120983,0.227274238112125,0.22213408414353716,0.05135151815224201,0.00010004019469171056,0.0,0.012753790551598402,0.0019886063035814703,0.0865512512636518,0.03718642103782994,185.16173601150513
6,0.22588507870310232,0.22063980486832166,0.052102516081772354,0.0007004610567180766,0.0,0.01231019277321665,0.22809134534698852,0.2229219508614946,0.05150584458432933,0.0003762215913682551,0.0,0.01062897074610946,0.0019003842154692986,0.11004982198294448,0.0470970593234326,184.1266586780548
7,0.21629565687556015,0.2115134040776052,0.04743621559617551,0.0007726458861127053,0.0,0.012173673863473691,0.22773065528971084,0.22237066821532048,0.05161881216980042,0.003962105045323543,0.0,0.0127233104443455,0.001732247892930059,0.09631286238957393,0.03729381895762809,185.00513672828674
8,0.21970330896346194,0.21463140143375647,0.049979692447538436,0.0014787560390423574,0.0,0.012557384871730679,0.22707042494352828,0.22192493635923305,0.051226488215492125,0.00045677882376173544,0.0,0.012288955456398904,0.0014991369860754612,0.11793952672007052,0.039263275233989064,185.17443442344666
9,0.2311409242059055,0.225725477620175,0.0534525215527729,0.0014038853268630192,0.0,0.011706761275663188,0.2256262259597474,0.22034355776107056,0.050488919356560455,0.004675515487720754,0.0,0.011981180799689064,0.0012217644219699013,0.07884200821557132,0.04066165352359097,184.84856367111206
10,0.22389959383167718,0.21871829899518114,0.051271714167179246,0.0010824511918958466,0.0,0.012181241354463915,0.22501487601944742,0.21995559746914722,0.05027292607391768,0.0006397491192535412,0.0,0.012051704200975438,0.0009247759701636075,0.11573133101000598,0.040342687966024623,185.58446431159973
11,0.22293467858904287,0.2178199103004054,0.05038878163812976,0.0015177998601589742,0.0,0.012225568627840595,0.2250491258628825,0.2199752243592384,0.050338004081648714,0.0008020597104143932,0.0,0.012192340964015494,0.0006345603579119217,0.11251364887054814,0.039698170498013496,184.73843479156494
12,0.22168011688872388,0.21656110949422183,0.05055520521280797,0.0012697324156426093,0.0,0.012247857990625657,0.22583494018366995,0.22068568398343755,0.050590916318779294,0.0018032831815984769,0.0,0.012100938905743843,0.0003769045159536446,0.10910564600244949,0.0401176701081877,184.89013981819153
13,0.21832474223092982,0.21332729690169033,0.04869355983345917,0.002561785301445764,0.0,0.012259295180832085,0.23452656620994528,0.22854158139609276,0.05409773084473737,0.011504210359565517,0.0,0.01211305074591903,0.00017470229655080745,0.12139274027492655,0.04006140960499327,184.62056756019592
14,0.22305181979348784,0.2178664257651881,0.050719868362342053,0.002268147206689862,0.0,0.012397969572951919,0.22477400619932947,0.2196928303133934,0.05019657249423735,0.0012303880584635834,0.0,0.012200035977157507,4.592025424717672e-05,0.11231558752295218,0.039661895979116575,184.10349345207214
15,0.22259846659083116,0.21737316693914563,0.050831478020470396,0.002843022933580199,0.0,0.012338134739547969,0.22475298589214365,0.21965314202169153,0.05018518230025756,0.0016265064195203137,0.0,0.012200316969067492,2.0012386521138383e-06,0.10950350253107516,0.03966077736162759,186.16717529296875
