epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,is_nan_loss,is_inf_grad
1,1,1.3334379196166992,1.0837112665176392,1.1705808639526367,0.27735987305641174,0.11880069971084595,0.012140626087784767,8.18870373636307,8.188703536987305,7.747272968292236,0.1109781488776207,0.14323502779006958,0.15036211907863617,0.09526978433132172,2.640097141265869,1.5002000331878662,0.00020000021270361891,0,0
1,2,1.5703539848327637,1.2276140451431274,1.5083420276641846,0.3443897068500519,0.17468620836734772,0.01362011767923832,9.786717269879722,9.786717414855957,9.021944046020508,0.15835905075073242,0.1782359480857849,0.19365942478179932,0.12487873435020447,3.7781498432159424,1.500398874282837,0.00020000085081437456,0,0
1,3,1.3847737312316895,1.096021056175232,1.2003103494644165,0.2719762623310089,0.15512286126613617,0.010580078698694706,7.647806155214868,7.647806167602539,7.405978202819824,0.09742631763219833,0.12785719335079193,0.11572437733411789,0.0502396859228611,1.897016167640686,1.5005974769592285,0.00020000191433196582,0,0
1,4,1.406429409980774,1.119341254234314,1.2526527643203735,0.2645983099937439,0.14859291911125183,0.012499023228883743,6.028227072979632,6.028226852416992,5.778716087341309,0.08849970996379852,0.11090381443500519,0.10681668668985367,0.056868087500333786,1.7062199115753174,1.5007963180541992,0.00020000340325588986,0,0
1,5,1.690227746963501,1.280787706375122,1.6342010498046875,0.2810460329055786,0.23196765780448914,0.011988282203674316,8.381903439013442,8.381903648376465,7.835390567779541,0.13548427820205688,0.1514141708612442,0.17025496065616608,0.0856318324804306,2.96401047706604,1.5009955167770386,0.0002000053175854426,0,0
1,6,1.2442606687545776,1.0484732389450073,1.093733310699463,0.28798824548721313,0.07201464474201202,0.012222656048834324,7.446469909210498,7.446469783782959,7.114190101623535,0.10070163756608963,0.13288122415542603,0.12360489368438721,0.06109532341361046,2.18892765045166,1.5011937618255615,0.00020000765731971958,0,0
1,7,1.780951976776123,1.2208393812179565,1.4893804788589478,0.30824971199035645,0.3957620859146118,0.012401368468999863,9.102023972683597,9.10202407836914,8.480616569519043,0.18547208607196808,0.17469938099384308,0.22186557948589325,0.10310880839824677,3.2865190505981445,1.5013917684555054,0.0002000104224576147,0,0
1,8,1.3769558668136597,1.0792216062545776,1.1744881868362427,0.31043580174446106,0.1647637039422989,0.012429687194526196,8.219594627130073,8.219594955444336,7.819801330566406,0.12287117540836334,0.1512826532125473,0.16197659075260162,0.07931936532258987,2.5183191299438477,1.5015895366668701,0.00020001361299782088,0,0
1,9,1.5768742561340332,1.1231549978256226,1.2611076831817627,0.3023472726345062,0.3124910593032837,0.01170507911592722,6.961059997133838,6.961060523986816,6.623234272003174,0.11865155398845673,0.1314699798822403,0.14264249801635742,0.054073967039585114,2.12943434715271,1.5017879009246826,0.00020001722893883017,0,0
1,10,1.4180662631988525,1.073552131652832,1.1518112421035767,0.25728756189346313,0.21646875143051147,0.01087011769413948,8.11581772754816,8.11581802368164,7.8521575927734375,0.1117183044552803,0.14412561058998108,0.14233611524105072,0.050478946417570114,2.0381505489349365,1.501987099647522,0.00020002127027893323,0,0
1,11,1.4433788061141968,1.1923097372055054,1.429560899734497,0.2542979419231415,0.09539804607629776,0.012331054545938969,8.517249725299902,8.517250061035156,7.951165199279785,0.11562149971723557,0.16233089566230774,0.16849477589130402,0.11050162464380264,3.040097713470459,1.5021811723709106,0.00020002573701621991,0,0
1,12,1.1309062242507935,0.9756492376327515,0.9453222751617432,0.2525763511657715,0.048095956444740295,0.013109374791383743,7.366052498285485,7.366052627563477,7.047539234161377,0.08766995370388031,0.14276599884033203,0.13523951172828674,0.06675168126821518,2.1307525634765625,1.5023707151412964,0.00020003062914857907,0,0
