epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.6752627281099558,0.5702197140455246,0.5239226598152891,0.019550487163942306,0.04822734451285214,0.006891757047269493,0.26475918874625237,0.2510474851294871,0.07250698134903946,0.0054764362780617614,4.209806352181031e-05,0.012290171981458702,0.9755282826193187,2.5035111839696764,0.03975485991686582,109.38614892959595,0.023842646078858564,0.023842646078858564,0.023259175582409128,0.0249178446829319,36.611495504071634,0.9315116268973197,1.4567354794471494,0.39858838050596174,1.2184874167365412,1.5710639232589352,0.05534829150645002,0.13564535804813907,0.04100040819706215,0.13721889976051546
2,0.24981522776186466,0.23435616947710514,0.06374683593865484,0.007650935305282474,0.0021541149959375615,0.013095423495396972,0.22970694981275067,0.21583621997025706,0.05578733620894773,0.012014142224835532,0.00020123033057872487,0.01498011926549577,0.9045085926789765,5710.850432629213,0.0278676011539515,110.41213488578796,0.023842646078858564,0.023842646078858564,0.02156587825053128,0.1480545848608017,37.596683256087765,1.0732172789112213,3.343712995898339,0.4973938427625164,1.1542784240938002,1.4908927896330433,0.07249042472291377,0.2656167776113556,0.0618922329519973,0.1069772576252299
3,0.2472106573730707,0.23159166492521763,0.061278484696522355,0.010660831367131323,0.0026948763370172202,0.01252645353320986,0.23609749379177247,0.22408466627520898,0.06092536843291694,0.008310737997113217,1.2761912674042993e-06,0.011006952434658043,0.7938928322536105,0.5308812917396426,0.04538766754971397,110.03604006767273,0.023842646078858564,0.023842646078858564,0.018928505823965467,0.04180526360869408,41.60893003402218,1.0591840021071894,3.12609702656346,0.329158866213214,1.5289320809225881,1.0776354969028503,0.07914832570860462,0.2803416413164908,0.024903789108380044,0.14794650116274433
4,0.22157937489449978,0.2079781537503004,0.04849568382371217,0.010620681550353766,0.0017597973839656334,0.01292164140380919,0.20360931672396199,0.190666811204245,0.043026841253102306,0.00720717616514453,0.0018037544647870984,0.012951414779789986,0.6545088426789766,0.6311139143258333,0.03719336051313627,109.62739896774292,0.023842646078858564,0.023842646078858564,0.015605222691478158,0.4586832821369171,40.672566333893805,1.262664734548138,3.5266512109387307,0.4528737060485348,1.793201950673134,1.208818260147687,0.05871296091185462,0.24495899137710372,0.04480113142137505,0.14279588023501058
5,0.19404333755373954,0.18189731813967228,0.036276077912189064,0.010995061569847166,0.0018843628446757067,0.012168591497465969,0.1995698373884924,0.18794327210034092,0.03901537510626499,0.01376242570263604,0.0005064858164746705,0.013060841523110867,0.5000005000000001,51.64692084498704,0.036101717255528895,108.95742392539978,0.023842646078858564,0.023842646078858564,0.011921334960752324,0.18879446387290955,40.85013635696903,1.0244567974921195,3.111218402462621,0.3899027361023811,1.14973012612712,1.332219975742121,0.09122406700926443,0.2702450086512873,0.04863956165981284,0.14249404986058511
6,0.19616058379411697,0.1851991205662489,0.03737469684332609,0.0128343640640378,0.0006561566964381882,0.011852236944250763,0.2214324342267167,0.21040976458499508,0.05256633735412071,0.012021857306301113,6.429830152944577e-05,0.010201289784914302,0.34549215732102356,0.5895298181846738,0.05061506422296647,108.30796670913696,0.023842646078858564,0.023842646078858564,0.00823744723002649,0.1947103589773178,39.91637476644208,1.3415880914657348,3.9324905360898663,0.35582436409688767,1.2381688139130993,1.5266104353291372,0.08477863241587916,0.19837745666473863,0.02857454410075023,0.1464250670565713
7,0.19870907731354237,0.18747986204922198,0.038736367477104065,0.009736635447479785,0.0007313167082065775,0.012274860227480531,0.1898945682231457,0.17848201764206734,0.03702483791106891,0.016322142304101537,0.00020341743055609293,0.01338108345085094,0.20610816774638968,74.97031576968729,0.03498545721053116,109.41853713989258,0.03327547261781501,0.03327547261781501,0.006858346692153012,0.36675721406936646,37.53357590090844,1.1175321763561619,3.1115050573502816,0.3913101135723053,1.3314985852087697,1.8548001275908563,0.08185629802605798,0.2875493134221723,0.04679505762500602,0.13963614913725084
8,0.19918818183243275,0.18768551491200924,0.039063097853213546,0.012922119097784162,0.0006765836261250512,0.012547332793474197,0.19110209867358208,0.1803102767876079,0.03660160528736249,0.019257245179746422,0.00026712182301669385,0.01180335280425366,0.09549240732102354,0.5020745303481817,0.0423147379751167,110.0995659828186,0.03327547261781501,0.03327547261781501,0.003177554985019956,0.2733106017112732,38.6030474939654,1.0556305095072716,3.347314324686604,0.3861620150266155,1.2319660192535768,1.8983465463644074,0.09237054692160698,0.26461036979190766,0.03868875992109004,0.14533995846586842
9,0.19871838875114917,0.1872530657798052,0.039228516756556926,0.014621356641873718,0.0008006776038428143,0.012021454274654389,0.1835415294574153,0.17247492320114566,0.033757012592808854,0.013111725651598986,0.0006585630273849024,0.012753511489098592,0.024472717380681387,0.5944634252041578,0.037712086316558625,109.33728051185608,0.03327547261781501,0.03327547261781501,0.0008143412370843889,0.26638340950012207,38.467859280493954,1.1151290410949337,3.265907702138347,0.3884886199428189,1.3683329028467979,1.9077470967846533,0.08159553308881098,0.28227671870300847,0.038764199277521116,0.1540593974051937
10,0.19106460630893707,0.18021125964820384,0.035821607406251135,0.014424654496833682,0.0005458203584566945,0.012008264530450105,0.17817078891300386,0.16781553730608956,0.03287647083672064,0.014745884439757755,0.0005371614701474474,0.01158629870643058,1e-06,0.660161341316998,0.043451379798352716,109.16202783584595,0.03327547261781501,0.03327547261781501,3.327547261781501e-08,0.2895278036594391,38.40421602187618,1.2055716368459886,3.81181867430287,0.38428995715033626,1.403806480669206,1.7643220095624847,0.09021469199609372,0.21355222763583784,0.03794765212474288,0.15852259246091688
