epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,loss_sr,loss_T_aux,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,prodigy_d,prodigy_d_max,prodigy_lr_eff,is_nan_loss,is_inf_grad,gn_out_fc_v0,gn_out_fc_T,gn_out_fc_s0,gn_out_fc_a,gn_out_fc_b,gn_decoded_v0,gn_decoded_T,gn_decoded_s0,gn_decoded_a,gn_decoded_b,grad_dir_v0,grad_dir_T,grad_dir_s0,grad_dir_a,grad_dir_b
1,1,1.0575997829437256,0.9603345990180969,0.9335862994194031,0.0016127447597682476,0.0,0.00765214953571558,0.0,0.06252343952655792,0.8775220916894768,0.8775221109390259,0.5249276757240295,0.03731714189052582,0.029079407453536987,0.03462831303477287,0.0467650480568409,0.6991935968399048,1.5000004768371582,0.5,1e-06,1e-06,5e-07,0,0,0.41006094217300415,0.4552457630634308,0.02447889745235443,0.2218092978000641,0.25233790278434753,0.00016156279889401048,0.0024037384428083897,0.0001422990462742746,0.0009545623324811459,0.0008666007779538631,-0.30000001192092896,0.7149999737739563,0.7099999785423279,0.8949999809265137,0.5049999952316284
1,2,0.9334200620651245,0.8559587597846985,0.7286226749420166,0.0015522369649261236,0.0,0.009042822755873203,0.0,0.054906245321035385,0.6344350889404163,0.6344350576400757,0.3549710512161255,0.028506755828857422,0.03294454142451286,0.03683862462639809,0.038936372846364975,0.521279513835907,1.5000009536743164,0.5,1e-06,1e-06,5e-07,0,0,0.0026631660293787718,0.4820403754711151,0.03404271975159645,0.14658962190151215,0.12928615510463715,1.3521500932256458e-06,0.0029580031987279654,0.00021514696709346026,0.0008135687094181776,0.0008181596640497446,0.009999999776482582,0.6949999928474426,0.699999988079071,0.800000011920929,0.054999999701976776
1,3,0.9528148770332336,0.8689481616020203,0.7669665813446045,0.0013756947591900826,0.0023007772397249937,0.009600939229130745,0.0,0.052015624940395355,0.7358255394112827,0.7358255386352539,0.422463983297348,0.03362918645143509,0.03955453634262085,0.0405631884932518,0.050873152911663055,0.5966862440109253,1.5000014305114746,0.5,1e-06,1e-06,5e-07,0,0,0.015660492703318596,0.538875162601471,0.05226369574666023,0.22683408856391907,0.10591329634189606,2.877506813092623e-05,0.0032702290918678045,0.0004057324549648911,0.0012174174189567566,0.0004975326010026038,0.13750000298023224,0.4350000023841858,0.3700000047683716,0.7699999809265137,0.3474999964237213
1,4,1.2039806842803955,0.8549409508705139,0.7330760359764099,0.0014809068525210023,0.2713865339756012,0.00854324921965599,0.0,0.057570308446884155,0.55791029388246,0.5579102635383606,0.3320050537586212,0.03536390885710716,0.022710483521223068,0.03578858822584152,0.030308349058032036,0.44392651319503784,1.5000019073486328,0.5,1e-06,1e-06,5e-07,0,0,0.1694294959306717,0.28202107548713684,0.2265874147415161,0.1552879512310028,0.11563851684331894,7.121529779396951e-05,0.0019102526130154729,0.0015734966145828366,0.0010783562902361155,0.0006386482855305076,-0.05000000074505806,0.33500000834465027,0.4424999952316284,0.6949999928474426,0.29750001430511475
1,5,0.9513077139854431,0.8713287711143494,0.7593741416931152,0.0015793968923389912,0.0,0.00792517326772213,0.0,0.06097656115889549,1.0846813022868242,1.0846812725067139,0.6047788262367249,0.04375658556818962,0.03743292763829231,0.04125579074025154,0.048792965710163116,0.8963132500648499,1.500002384185791,0.5,1e-06,1e-06,5e-07,0,0,0.5983182787895203,0.5687358975410461,0.03481921926140785,0.34247997403144836,0.058541830629110336,0.00022516126045957208,0.003128356533125043,0.00020439016225282103,0.00139030406717211,0.0005157198174856603,-0.05249999836087227,0.5600000023841858,0.5649999976158142,0.7749999761581421,0.32249999046325684
1,6,1.2667405605316162,1.1214547157287598,1.2592802047729492,0.0013361582532525063,0.015050357207655907,0.008481258526444435,0.0,0.05790625140070915,1.3312708921610446,1.3312708139419556,0.7729359269142151,0.0574524961411953,0.05267870053648949,0.05210351571440697,0.07396815717220306,1.0773069858551025,1.5000028610229492,0.5,1e-06,1e-06,5e-07,0,0,0.5345448851585388,0.831670343875885,0.06761220842599869,0.42136669158935547,0.03248265013098717,0.0002261245681438595,0.00425384659320116,0.00046938619925640523,0.001865777070634067,0.0005138452397659421,-0.24250000715255737,0.5799999833106995,0.5674999952316284,0.6650000214576721,0.15000000596046448
1,7,1.5543497800827026,1.2830283641815186,1.6420973539352417,0.0013323511229828,0.10287036746740341,0.00834939256310463,0.0,0.0586250014603138,0.7173554682563957,0.7173554301261902,0.4177008271217346,0.034938596189022064,0.02445887215435505,0.03729905188083649,0.038466617465019226,0.5791675448417664,1.5000033378601074,0.5,1e-06,1e-06,5e-07,0,0,0.302076131105423,0.35582950711250305,0.10676992684602737,0.20854078233242035,0.25036245584487915,0.0001162462867796421,0.0021800135727971792,0.0007351186941377819,0.0010708230547606945,0.0012573583517223597,-0.3199999928474426,0.8299999833106995,0.8274999856948853,0.8100000023841858,0.6449999809265137
1,8,1.384168267250061,0.9241540431976318,0.8661452531814575,0.0012625624658539891,0.36875995993614197,0.009153108112514019,0.0,0.054328132420778275,0.7033979857762703,0.7033979892730713,0.4175631105899811,0.04807840287685394,0.029323194175958633,0.045983459800481796,0.04338157922029495,0.5596802234649658,1.5000038146972656,0.5,1e-06,1e-06,5e-07,0,0,0.14386960864067078,0.3172066807746887,0.38912197947502136,0.1647230088710785,0.11564531922340393,6.067440699553117e-05,0.0017640445148572326,0.002608975861221552,0.0011068546446040273,0.0006565988878719509,-0.07249999791383743,0.5249999761581421,0.6150000095367432,0.8100000023841858,0.2175000011920929
1,9,0.5801827907562256,0.546417236328125,0.298185259103775,0.0009904514299705625,0.0,0.007794959470629692,0.0,0.061710938811302185,0.7385767918711313,0.7385767698287964,0.42959094047546387,0.03142128512263298,0.02726469561457634,0.031533438712358475,0.03602946177124977,0.5974313020706177,1.5000042915344238,0.5,1e-06,1e-06,5e-07,0,0,0.3309917151927948,0.472209632396698,0.027382565662264824,0.12514062225818634,0.08931224793195724,0.0001394116843584925,0.002568325027823448,0.00016536962357349694,0.0006801142590120435,0.0004573977494146675,-0.4025000035762787,0.5550000071525574,0.5625,0.5550000071525574,0.3400000035762787
1,10,0.7556353807449341,0.7023178339004517,0.48754701018333435,0.0014957522507756948,0.0,0.008976083248853683,0.0,0.05525781586766243,1.0311302261031372,1.0311301946640015,0.5907478332519531,0.04415488988161087,0.039602283388376236,0.04426705837249756,0.047831449657678604,0.8405243158340454,1.500004768371582,0.5,1e-06,1e-06,5e-07,0,0,0.48005589842796326,0.631530225276947,0.04216105490922928,0.2721116840839386,0.03707714378833771,0.00018688499403651804,0.003580627962946892,0.0002635293058119714,0.001240942976437509,0.0002606115594971925,-0.13500000536441803,0.6800000071525574,0.6825000047683716,0.7400000095367432,0.4000000059604645
