epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.7201252110302448,0.5677458068728447,0.4856575288251042,0.025779081396758555,0.08821570906344534,0.0024401166476309298,0.264906718851404,0.24748146292218504,0.07862650483668326,0.019892953395684983,1.4961825290342072e-05,0.003904435160833639,0.9755282826193187,12994629.076583575,0.08892825483641725,220.12428331375122,0.009091928424952597,0.009091928424952597,0.008869433322091773,0.03165576979517937,39.56668766508711,1.1773834548732067,1.1382536051121164,0.3180009483339939,0.8696298022219475,1.1494344501419271,0.10942735170271803,0.048601658118175385,0.03294109189486567,0.08385926469209347
2,0.262585845515132,0.2452695393562317,0.0700892636179924,0.014900951404124499,0.0013582787939429863,0.004697200569789856,0.2463873934714084,0.2330998349538509,0.06612710073402032,0.012743225539142781,7.170195302163173e-05,0.005442124305347456,0.9045085926789765,1616558.3532198656,0.07721810625430117,220.12711477279663,0.009091928424952597,0.009091928424952597,0.008223727384391857,0.11518628150224686,37.44839626677493,1.2237378453954737,1.2230952762542886,0.42057487083242295,1.2387070605095396,1.4576304141194263,0.08152248215009557,0.06042468986483885,0.050595337688486945,0.1186278343914037
3,0.24906445607542993,0.23337933577597142,0.05872206818312407,0.010983522734604775,0.0025892348387196763,0.0059833626938052475,0.2195567405049471,0.2081360326326908,0.05146926384855141,0.009238097950459477,0.00048519614122760743,0.006175881379254242,0.7938928322536105,0.6875878696888685,0.07229371735469457,221.1739468574524,0.009091928424952597,0.009091928424952597,0.007218016807932725,0.22365109622478485,39.315700348387374,1.1766505101893812,1.257647840900624,0.3676919959327008,1.1087919641682442,1.1788812224218186,0.06727353941173629,0.05631083648334792,0.030049003619190426,0.10596807986656402
4,0.24038566276431084,0.2254390438646078,0.05540337804704905,0.0069452387932688,0.0012176650162609803,0.00883657653350383,0.21289142453052262,0.20290774523102223,0.04758675010042622,0.004945699776339523,1.5608597886298677e-05,0.012417884736737989,0.6545088426789766,0.5573089745640755,0.03909413506613767,222.13337421417236,0.026450332045529032,0.026450332045529032,0.017311976215593855,0.2723526954650879,29.780776039082955,1.1673675065344953,1.502983921385826,0.3822803016989789,1.1643859328741724,2.7804264568902077,0.05256571814893408,0.12096111213867651,0.04566029431775183,0.13767210085024226
5,0.22931694120168686,0.21585691660642625,0.05060528416186571,0.006714400183409452,0.0010256848418430308,0.012553616808727384,0.2160695433775161,0.20521900228204878,0.048528546892215516,0.0043075694640642625,0.0004348417461596426,0.013120164302118282,0.5000005000000001,7293565027997450.0,0.03586661711612597,215.76525282859802,0.026450332045529032,0.026450332045529032,0.01322517924793054,0.22678129374980927,37.89446665378327,1.1701553463935852,1.2117269362540954,0.42468127576594655,0.8680007692347181,1.7526839967182977,0.049923220807884604,0.06950174877915452,0.05616759505875884,0.09047347939315628
6,0.22085322342813016,0.20789950460195541,0.0477002455573529,0.006091169712599367,0.001300087396117533,0.013402404291555285,0.21291330379453746,0.20223874541276948,0.046601296634106164,0.004740322105328929,1.96542549187671e-06,0.013384708287590679,0.34549215732102356,0.4304427682235837,0.03446086573394689,215.2602276802063,0.026450332045529032,0.026450332045529032,0.009138382280267227,0.26498404145240784,37.376168311910426,1.2745347879034408,1.162414089796391,0.3824519985850821,1.042321965415427,1.8802656007415437,0.051639301127734336,0.06203064106484043,0.04416924771825545,0.13670735049279445
7,0.20644263558089734,0.19476545803248882,0.041089021358639004,0.006679713896010071,0.0009244263675577713,0.013992396742105484,0.19717747987584866,0.18517679784526217,0.03861190241320613,0.007442174110304009,0.00048297157489654867,0.014280832669836409,0.20610816774638968,0.45135777644813063,0.030654609401492363,214.91709113121033,0.026450332045529032,0.026450332045529032,0.0054516294741876045,0.30620333552360535,35.05784435475126,1.3320796622874889,1.3154359827650355,0.37061809875229573,1.556389661545449,2.204145977392476,0.07204345643441094,0.12074879949238707,0.03772556670644027,0.20958299689153406
8,0.193429094851017,0.18236433062702417,0.03580855695763603,0.007420920822769403,0.0011285220788886364,0.013820109311491252,0.2056142750414128,0.19364653904228768,0.04061477992713372,0.0072306408720249505,0.0008700553126786001,0.014551917853903897,0.09549240732102354,322725.00130745023,0.029559134396704587,213.53186869621277,0.026450332045529032,0.026450332045529032,0.00252580588146798,0.2849159240722656,34.06247495083099,1.10197573646586,1.3533155011369826,0.3799178882482204,1.4872842240840831,2.4813982441704323,0.06553251341857175,0.12632443144560812,0.04051406526219154,0.18107080863828354
9,0.1963341910392046,0.1853203535079956,0.03690981836989522,0.00828587107360363,0.0011657886318903366,0.014294253634288908,0.19278728139606563,0.18135604189035107,0.03712880109595333,0.00967693060359105,0.0009360197978057454,0.014651534013806823,0.024472717380681387,0.3945845052227378,0.02910785877363796,214.79471468925476,0.026450332045529032,0.026450332045529032,0.0006473115007754122,0.34338173270225525,34.562995799044344,1.290319984897654,1.3492162500290161,0.4073014961595231,1.2322854551863163,2.3475577175379434,0.07501033420099858,0.12937364255652783,0.050888076283568964,0.14805233141684787
10,0.19083748541772366,0.17975123442709445,0.034576382669620216,0.009336367333307862,0.0011694358422050756,0.014543304899707437,0.1955130048730272,0.1850448305262847,0.03865531514809923,0.009396798433141505,0.00012458038083066077,0.014126715671389978,1e-06,0.4599738035351038,0.03127388496625614,214.79196739196777,0.026450332045529032,0.026450332045529032,2.6450332045529032e-08,0.33971673250198364,35.00686151423353,1.2755883126816852,1.2351248105789752,0.4133426342555817,1.3495770594541063,2.379101514776653,0.07418604100004156,0.09834782889192091,0.053916624518720674,0.1815486620081232
