epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff
1,0.5768109126389027,0.4896204733848572,0.2922407631576061,0.01988094897940755,0.05349678406841121,0.0069510634103789925,0.30362021209711726,0.29045851924952043,0.0940925634585004,0.010987650570855972,0.0008166413551612382,0.004772831246806705,0.001,1.5191974855959416,0.08220279137504861,150.07219457626343,nan,nan,nan
2,0.3033028934895992,0.28735276371240615,0.10367867665365338,0.013608760368078947,0.002672306710353496,0.004459036248736083,0.2832357869978915,0.27096407242277837,0.08500902728732437,0.014407736301283412,0.0010168349367390003,0.004067180686298401,0.001,0.4174026519805193,0.08765015061548416,148.75238370895386,nan,nan,nan
3,0.29991759166121484,0.2857400151342154,0.09478786655701697,0.0165301822591573,0.0015676750419879682,0.004609212030190974,0.27636454733920857,0.2636284158822704,0.07962441907581339,0.015341174484111686,0.0017220230560568287,0.0045692154802035225,0.001,0.42614198915660384,0.08365309048206249,149.2637414932251,nan,nan,nan
4,0.25494206249713897,0.24383938953280448,0.06534808563999832,0.018075261199846863,0.0013426894933309087,0.0046428229263983664,0.2741225607138365,0.26054682804548995,0.07816948756040569,0.027452969408415732,0.0017363618558216872,0.005299545914316153,0.001,0.4730897414684296,0.07829818389120888,152.0718171596527,nan,nan,nan
5,0.27026764512062074,0.2579869285225868,0.07640337470918894,0.01953123231418431,0.0011652419683014158,0.00499715018318966,0.2679077330580417,0.2570440877387498,0.07411977192981446,0.01576263737181162,0.00037489115334694286,0.004577288432591694,0.001,0.5306987769901752,0.08364220344005747,151.674170255661,nan,nan,nan
6,0.26679711826145647,0.25501172453165055,0.0728727592015639,0.017316680401563644,0.0010893527399537105,0.0050858666584827,0.2610374263467941,0.24846725847492826,0.07012132198074238,0.01597946635051135,0.0021629228325760787,0.005192278291747727,0.001,0.5498405254632235,0.07896642299725655,150.30376505851746,nan,nan,nan
7,0.27703983917832375,0.2646994538605213,0.08047253789380193,0.015605250280350447,0.0009700944528572108,0.005085550784133375,0.2556447237333719,0.2440243510806814,0.06759573702026714,0.014215171282635407,0.0015551485392604912,0.005189781475990535,0.001,0.5735341896861792,0.07901046133818145,152.15193057060242,nan,nan,nan
8,0.27028294414281845,0.25822436578571795,0.07864233848638832,0.013682102942839265,0.0008872822736040576,0.005245916519779712,0.2575359461393128,0.2448728352864372,0.06826993144374896,0.014809141723201313,0.002415312309883599,0.005360696591719232,0.001,0.5838198582828045,0.07779603340524308,150.21640992164612,nan,nan,nan
9,0.26327980272471907,0.25146561667323114,0.07470449345186353,0.012943613147363066,0.0012206690671042963,0.004951772447675466,0.25299599941106554,0.24218342532502843,0.06573891372697309,0.012681292696915408,0.001192698711034389,0.004823839310507112,0.001,0.5716595336049796,0.0818158865688329,148.104389667511,nan,nan,nan
10,0.2630171851068735,0.25192032612860205,0.07543990914709867,0.012790370229631663,0.0005472696911010644,0.00473215650767088,0.2759708145514448,0.2649018067787302,0.0764733816427674,0.007788019319203623,0.000759274081653073,0.00454598807846196,0.001,0.5359770637750626,0.08383896023510619,142.3252031803131,nan,nan,nan
