epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.701193371117115,0.5650229215621948,0.4839584441669285,0.02444136908277869,0.08545502323059867,0.0021950260596349837,0.26658412156269906,0.2564030139449429,0.08154043512161266,0.013403853782987658,5.559713081782881e-05,0.0026025462760025163,0.9755282826193187,7891537.717722142,0.10203181322109192,221.4733943939209,0.010745412017443483,0.010745412017443483,0.01048245333141363,-0.011710991151630878,33.786546473807476,0.9349271363400399,1.1199235903455855,0.31445154246497664,0.7207472714337897,1.6817789902078344,0.0954090565284516,0.05393959144922964,0.024585847267286576,0.07391414480244225
2,0.2685345444828272,0.2567271496355534,0.07718544539995492,0.01233600606676191,0.001346700278145363,0.004250699871918186,0.23635642365255255,0.2266195310240096,0.05878043855401747,0.010743863241588499,2.754579483355002e-05,0.006588217368265217,0.9045085926789765,0.5027462908625603,0.06990481758529836,221.02832126617432,0.010745412017443483,0.010745412017443483,0.009719317501653568,0.04786200076341629,37.941329600963186,1.131379431232493,1.261224070762066,0.4370008572301966,1.0065814713214307,1.3496024454448452,0.0752844833867981,0.07462898382243324,0.03436800162865226,0.09373749693498966
3,0.2441223356872797,0.2332559834420681,0.05895608908496797,0.009731002021580934,0.0017239689353664288,0.005520448638126254,0.21877687107375327,0.2093313133066639,0.05332447072005573,0.008702337915236329,0.0006494426465448071,0.006057101514864158,0.7938928322536105,0.6126195698976517,0.07368707482485061,222.87919878959656,0.010745412017443483,0.010745412017443483,0.00853070558026019,0.22902241349220276,28.862730893682926,1.1689768991571792,1.2473007110839194,0.37563669855924364,0.8820513566123679,2.2634056855706457,0.07220973246829941,0.08434112550334093,0.03239010225460082,0.08571818169761211
4,0.22460824228823184,0.21549205787479878,0.05040372959338128,0.008659695093519985,0.0006749342979492213,0.005935785168549046,0.22581495871727772,0.2155528107776921,0.054252958138215734,0.009558370530090116,0.00028764855221831924,0.008142572466006621,0.6545088426789766,0.7180069473385811,0.06038874649304025,221.78096890449524,0.02182492237607166,0.02182492237607166,0.014284604685921161,0.24175484478473663,34.4270689741094,1.3105958706520973,1.237160326318538,0.3241485019630574,2.193497983699149,2.0001557883509298,0.07770467922091484,0.06718535987942657,0.025053659041580606,0.15762466774817477
5,0.22501443065702914,0.21155779406428338,0.048992113438434896,0.009678050470538437,0.0036050400384237944,0.008936966815963388,0.2040355335921049,0.1910796668380499,0.04012354079911366,0.00912169454757996,0.003740652960169292,0.009493550958181236,0.5000005000000001,0.4564617493748665,0.05380852197475256,221.07616567611694,0.02182492237607166,0.02182492237607166,0.01091247210049702,0.2419254630804062,38.85062395258153,1.1480220185315355,1.270606793621753,0.42535668674935684,1.1647248952946765,1.3364472915121215,0.07549337044041207,0.07983161839458378,0.04857634407953617,0.1201840257470278
6,0.20369263008236885,0.19289655677974224,0.040386268105357885,0.010182232111692429,0.0012912780283176062,0.009914116468280554,0.19387161729738434,0.1835161450101023,0.038270790123707675,0.01180744203837945,0.0006791964206426509,0.010517650187273133,0.34549215732102356,0.46776667729020116,0.04859883184643819,215.82502675056458,0.02182492237607166,0.02182492237607166,0.007540339515072878,0.35721179842948914,37.78067566486115,1.3043377126785034,1.3419190638876977,0.43240684793984635,1.3573399037122726,1.5079107023973732,0.0875048910049682,0.10704519901860585,0.05194883707463305,0.1853821651732668
7,0.1980297490209341,0.18721850141882895,0.0386608740221709,0.011607340555638074,0.0016993731843729166,0.00933084197808057,0.19137053942664506,0.1819382667382981,0.03762346558010285,0.012104698853131304,0.00012594898395463982,0.009877484374768795,0.20610816774638968,0.49312402307987213,0.0517089240589833,216.56582283973694,0.02182492237607166,0.02182492237607166,0.004498294762139312,0.3727176785469055,38.16351326475752,1.3454827615555296,1.2833882170788786,0.38007789691711996,1.4628723225695022,1.5514391220789006,0.0848967600217525,0.09751011606583253,0.0409406509233064,0.17596487994206714
8,0.18875150538980962,0.1789831844344735,0.035246250368654725,0.011113843154162169,0.0013966015166988655,0.008582803732715548,0.1889543779828447,0.17650381000118054,0.03409856383966163,0.010508374036091598,0.00378846420321292,0.009453658121043538,0.09549240732102354,0.41121763579547405,0.05385343367828334,217.01880192756653,0.02182492237607166,0.02182492237607166,0.002084114377285556,0.3596436083316803,38.94986554409595,1.1708330806899578,1.3227714027496094,0.37145665303823794,1.2496052387546985,1.4184824106025886,0.0813629289177504,0.09275395520021544,0.034131501009548454,0.15932502383564381
9,0.1883681181818247,0.17910281233489514,0.034905543439090254,0.010882912748493255,0.000919267218123423,0.008622677214443684,0.18749828058037352,0.1769765045374949,0.03563272650972841,0.011780775263608295,0.0017068409365166152,0.009325246636240564,0.024472717380681387,0.4759396232664585,0.05481829778588516,216.4859697818756,0.02182492237607166,0.02182492237607166,0.000534115157164911,0.4012361466884613,37.88513900878581,1.3547463017575285,1.2561967182666698,0.43102852049026086,1.409074494179259,1.5673650940285717,0.08708941579816189,0.0716926400733002,0.05024076205386627,0.16739701281519645
10,0.18355487667024137,0.1742412616312504,0.03304925714153797,0.011831890540197492,0.0011107860530569268,0.00861261723563075,0.17999725444044204,0.17075945456769873,0.03254552250926165,0.012480626888375016,0.0010345916457520437,0.008649251187230124,1e-06,0.558472857773304,0.05854269849294995,218.57429122924805,0.02182492237607166,0.02182492237607166,2.182492237607166e-08,0.44224265217781067,38.151837135883085,1.2987824716466538,1.209691033718434,0.4109715253431746,1.280919189782853,1.542243330759254,0.08858788096682822,0.06604579833900913,0.043587753066528054,0.16055050983707955
