epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff
1,0.18827711895108223,0.17292350262403489,0.11288690447807312,0.04908962556020469,0.0,0.0032208932979847305,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,1781093500.0768447,0.09484320185444456,143.17599391937256,0.01740231665906954,0.01740231665906954,0.01740231665906954
2,0.0,0.0,0.0,0.0,0.0,0.0,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,0.0,0.09484320185444456,142.85825753211975,0.01740231665906954,0.01740231665906954,0.01740231665906954
3,0.0,0.0,0.0,0.0,0.0,0.0,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,0.0,0.09484320185444456,144.24354934692383,0.01740231665906954,0.01740231665906954,0.01740231665906954
4,0.0,0.0,0.0,0.0,0.0,0.0,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,0.0,0.09484320185444456,143.3032021522522,0.01740231665906954,0.01740231665906954,0.01740231665906954
5,0.0,0.0,0.0,0.0,0.0,0.0,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,0.0,0.09484320185444456,141.95132875442505,0.01740231665906954,0.01740231665906954,0.01740231665906954
6,0.0,0.0,0.0,0.0,0.0,0.0,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,0.0,0.09484320185444456,141.41478824615479,0.01740231665906954,0.01740231665906954,0.01740231665906954
7,0.0,0.0,0.0,0.0,0.0,0.0,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,0.0,0.09484320185444456,141.71063089370728,0.01740231665906954,0.01740231665906954,0.01740231665906954
8,0.0,0.0,0.0,0.0,0.0,0.0,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,0.0,0.09484320185444456,143.40167236328125,0.01740231665906954,0.01740231665906954,0.01740231665906954
9,0.0,0.0,0.0,0.0,0.0,0.0,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,0.0,0.09484320185444456,143.36454820632935,0.01740231665906954,0.01740231665906954,0.01740231665906954
10,0.0,0.0,0.0,0.0,0.0,0.0,0.3026072385304786,0.2921484705615551,0.08908009905605874,5.426424647649061e-06,0.0,0.0031009778916647537,1.0,0.0,0.09484320185444456,142.16361713409424,0.01740231665906954,0.01740231665906954,0.01740231665906954
