epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,1.1059429359436035,0.8590955892205239,0.8354594983160496,0.030353797804564236,0.14529696927405894,0.008175177238881589,0.3378477535666303,0.2803474890979681,0.08885194133333069,0.01190669404867878,0.0003397967372991922,0.0061802467562882425,0.48776415354553027,4.010926942229271,0.07247882776279399,153.38357877731323,0.011389992773198299,0.011389992773198299,0.005555630183908775,-0.015926528722047806,0.0044273980893194675,35.059665842259186,0.8963470018290459,1.1405494885241731,0.5259762388911653,0.6128948362583809,1.564864585057218,0.07584919330683794,0.050930347596419026,0.05047051939231522,0.034367173823448734
2,0.32413365334272387,0.25329058468341825,0.07394512041471898,0.013166948491707443,0.0008227276586740118,0.006443022829480469,0.29285044571820723,0.23931887060245302,0.0648416744896825,0.014006234066402341,0.0006759015065712897,0.008382153308435164,0.4522543440852397,0.4634080291539431,0.05923570530053149,149.76346564292908,0.011389992773198299,0.011389992773198299,0.005151173710778416,0.023565152660012245,0.000830154400318861,31.859770805277723,1.2230073422827619,1.248197301905206,0.5447194463712104,1.2269791256874165,2.073185016500189,0.08392055388143722,0.07292981039574171,0.05260868723246646,0.10711276860154689
3,0.30297004505991937,0.2454201853275299,0.06391900518909097,0.011102624852210283,0.002197473498058429,0.00840095232706517,0.2958245207654669,0.23225136093319732,0.0612839798423204,0.010995223635232988,0.004177621682967893,0.00859473686556312,0.3969465191804922,0.6313813158124685,0.05813309346186988,146.1675889492035,0.011389992773198299,0.011389992773198299,0.0045212179848120254,0.11034567654132843,0.002562975510954857,29.399098233973728,1.3239202791071953,1.3904447137041296,0.480384313996802,1.178760086602353,2.2563954623455698,0.07515138655187602,0.08886770898119566,0.04392319537719038,0.10037193336385361
4,0.2808838948607445,0.2229137833416462,0.05221207751892507,0.009085510009899735,0.0011886002010191986,0.008959288783371449,0.2810157422134851,0.22419690039563686,0.057520927863809815,0.010045584296173554,0.005517545538896713,0.009805786071662256,0.3272545940852397,0.5823576122522354,0.051700684004166025,152.42418670654297,0.011389992773198299,0.011389992773198299,0.003727427461626823,0.15424701571464539,0.0031577926129102707,28.868027697218224,1.2712246598081385,1.5270862775914213,0.5572905437426364,1.5674739486359535,2.2640948688730282,0.07137438191219847,0.11487192712090116,0.05888895181681406,0.13179033657813327
5,0.2784463047981262,0.2214723938703537,0.05245413800701499,0.010098587349057197,0.0011265906642836398,0.009154313015751541,0.26782488834826235,0.21702366025048367,0.052561465717673776,0.011578154111122514,0.003799921611607473,0.00978559078500071,0.25000050000000007,0.5545570129901171,0.05203772296613835,146.44972968101501,0.011419684877428104,0.011419684877428104,0.0028549269291994655,0.21152488887310028,0.005885138642042875,32.54047777297649,1.2771582305431366,1.4904894346886493,0.5797411853328664,1.3565902177323685,2.0871498169417078,0.07425067872997929,0.12132757569247103,0.06956632360023388,0.1137656957862225
6,0.2765415973961353,0.2195800542831421,0.05533740627579391,0.009731198907829822,0.0011247260437381712,0.00912186551373452,0.26391457928780543,0.20160035388742356,0.044159343716331775,0.012851199697445524,0.0059152360598942475,0.0090706834899004,0.1727464059147604,0.6530990336835384,0.05541491494613125,148.87205505371094,0.012886210064327205,0.012886210064327205,0.002226046474475138,0.21768173575401306,0.008014174178242683,24.24380204018126,1.227221114204285,1.689424159679007,0.5002503011454927,1.557787148876393,2.363447627488603,0.07890476167519042,0.17820402825290851,0.05930504462424111,0.13341761546883177
7,0.2686632934212685,0.21176313757896423,0.04959850366227329,0.010669353064149617,0.0013699101942593473,0.00894482014235109,0.2594796209100713,0.20001352578401566,0.044448197274369765,0.011546958815009195,0.0003936903842676151,0.008119479860823125,0.10305448081950792,0.646053945273161,0.0608071718523477,150.63235116004944,0.012886210064327205,0.012886210064327205,0.001327981687910358,0.2543613612651825,0.006051225587725639,28.60973933402528,1.2838019157977814,1.6271691189167348,0.47327595394342503,1.569514992389273,2.3561588310180825,0.07735810002827263,0.2025753895336009,0.05686557962945563,0.13603046330365728
8,0.255025073736906,0.19679498270154,0.04146139008458704,0.013263100702315568,0.0008978086701308996,0.006758172665722668,0.25274550534309226,0.20129208623411807,0.04314703357088914,0.011118629984458553,0.001726750839897125,0.006493327613459266,0.04774665591476037,0.6291052256524563,0.07145756154142796,150.21311497688293,0.012886210064327205,0.012886210064327205,0.0006152734379867532,0.2571817934513092,0.008975032716989517,32.3477533725982,1.1271172565348604,1.774215910662996,0.5441289607514727,1.3231414245798232,2.009982728498413,0.07702658749482733,0.2286253874685536,0.07154031405027242,0.13417359683266344
9,0.25148181557655336,0.19865251168608666,0.042084053456783295,0.01702926790341735,0.001166186343520792,0.007078276621177793,0.24912735966450356,0.20165120952941,0.04440013389350807,0.018235037497125885,0.0022439233557246976,0.007476751694450789,0.012236846454469768,0.6339012449979782,0.0654117772157522,155.92489314079285,0.012886210064327205,0.012886210064327205,0.000157686573937215,0.32498711347579956,0.006705200765281916,33.30810872544634,1.2525023456583633,1.8168121214876785,0.599454346172353,1.2969212367179546,2.055227333442011,0.09545595068088238,0.2325058103083296,0.08070290475053356,0.12187193575850193
10,0.24687867790460585,0.19883405074477195,0.04213894570246339,0.01855646029114723,0.0018252035357636488,0.007064525806345046,0.24731328263086208,0.20215046239343096,0.04411227981797717,0.018306295952185036,0.0023962000319767305,0.007326081844710527,1e-06,0.8180950659513474,0.06598553887786383,152.36571788787842,0.012886210064327205,0.012886210064327205,1.2886210064327205e-08,0.3238394856452942,0.004937097430229187,30.885705673948248,1.2295262715283861,1.6227813052370192,0.625764788148251,1.4436585674894618,2.1544418230335762,0.09559283944520544,0.17936698339403945,0.08490357217081684,0.1358291852347394
