epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.9593027287721634,0.8082313758134841,0.7054899717122316,0.003486274284659885,0.04159643500141101,0.007750320290667218,0.32262904458540553,0.29165253201697733,0.09627365667689988,0.00026733886940572585,0.008774802253878505,0.002512195283572432,0.49863047658112064,1.1304808223247529,0.1964171731725652,140.85812878608704,0.02036781215695574,0.02036781215695574,0.010156011882737582,0.0018960830057039857,0.005761600099503994,33.393573943604814,0.5512962249365259,2.000948247123272,0.3324081374609724,0.6607854293381914,0.28547681455916546,0.008641132345532087,0.0363124228439274,0.0070224958372877,0.024204578315046556
2,0.2701782788336277,0.24986065335571767,0.06749102513305844,0.0019635295886109815,0.004671751669193327,0.001759718543218014,0.23199629811371894,0.21815602861820382,0.0548035436027505,0.0021965493865439946,0.0011680356397291455,0.0014164103255744956,0.49453691110965103,0.2637526885792613,0.1596585165392211,139.72418189048767,0.02036781215695574,0.02036781215695574,0.01007263491016249,0.00028765774914063513,0.00810950342565775,37.9958044417361,1.027828222259562,1.8072432273245873,0.38720020746931116,1.2880002387026523,0.4636931805376043,0.03490386452486224,0.05376598750181655,0.021122005046407218,0.06203622091561556
3,0.22669601164758205,0.2177426065504551,0.050909922439604995,0.0025852774910163135,0.0011920143457678023,0.0005082268591962702,0.22320928381002964,0.2093970585574812,0.05084726737163208,0.00323620507434169,0.0019310596763142728,0.0013269256566748658,0.48776415354553027,0.4390590900927782,0.1549889402503663,139.6683394908905,0.02036781215695574,0.02036781215695574,0.009934688656311877,0.10413233190774918,0.005137274973094463,37.99990814290148,1.1944294039239274,1.9117216264947932,0.45852487645250684,1.453242468707105,0.49650771059888477,0.04119395908523113,0.06268929125384447,0.03510635194741437,0.0686472587762995
4,0.22873732827603818,0.2196885395050049,0.052300586802884935,0.002244050983572379,0.001398404325454335,0.0004616245652940165,0.22201226098819615,0.2061046731281788,0.04743883294732052,0.002506915167187083,0.002392477454168813,0.0017291760119503168,0.47838640763792134,1.5094502738118172,0.13281302233325673,139.30991196632385,0.02036781215695574,0.02036781215695574,0.009743684489210038,0.09979145973920822,0.011323913931846619,37.895564951795215,1.1950065227265054,2.0902856797614,0.4676481106496872,1.3594300188916795,0.5502209311470072,0.03614107610538919,0.058456133971823025,0.030746405088142095,0.05706360078159165
5,0.22092915445566177,0.21210428796708583,0.04914313750341535,0.002248832177137956,0.0011266251475092303,0.0005342973396743389,0.21456142784433163,0.20187140638603174,0.04698885530803075,0.002273768041669292,0.0017138023780479093,0.0012327288478393434,0.4665064179334078,0.2942821328341961,0.14118709878877123,139.79623174667358,0.02036781215695574,0.02036781215695574,0.009501715090481939,0.2778446674346924,0.008757946081459522,39.44840011190861,1.2301866779936121,2.0549035763486905,0.3935089296800025,1.4629050556649552,0.5849751367213878,0.03566704020696752,0.06350083597638506,0.027064517123669266,0.07158029717492297
6,0.21174952298402785,0.20322323374450207,0.045589703703299164,0.0024259328457992523,0.0017749304767616537,0.00041421826210832793,0.2035823574963402,0.19307194027970445,0.04170094538440413,0.0025965603541563006,0.0010929456347712663,0.0010235098169643771,0.4522543440852397,0.4555999553203583,0.1404624572221903,139.7612862586975,0.02036781215695574,0.02036781215695574,0.009211431527495388,0.3068418800830841,0.012196347117424011,40.00860285251699,1.2443564172754897,2.165518157025601,0.4178514987864393,1.467705618827901,0.6507941069121056,0.037029541810934846,0.07422750031060361,0.03665043057024261,0.07958992582527881
7,0.19775647178292274,0.19058312974870206,0.03959626087453216,0.0025263451866339892,0.001015709012511805,0.00041433770321546603,0.21155244440949977,0.19924019098757428,0.04387799437167717,0.0020647406469079406,0.0023098559343239645,0.0011022721123332077,0.4357863347969358,0.3068434689193964,0.13941934300546951,139.0976905822754,0.02036781215695574,0.02036781215695574,0.008876014207712214,0.3057578504085541,0.021446269005537033,40.23535677727232,1.0070265731278887,2.2351856016098184,0.3825019780308642,1.2639790874846437,0.6352816702837639,0.036952819427514966,0.07408424724448234,0.02983488620783975,0.07206001243692764
8,0.20424733571708203,0.1957361914217472,0.041355219893157484,0.002752131017623469,0.0013590455484029462,0.0005757939802683154,0.20863430431865632,0.1968569085398253,0.04333818105960938,0.003407360540029216,0.0007339805432814215,0.0013078459868480915,0.41728281702441133,0.3864773960597813,0.13638245040907504,138.92202353477478,0.02036781215695574,0.02036781215695574,0.008499138033478543,0.32638657093048096,0.017300697043538094,39.909055080819634,1.3125726288937507,2.5699639333055373,0.4677502240272278,1.4432339268795988,0.5727203534321582,0.044202640593210434,0.10557023665689408,0.03998506941837711,0.09665441830107506
9,0.20247300483286382,0.19369072049856187,0.041563558052293954,0.003250309422146529,0.0018492232159952903,0.000522838116076585,0.2057455697869684,0.18897922097289183,0.03964418037596377,0.0028927938819446777,0.0015401671218808707,0.002223424661520054,0.39694651918049206,2975706.349448942,0.11429942365577246,138.72550106048584,0.02036781215695574,0.02036781215695574,0.008084932139025692,0.34673017263412476,0.01435414981096983,40.03544241316775,1.1864425039037745,2.6205947982504014,0.5093765816789992,1.6143126868187112,0.6791571214636589,0.04024599867060463,0.11018867414206901,0.04097826796854125,0.09142901371926704
10,0.19677065692842008,0.18874938115477563,0.03876766705419868,0.0034066700004041195,0.0015152516238121194,0.0004917845971890245,0.21681240157402576,0.19718032869252752,0.04293111284966878,0.0030546707851673537,0.002632928084006772,0.0025106600446279303,0.3750002499999999,0.4549234437197447,0.18023107399014718,138.44564986228943,0.02036781215695574,0.02036781215695574,0.00763793465081144,0.28576016426086426,0.026946064084768295,43.13373594081148,0.9466381650021736,3.062198851970916,0.37332470207772356,1.042521706286897,0.48227810328628157,0.04517961092332893,0.12339737868689477,0.025322198609953685,0.0806457029774468
