epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std,val_v0_nrmse,val_T_nrmse,val_s0_nrmse,val_a_nrmse,val_b_nrmse
1,9.286144430637359,0.8551619973778725,0.7697730699181556,0.003628568537533283,0.043828724254053666,0.008190020248293876,8.140021748999333,0.6889494216029949,0.5290237046144111,0.0023978816430787852,0.05329773677712705,0.00831192562807391,0.5,4.207986813783646,0.0592335446916045,135.53655290603638,0.009652431432996073,0.009652431432996073,0.004826215716498036,-0.06452725827693939,0.003297940595075488,26.544611738083212,1.340838133654696,2.806963283964928,1.266426090864425,1.5373624125693708,0.23103363265065438,0.036146227973810535,0.03522178265167043,0.030929002088514415,0.053563880516176526,0.2317507500590196,0.14261918346695296,0.1457643435345154,0.16496373528395797,0.12183931745934676
2,2.179803328514099,0.2717797039449215,0.10168577004224062,0.002249806806794368,0.0055087764390918895,0.0030968563288752194,1.5611989019398993,0.24784029247437386,0.07081356260707562,0.0035771011446721537,0.0015354706357871531,0.005971242497833644,0.49148145657226705,1.2649132118259914e+16,0.07449800725233682,135.3532009124756,0.03273363018763321,0.03273363018763321,0.0160879722435159,-0.028375469148159027,0.006326951086521149,24.550835944236592,1.0117481316023684,2.399224319356553,0.46786283020009384,1.1346852135785082,0.9117037983650856,0.04458216118051651,0.06603704363186942,0.03715731583515856,0.0754982153587836,0.09743362310756384,0.14899150966711114,0.06466397983386965,0.3401793838430925,0.2290468696926241
3,1.6006606963276864,0.24923915565013885,0.07419706919696183,0.00402739142999053,0.0015612176511342374,0.004704802465857938,1.1944043447679662,0.23116768508198413,0.06194984111092747,0.003967558420164154,0.0015315100063452655,0.005389657228853197,0.4665063509461097,7.374065475463867,0.07853101247406387,135.26016688346863,0.03273363018763321,0.03273363018763321,0.015270446372052188,-0.06026358902454376,0.0037133214063942432,23.67076243238246,1.1304884394432635,2.46800489121295,0.5798771034212823,1.247467891332951,0.857215147386206,0.045364269233764486,0.06073275099488649,0.053287357017596036,0.06374057150505325,0.08313818318303234,0.12267898320455105,0.0709343035141429,0.2781973624307629,0.20036523068965859
4,1.2302020648121834,0.23638165764510632,0.06137779186479747,0.003874832179863006,0.0013236118113149154,0.005031969372648746,1.3522462787780356,0.22870726816039136,0.05944327430730249,0.0028124085758773096,0.0009147696021988213,0.005727086920895554,0.42677669529663687,3.7743353486061095,0.07463902665024742,135.08818316459656,0.03273363018763321,0.03273363018763321,0.013969950516540331,0.0463058277964592,0.01003921590745449,24.610386960049894,0.9878037143894967,2.428152732392575,0.47116301573337394,1.2288623103436003,0.8305571599209562,0.03781415748984573,0.059449895760638916,0.03603478368406402,0.06707181476373622,0.09004353151976847,0.15316146938911934,0.06994936682975413,0.3166641976177746,0.19934969139886904
5,1.2617062899470328,0.22880700163543224,0.056231173956766724,0.0033449143392499537,0.0009863459077227078,0.00542986020212993,1.5642012698536223,0.2457434235021789,0.0807883863936753,0.003950633548888715,0.0007346023230646001,0.0038396136765863668,0.375,5.080429186820984,0.09084244345889446,135.2048909664154,0.03273363018763321,0.03273363018763321,0.012275111320362454,0.06491317600011826,0.011025614105165005,21.92899153587666,1.067420058110927,2.422377195764095,0.40022934513523223,1.1739469950503492,0.9453583759196261,0.0481936149100991,0.06032389004100511,0.026804048861525556,0.06394466127645462,0.09734824414148735,0.1394911670260107,0.07238839038395425,0.35560660596941057,0.2504076333113427
6,1.1437104475498199,0.22100557059049605,0.05523083563894034,0.0034991389093920588,0.0013238445533716003,0.004893129814881832,1.1613453222399062,0.2227846432001667,0.05843690681479317,0.0028962048929818767,0.0010562129294319849,0.004899061185882446,0.3147047612756302,4.34974798977375,0.08072795645591427,135.14934277534485,0.03273363018763321,0.03273363018763321,0.01030142927388387,0.05045580863952637,0.0060950214974582195,23.1631726660627,1.0578281638470102,2.4774197707784937,0.4949058541592131,1.2541950066038903,0.8459891892494039,0.03942678565595378,0.05521215502410493,0.03945616974639013,0.06732068971750584,0.08205507205631665,0.13569579075361352,0.06940367268815356,0.31124261804521397,0.20944567512463805
7,1.0402990195155144,0.21780784823000432,0.05365618220064789,0.0033849467197433116,0.0010764060593760406,0.004714824468828737,1.233737812555851,0.23395083824846338,0.06740679560932628,0.003416816939282766,0.0016669835347160034,0.0037612366865319696,0.25,4.602139555215835,0.08949688409871244,134.565438747406,0.03273363018763321,0.03273363018763321,0.008183407546908302,0.10412570089101791,0.01230949629098177,22.877029129799375,0.957721140790493,2.4765916644258703,0.3565642613362759,1.2579088490060035,0.8314093884001387,0.04258511258051433,0.05755867178928345,0.015545763347967914,0.06599629394947848,0.08462217539344964,0.17127510668816967,0.06511893788016164,0.370751324280217,0.19972855484810598
8,1.1780332091450691,0.21997424364089965,0.05180383000522852,0.0032086573424749075,0.0017980739484040537,0.004851375229191035,1.1474484543692558,0.21316572191550376,0.05474430545570051,0.0029907002054313397,0.0018135896781951463,0.004556081575425738,0.18529523872436984,6.32972711622715,0.083669226775144,133.87435340881348,0.03273363018763321,0.03273363018763321,0.006065385819932734,0.15086930990219116,0.010721045546233654,23.640266225693075,1.0657535474351112,2.5860783166073738,0.5138655934245029,1.27172160116916,0.8000277873683483,0.04093403803144998,0.05887185449295856,0.03731151014916906,0.06644576199432002,0.08182031282121534,0.1353506764445515,0.07732890687561861,0.2999152527874237,0.208901189143887
9,0.941783890426159,0.21621915481984616,0.053890739837661385,0.003256158116273582,0.001384212806569849,0.004473425212781876,1.0353594063285818,0.20888340659439564,0.050529356131904776,0.0029838775709380414,0.0015679043292811065,0.0038996293169862415,0.12500000000000006,6.201510782837868,0.08837222716117159,133.72013878822327,0.03273363018763321,0.03273363018763321,0.004091703773454153,0.1648949831724167,0.012158038094639778,23.21332783901945,1.0048936393032684,2.553440993136548,0.5091188504023755,1.2487566452077095,0.7353392102299853,0.04163921060674685,0.06308441650756497,0.039418818124528465,0.0710428609175885,0.0770172331664546,0.14760563809972693,0.0801001986069146,0.30322149720674774,0.20696644024886898
10,1.0831493279337883,0.21209161683917047,0.04949406806845218,0.0029350483906455337,0.001363318793119106,0.0043138305516913535,1.097730462221389,0.20964516505123454,0.05344823120469029,0.0029008623616314155,0.0013134028594478406,0.004270288444302501,0.07322330470336313,9.626307725310326,0.08578719519712824,133.46288442611694,0.03273363018763321,0.03273363018763321,0.002396864577276272,0.17998169362545013,0.014886300079524517,23.65616307867334,1.0503343039370598,2.578198954145959,0.4846837335127465,1.2142554071355374,0.7344664890081325,0.04083532815244287,0.061549733670309505,0.039040118104821886,0.07188874350345516,0.07982560984937331,0.13433496503770131,0.08061765507450994,0.31274258178807485,0.2215965992965256
11,0.965459662079811,0.2228553520143032,0.05490570708177984,0.003031465533422306,0.0010002895201341744,0.004159482410177589,1.0316353372119842,0.20800312667926577,0.0520735270531967,0.002991113964681256,0.0013582110949860544,0.004221071486678371,0.03349364905389032,5.374101112484932,0.08601343477184469,133.56639647483826,0.03273363018763321,0.03273363018763321,0.0010963687217644166,0.19120462238788605,0.012758621014654636,23.370145604965536,1.0579959778709616,2.5945988754008678,0.4871228923822971,1.229462612182536,0.7095265721387052,0.04171725755874464,0.06233227585858487,0.04109056416200474,0.07337224063404063,0.07682577554360343,0.1321128271992801,0.08375388418269705,0.3114053902431595,0.21414816283715593
12,1.0981117895245551,0.21373425491154194,0.04953455399721861,0.003061110442504287,0.0013466952894850691,0.004320550342090428,1.0316221751272678,0.20467054950905608,0.04854339525658399,0.0028590565575831667,0.00193113430834574,0.004451160218214933,0.00851854342773295,7.383330332040787,0.08404712585058619,133.57119989395142,0.03273363018763321,0.03273363018763321,0.0002788428503007037,0.18111902475357056,0.015172447077929974,23.895379604177272,1.036052258407816,2.6270900660372796,0.5095811457710063,1.293735165228235,0.7126144055039325,0.040775108428553065,0.060681774934872666,0.04296757816635054,0.07246201485395432,0.07702313477166119,0.13860944373253176,0.08244783840707838,0.3026871376266391,0.19465813991903153
13,1.113771385550499,0.22245759584009647,0.05315802354365587,0.0030182502372190357,0.0015972689125555916,0.003918896778486669,1.0640932337400761,0.20815009485058328,0.04967582749916201,0.0027306833220249477,0.0018148737811726256,0.005364994341358939,0.25,7737834752.5772,0.07755088701130862,133.48020005226135,0.03273363018763321,0.03273363018763321,0.008183407546908302,0.22371666133403778,0.012641273438930511,23.751962839288915,1.151649606354693,2.641947217444156,0.5180295273027522,1.3871468109019258,0.6973765625598582,0.03894557134109609,0.06112084789399771,0.042726346854675634,0.07202820479869843,0.07840138486797217,0.11292654999975381,0.08795043298269341,0.2972878021319393,0.17342145275792337
