epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.7202482378482818,0.5680267815291882,0.4864231578446925,0.024332867059856652,0.08454201778107745,0.0024700729903997854,0.2872821334353153,0.26496253610449905,0.08940269702926595,0.020320763509284627,1.579869749996626e-05,0.003373683699929314,0.9755282826193187,12811440.31962651,0.0930802556190719,220.3812494277954,0.011755771997156451,0.011755771997156451,0.01146808806725031,0.012946472503244877,30.134755033127806,1.3280787233342515,1.0846633080472337,0.3129930329766679,0.8181877323287599,2.1129932187973184,0.10830780364414479,0.03888399489075342,0.022153706817412154,0.09217342777930676
2,0.271292465031147,0.2507293105870485,0.07334605687297881,0.013030861699953676,0.0010443469811707473,0.005132275827927515,0.24150570470126384,0.22520582754402718,0.0604168941573973,0.01402485503894376,0.0004246018362521759,0.007180046214613113,0.9045085926789765,3.312870556563139,0.06592770453859517,220.46606159210205,0.011755771997156451,0.011755771997156451,0.010633196785002902,0.18102356791496277,34.47455319952458,1.1559281209681898,1.2813585261081128,0.4612442727418656,1.2049025848824928,1.8404501191479095,0.08190409708371822,0.07243625798257702,0.053939055595695576,0.12246600942725831
3,0.24864153072237968,0.22980979591608047,0.05795285911299288,0.009895286858081817,0.002161274909956319,0.0070526674715802075,0.22289039254030016,0.20834098461064252,0.05202769088197222,0.0069335168698168494,0.0001970193588362389,0.0075792757598584165,0.7938928322536105,0.5696688365936279,0.06364372164565832,220.2511854171753,0.011755771997156451,0.011755771997156451,0.009332823126150218,0.28907692432403564,30.975454665244893,1.2148725092411041,1.1596621268607201,0.38021307549578076,1.1267356324069044,1.9545906723496762,0.06036493437800636,0.04809397653963892,0.03058843922979654,0.12495073886152278
4,0.2249759790301323,0.20764812640845776,0.046394370952621104,0.006351468116044998,0.0012558591767472648,0.008132294951938093,0.2225445967484662,0.2041291252491956,0.04463380594004659,0.005508480052354726,0.0007498813020877447,0.008556570964270925,0.6545088426789766,0.6052582625299692,0.05879550433143022,219.80858159065247,0.022769336015601847,0.022769336015601847,0.014902731764140306,0.21055421233177185,35.54106725530421,1.0195192590038826,1.1966009552174426,0.4351342260203463,1.1296941086332848,1.7547455324613033,0.05313757628678007,0.06000388824836688,0.04843514440592039,0.11413925382843677
5,0.2249391880631447,0.20723446391522884,0.04680493443738669,0.007074747895821929,0.0016872791571671542,0.008653878173790873,0.20458752982952494,0.18821545981584079,0.03939528659635045,0.008697589574520416,0.0018313592875667014,0.009273419400647362,0.5000005000000001,0.4617621173709631,0.05500128832546637,215.24965000152588,0.022769336015601847,0.022769336015601847,0.011384679392468932,0.3815135061740875,34.824103020607154,1.254788357526698,1.156637912735026,0.43289521130475594,1.0437118125722764,2.2778595483049435,0.07263475662454012,0.055204850925254,0.04497067992362761,0.11726787103775968
6,0.20226676426827908,0.1868819759041071,0.03770837587304413,0.008419524324126541,0.001149616062487553,0.00867061227792874,0.19384452954251716,0.17438615818924091,0.03403214495901533,0.009625304163374166,0.004903146388545444,0.008821583369082989,0.34549215732102356,0.4975865125656128,0.057062698072416984,213.80111598968506,0.022769336015601847,0.022769336015601847,0.007866627020797561,0.4210096001625061,33.27327711024183,1.3009509431554915,1.2416878577242507,0.38220725224373187,1.3413428397888834,2.1807781281147864,0.07404722408094305,0.07423531724216832,0.04276151363731689,0.1719920204833467
7,0.1957471150904894,0.18004703536629676,0.03596581625752151,0.009023136175237596,0.0020545590654728585,0.007820505499839783,0.19258114009937075,0.1788022943792191,0.03637431121550183,0.0070411299102682064,0.00026077307719830705,0.007394096529869204,0.20610816774638968,0.5454405488818884,0.06606240709252814,213.69347715377808,0.022769336015601847,0.022769336015601847,0.004692946126977578,0.4281172752380371,38.373030459627195,1.2981477037389229,1.1074206112547125,0.3708904528237404,1.4111539264942736,1.5498877081702997,0.06266692708781425,0.043639458376887014,0.034928697092951516,0.17864718383297007
8,0.18911947272717952,0.1752780543640256,0.032995749902911486,0.007799719851464033,0.0012722947174032128,0.006415796265937388,0.20307722576755158,0.18790616059398396,0.03908512595436595,0.007125954147418367,0.002612936387047865,0.0066109467192523265,0.09549240732102354,0.536715309843421,0.07084079956675464,213.64102411270142,0.022769336015601847,0.022769336015601847,0.002174298709231103,0.413652628660202,38.84329610175275,1.135526736683034,1.1385491331841082,0.3466782923391525,1.2419926647810227,1.5566597759248095,0.06273708738228108,0.05215370255284645,0.02890098882554857,0.15519634190391987
9,0.19368727914988995,0.1797803119570017,0.034886372704058886,0.007932432377710939,0.0013189046169881636,0.006993087818846107,0.20495320369113,0.18718259468516138,0.03946180989163274,0.009024260310515602,0.0005487480161901776,0.00816070328793548,0.024472717380681387,0.5574996893107891,0.06144545833639642,212.963951587677,0.022769336015601847,0.022769336015601847,0.000557227525255594,0.40032896399497986,38.95922969249969,1.3840513077188046,1.138624961071826,0.415013702150355,1.1992773220260093,1.437294105860464,0.07323996716753599,0.05097744335665645,0.0446152268988489,0.14479116992430485
10,0.18933034911751748,0.1753249917924404,0.03316791890654713,0.007187491990625858,0.0011799726965980994,0.007812323705293238,0.18656925952180903,0.17240506783127785,0.03315227517877963,0.007121233757525841,0.0012987644625807062,0.007986377304211813,1e-06,0.640302557349205,0.06245254380430313,213.75314831733704,0.022769336015601847,0.022769336015601847,2.2769336015601845e-08,0.42060500383377075,38.87967981176173,1.2641105753310182,1.1452465957783637,0.40386277992040553,1.2083614208596818,1.4455380471859207,0.062435814437079934,0.05247221025266744,0.04465748111319857,0.15233336345470966
