epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,loss_sr,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,is_nan_loss,is_inf_grad
1,1,1.9053467512130737,1.5799206495285034,2.5135090351104736,0.3443325161933899,0.04657234996557236,0.020572496578097343,0.006568847689777613,19.316483177981578,19.316482543945312,19.084081649780273,0.20418374240398407,0.24970006942749023,0.2647077143192291,0.06985245645046234,2.9572553634643555,1.5010000467300415,0.001,0,0
1,2,1.820303201675415,1.55039381980896,2.4043195247650146,0.3787294924259186,0.00019964799867011607,0.020682457834482193,0.00618603453040123,17.89835052149958,17.898351669311523,17.728404998779297,0.17633140087127686,0.17098133265972137,0.2389373779296875,0.058073632419109344,2.4359426498413086,1.502000093460083,0.001,0,0
1,3,1.7713403701782227,1.509702444076538,2.277256965637207,0.3552567660808563,0.005790486931800842,0.020717866718769073,0.006062988191843033,20.160506698090924,20.160507202148438,19.95650863647461,0.20614369213581085,0.222426638007164,0.257970929145813,0.06470824033021927,2.8321526050567627,1.5030018091201782,0.001,0,0
1,4,1.836842656135559,1.546887993812561,2.383100748062134,0.35443544387817383,0.023585624992847443,0.020674314349889755,0.0062143560498952866,18.238081146712332,18.238080978393555,18.105804443359375,0.15780410170555115,0.1735137552022934,0.22203439474105835,0.04303673282265663,2.168245553970337,1.503997564315796,0.001,0,0
1,5,1.860750436782837,1.5615711212158203,2.453974485397339,0.3444238007068634,0.02627311274409294,0.020575018599629402,0.006560059264302254,20.68880398068337,20.688804626464844,20.366613388061523,0.29099345207214355,0.3403300642967224,0.30257636308670044,0.07603543251752853,3.5958077907562256,1.5049974918365479,0.001,0,0
1,6,1.6253246068954468,1.3791437149047852,1.8922297954559326,0.29122990369796753,0.03237554430961609,0.02004174143075943,0.008431152440607548,19.38440036663354,19.384401321411133,19.155799865722656,0.22887860238552094,0.26558536291122437,0.2238973081111908,0.05496637895703316,2.9384071826934814,1.505982518196106,0.001,0,0
1,7,1.8295977115631104,1.5443426370620728,2.3861663341522217,0.2751429080963135,0.02238408848643303,0.02099457010626793,0.005104980431497097,18.21069207461165,18.210691452026367,18.111116409301758,0.16832001507282257,0.1976339966058731,0.2011980414390564,0.039669428020715714,1.8727848529815674,1.5069679021835327,0.001,0,0
1,8,1.665218710899353,1.3844256401062012,1.9127622842788696,0.18155312538146973,0.07016823440790176,0.020541833713650703,0.006675781682133675,18.121244109656224,18.121244430541992,18.04397201538086,0.1601593792438507,0.1795521229505539,0.19375446438789368,0.03785361349582672,1.6424671411514282,1.5079489946365356,0.001,0,0
1,9,1.6406563520431519,1.4049925804138184,1.9742553234100342,0.2777860462665558,0.01399659551680088,0.020704656839370728,0.006108887027949095,18.370889066691284,18.37088966369629,18.226882934570312,0.22040501236915588,0.29828816652297974,0.2444380670785904,0.04985008016228676,2.2517802715301514,1.508938193321228,0.001,0,0
1,10,1.6875572204589844,1.4540064334869385,2.113398790359497,0.23665033280849457,0.0,0.020756959915161133,0.005927246063947678,19.487835369550197,19.487836837768555,19.340892791748047,0.2100326120853424,0.3204091191291809,0.22443142533302307,0.04698237031698227,2.3465380668640137,1.5099246501922607,0.001,0,0
1,11,1.723004698753357,1.470065951347351,2.1621179580688477,0.2369791865348816,0.014511794783174992,0.020732346922159195,0.006012694910168648,16.341312046917587,16.341312408447266,16.241455078125,0.16670210659503937,0.23006275296211243,0.19029635190963745,0.03658478707075119,1.7706910371780396,1.5109108686447144,0.001,0,0
1,12,1.638126015663147,1.3584145307540894,1.8405925035476685,0.2623533606529236,0.07236193865537643,0.020345237106084824,0.007363281212747097,17.45357173908352,17.453571319580078,17.24009132385254,0.23174147307872772,0.38348469138145447,0.21084608137607574,0.04716731980443001,2.6756255626678467,1.5118958950042725,0.001,0,0
1,13,1.6404318809509277,1.4019465446472168,1.9513622522354126,0.30813708901405334,0.017570625990629196,0.020743457600474358,0.005974120926111937,17.01281222266291,17.0128116607666,16.871152877807617,0.20324161648750305,0.3325798511505127,0.2165072113275528,0.03866657614707947,2.1446895599365234,1.5128861665725708,0.001,0,0
1,14,1.685476541519165,1.3934046030044556,1.9357600212097168,0.30717337131500244,0.0728030726313591,0.020668555051088333,0.006234375294297934,18.461490863942576,18.461490631103516,18.258464813232422,0.2666788697242737,0.47046300768852234,0.24107766151428223,0.051273539662361145,2.664940357208252,1.513879656791687,0.001,0,0
1,15,1.576278567314148,1.3540822267532349,1.8412889242172241,0.2365034520626068,0.015771208330988884,0.02094210684299469,0.005286133382469416,19.083767296803092,19.08376693725586,18.921485900878906,0.25182345509529114,0.49991875886917114,0.2258266806602478,0.04915938153862953,2.40848445892334,1.5148706436157227,0.001,0,0
1,16,1.6962164640426636,1.3992514610290527,1.9626786708831787,0.1869003176689148,0.08089359104633331,0.020916957408189774,0.005373047664761543,20.060533074370614,20.06053352355957,19.980125427246094,0.17284855246543884,0.34299641847610474,0.162753164768219,0.03278770297765732,1.744846224784851,1.51583731174469,0.001,0,0
1,17,1.6594942808151245,1.427097201347351,2.031750202178955,0.3150254786014557,0.0031356436666101217,0.020670102909207344,0.006229003891348839,16.388243538585204,16.388242721557617,16.251523971557617,0.2102479189634323,0.41583961248397827,0.1949467658996582,0.041705429553985596,2.0507619380950928,1.5168068408966064,0.001,0,0
1,18,1.6105241775512695,1.3633031845092773,1.8533351421356201,0.2618396580219269,0.038370199501514435,0.020850345492362976,0.005603516008704901,19.38565877192272,19.385658264160156,19.286962509155273,0.20900161564350128,0.4672471880912781,0.19482971727848053,0.035436250269412994,1.8750005960464478,1.517768144607544,0.001,0,0
1,19,1.4485011100769043,1.2648818492889404,1.598219871520996,0.19269804656505585,0.0037576330360025167,0.020809752866625786,0.005744140595197678,15.818017106333066,15.81801700592041,15.731424331665039,0.1719394028186798,0.3295547664165497,0.1305382251739502,0.027599629014730453,1.6049866676330566,1.5187106132507324,0.001,0,0
1,20,1.4660313129425049,1.2639820575714111,1.6038974523544312,0.1661040186882019,0.02294806018471718,0.02081243135035038,0.0057348632253706455,16.468859180384666,16.46885871887207,16.348636627197266,0.203222393989563,0.3661831319332123,0.15168294310569763,0.032125845551490784,1.935451865196228,1.5196434259414673,0.001,0,0
