epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std,val_v0_nrmse,val_T_nrmse,val_s0_nrmse,val_a_nrmse,val_b_nrmse
1,0.8777669662237167,0.7479590383172036,0.6154949572682381,0.0035502383322454987,0.021974867680110036,0.006838203826919198,0.4794632476615779,0.3970627484724243,0.18369021566406368,0.002644206309304672,0.019979951232907044,0.00492136085968207,0.5,1078174347215401.9,0.08191208939682296,140.1364872455597,0.017606643905076446,0.017606643905076446,0.008803321952538223,0.005603695288300514,0.008527223020792007,28.278234562975296,1.0421893897842853,2.6627270909065897,0.8916948542315909,1.3586551724596228,0.2604501394832388,0.043153293054313105,0.04286334901414019,0.05063281073532206,0.06046677075643489,0.2001267943624807,0.16213163883650886,0.10182064594586403,0.16477854536448042,0.1227299107123759
2,0.3734233862161636,0.30462926030159,0.09834549624472856,0.00262725661857985,0.012674952536062847,0.0056295001367107035,0.328944750685007,0.27363590602862076,0.08148861261817844,0.003091986671318003,0.0021190001941758818,0.00651254787907361,0.49148145657226705,0.4847331243753433,0.07025768893196228,140.67900729179382,0.017606643905076446,0.017606643905076446,0.0086533389918162,0.023716187104582787,0.0037477281875908375,31.064319032303832,1.2111628474073206,2.3413442601548864,0.8642619033443167,1.4647525701117008,0.4426875434657361,0.04288308338281956,0.06849206199354314,0.044494307540515636,0.05676362294941507,0.22153081709733224,0.11821731250249586,0.07921394099296915,0.16778037275498603,0.1025348920890098
3,0.3305479197204113,0.280802395939827,0.08246795009821653,0.0026330375415273013,0.0018925197175462926,0.006009091876912862,0.30380197527243735,0.24720438189328986,0.06585446289899026,0.0025275230669030086,0.001200907540795951,0.005139745957034818,0.4665063509461097,0.4325353641808033,0.07968142343328354,140.68721318244934,0.017606643905076446,0.017606643905076446,0.008213611200564776,0.06096760183572769,0.0006202227086760104,30.674112076454975,1.132609006572277,2.229012985178765,0.8064050081562488,1.336580789469658,0.5919302966683468,0.042131156333662725,0.07287681829976908,0.04405507966479723,0.054688498219276994,0.20523575039533845,0.12327802098487396,0.09169190983132035,0.183847536663159,0.12646695990422
4,0.3170721945166588,0.27028479784727094,0.0765932514704764,0.0023821089859120547,0.0010686157998861744,0.005672225151211023,0.3129527697220762,0.26522153168124085,0.07638534084655979,0.0021026279037927296,0.0004302683237643152,0.006362299241640783,0.42677669529663687,0.41226540043950083,0.07094847163225108,141.03099751472473,0.017606643905076446,0.017606643905076446,0.0075141053010731994,0.07853798568248749,0.003508443245664239,29.30816000065905,1.1929080150228866,2.1767663080641566,0.8835624009370804,1.427134725641697,0.5009601826363421,0.03802385465539199,0.0797186586015085,0.0434469082491829,0.053749884855239946,0.19239283394209145,0.1189737242146094,0.10030370504972827,0.159492371714213,0.10947280003888943
5,0.3009459039568901,0.2541018822789192,0.06783212218433618,0.002063548647565767,0.0009282111622451339,0.005754645161796361,0.2856872962351809,0.24011418671208493,0.062067700644083165,0.0023191240411796704,0.0005418990512554685,0.005904642047677586,0.375,0.43807282418012616,0.07410886743046502,140.5808916091919,0.017606643905076446,0.017606643905076446,0.006602491464403667,0.09015686810016632,0.004074255470186472,29.071082216628053,1.1956275251317532,2.145800696408495,0.8880524137552749,1.491451714267122,0.9121650728456517,0.041789549848738505,0.07656641706745042,0.042842285073501,0.05421174311653731,0.1726887617874427,0.1203063163731571,0.10665422665179006,0.15981454098830222,0.10562853252842339
6,0.2951262120902538,0.25124694243073464,0.0662773609533906,0.0024975338426884265,0.0010054583736200584,0.005700056343339383,0.2791243893034915,0.2416340916794031,0.06366662501773619,0.002759151147093941,0.0012540231133737856,0.005885049960504167,0.3147047612756302,0.6384068086743355,0.07505619523927887,141.19315385818481,0.017606643905076446,0.017606643905076446,0.005540894667012112,0.08123230189085007,0.008976373821496964,27.291794553716134,1.2180236311669046,2.2126068035338786,0.9733742136270442,1.5002373514023233,1.171707385873541,0.049161973706585295,0.07837069436828507,0.04250404113864011,0.05887784111372968,0.15378250023012505,0.12601211036928792,0.0984667595787328,0.135879840504902,0.10162528670463145
7,0.2842495082318783,0.24376093164086343,0.06369093148037791,0.0029162046522833406,0.0009217931526841027,0.0056531447009183465,0.2854510461317098,0.2438651099404756,0.06633491785651906,0.0031210526903258993,0.0017908107722266287,0.005630813530049327,0.25,0.6346449312567711,0.077002265886899,140.815358877182,0.017606643905076446,0.017606643905076446,0.0044016609762691115,0.08697857707738876,0.003808510024100542,26.81345312646095,1.2579391072405146,2.2767069162206446,0.9153915196657181,1.4251625474463119,1.1361909017283867,0.046810810434374406,0.07923832702192854,0.04270768272591398,0.06129142931325639,0.14761087151027202,0.13072254772554606,0.08949932842604257,0.14902708625704697,0.11159503609153774
8,0.26803138479590416,0.22736989960074425,0.0542532901559025,0.0026765943772625177,0.0010313236471473461,0.005090129909222014,0.280954432019845,0.23969697472738458,0.06193964341358143,0.002827852991647384,0.0010268088251075612,0.005059626046475271,0.18529523872436984,0.5516737964749336,0.08096238229661545,141.2780146598816,0.017606643905076446,0.017606643905076446,0.0032624272855261115,0.08072897791862488,0.0031336178071796894,26.12965363644539,1.2032145813424537,2.1736286358630403,0.9068339974322217,1.4577155278084126,1.0824243532533342,0.04772153084582471,0.08272618376352686,0.04077842388738026,0.056932559970052955,0.1472296050394836,0.13208020056992803,0.10537897308839207,0.150861919749342,0.1064566043752253
9,0.27884037494659425,0.23969939962029457,0.060551246851682665,0.0025563045043963937,0.0007664897802169434,0.004985326279420405,0.2759998227529069,0.23653203407500653,0.061054212189814515,0.0030853170839613897,0.0009243056208633595,0.004536255062122747,0.12500000000000006,0.6102094040811061,0.08508296701264509,141.28478932380676,0.017606643905076446,0.017606643905076446,0.0022008304881345566,0.06726575642824173,0.0002976027026306838,27.084385871887207,1.2300211654064503,2.17482657445238,0.8976073087529933,1.3657744108362402,1.2288025522485693,0.047513593523267734,0.08163401714347779,0.04197135315019083,0.060898221930132265,0.1447792495255551,0.140407472511607,0.10295858611059502,0.15330405460554197,0.11846167544863881
10,0.27890230268239974,0.23956023246049882,0.061576261464506385,0.0029237358877435326,0.0015152510060579517,0.004756504417164251,0.2668181331630083,0.23113403298911897,0.05835404819214439,0.00309047875975437,0.0007730879397639272,0.004700516773927449,0.07322330470336313,0.6058536395430565,0.08389565439775903,140.596937417984,0.017606643905076446,0.017606643905076446,0.001289216651465024,0.06179247796535492,0.0016770842485129833,26.441231758036512,1.2393364728765284,2.196978875297181,0.9447951903368564,1.4272953297229523,1.211682531110784,0.048763967614541666,0.08177854251512821,0.04231506613816353,0.061594669350442735,0.14641876791698205,0.14557923350786595,0.09679282902512483,0.1411742865138417,0.1103446363884264
11,0.26630051866173743,0.23022101923823357,0.055949031971395016,0.002987555554136634,0.000326581343481962,0.0047704068315215405,0.2661336334224077,0.22834977182619115,0.056399795276291194,0.002665932765824998,0.0009516750537502648,0.004903659605220805,0.03349364905389032,0.6006340254843235,0.08234034288436809,141.14831352233887,0.017606643905076446,0.017606643905076446,0.0005897107519734475,0.06679291278123856,0.00586404325440526,26.35295098893186,1.1903735164632188,2.212412323723448,0.9274563611821925,1.4377618958341314,1.2101344827641831,0.04561530396421539,0.08071594538682318,0.04261783686803376,0.060943483474089746,0.14445706888448223,0.1357092003799982,0.0960169185988696,0.14521768238129115,0.11144433159742478
12,0.2780532941222191,0.24015596151351928,0.060701167210936546,0.002669886958319694,0.0005105094592011117,0.004852123328018934,0.26294361665210825,0.22481519938941966,0.05528898607008159,0.002896721725614662,0.0012064588427262045,0.004720005512044349,0.00851854342773295,0.6090164262056351,0.08379499505254183,139.78776288032532,0.017606643905076446,0.017606643905076446,0.00014998296072202337,0.06339088082313538,0.0071479505859315395,26.390965877695287,1.210826258075998,2.276542546901297,0.9238784652441105,1.4282719854344712,1.215242068184183,0.04748549980131236,0.07934800291711346,0.042553493574737235,0.06202289818766269,0.14622747551328427,0.1405125931618911,0.08560847650861841,0.14603816264533268,0.11389881340790767
