epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,marginal_frac,mean_spike_margin,mean_vth_at_spike,rec_spectral_radius,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std,val_v0_nrmse,val_T_nrmse,val_s0_nrmse,val_a_nrmse,val_b_nrmse
1,0.4016756661236286,0.3766438181698322,0.16005122810602188,0.03128701498266309,0.007095452518988168,0.0007338486229901519,0.30355239136421935,0.2911352531072941,0.08919136236084903,0.039463562241933765,0.00035931516130732874,0.0023310206394943243,0.002997041079278193,1.2002771390974523,0.1769270986477111,78.13532280921936,0.00013048584514763206,1.5022425651550293,2.2598488330841064,0.9043868780136108,nan,nan,nan,0.009662525728344917,-0.0012077785795554519,30.44173547054859,1.0963797360024554,1.4525495862707178,0.619204339036282,1.598833368179646,3.044930116293278,0.14123738977186223,0.16577121480665308,0.09699261004224102,0.20011709709750844,0.2371379514504777,0.1631644372074706,0.27206023387979295,0.2598736617394896,0.198555125550703
2,0.3159353750944138,0.30293356090784074,0.09501353062689305,0.03642349051311612,0.0013140686655395584,0.0007304404576786894,0.30182648069681006,0.2884370782115358,0.08707888334236563,0.03198973601683974,0.0023938409359056715,0.0013763731470803993,0.0029881759946210596,1.1119019654393196,0.155802411998206,75.85441541671753,0.0002559639688115567,1.4707010984420776,2.286376476287842,1.1220699548721313,nan,nan,nan,0.03783991560339928,-0.0026301683392375708,35.737594645074076,1.2820837475517963,1.9705634294672216,0.6711288481316668,1.7849893430446058,2.358376338523119,0.14551099207490048,0.2794200035327293,0.11147226060324526,0.1630836473183429,0.3158249688520998,0.2394266228555708,0.2014261989533804,0.24463980618123235,0.22758886314582777
3,0.30480128556489944,0.291894800812006,0.08880836246535181,0.03603700026869774,0.002053177157429218,0.0003412470321523409,0.29316889926632667,0.2814104814240907,0.08769685567970922,0.03082174888039206,0.0006783560287890685,0.001538577109980458,0.0029734397324676686,0.976386942267418,0.15001871096009903,76.39505124092102,0.0006322034751065075,1.4452158212661743,2.2821123600006104,1.0980733633041382,nan,nan,nan,0.04522562026977539,-0.0031977754551917315,31.968478497038497,1.5489988878686378,1.5388602227606671,0.45485466797935203,2.0217950845018344,2.744902695430086,0.13894079954541744,0.1686469258027191,0.06488167949298278,0.15025892885441475,0.2502972934251299,0.2601120127062052,0.25754001160582124,0.32373276293464154,0.29200648441854393
4,0.29306577280163765,0.28130137592554094,0.08207703368738294,0.02651703903451562,0.0019694587462200275,0.0005227630290848695,0.26640804175366745,0.25630421464906095,0.07149520874063069,0.02367045699638572,0.0009574720148446024,0.0016266253205670998,0.002952890450112382,0.9014937064051628,0.14444708921253047,75.56078433990479,0.0003284072154201567,1.3979393243789673,2.107905626296997,1.0550744533538818,nan,nan,nan,0.05327451229095459,0.000995687791146338,30.519336325057008,1.4769052875802873,1.485276809398164,0.5343768021210711,1.8913012704950698,2.6845312701894883,0.12818817940956734,0.1559972483664751,0.0777197655171473,0.14921088794127424,0.21129935129849153,0.25546996583217596,0.2690723327511173,0.2940856770519737,0.2820410233582188
5,0.2994722606241703,0.2875390650331974,0.0873615000769496,0.022091562580317258,0.0017686008872783532,0.0006477301236844824,0.28023929085503235,0.2681952781103393,0.080390004728465,0.021580191078952492,0.0019464937466017681,0.001959015229142157,0.0029266092461845824,1.0010403582453729,0.16269175981746076,76.21918487548828,0.0002927400346379727,1.4124605655670166,2.2677741050720215,1.1856945753097534,nan,nan,nan,0.049479808658361435,-0.0008069796022027731,31.180473961728683,1.5372913625646145,1.5510521106263424,0.5179020269437039,2.3043872504792313,2.6135394910073027,0.12309002260023609,0.18148268117232524,0.0641143728404286,0.14508080945171892,0.2613658093023848,0.3030445716577127,0.2580110394021525,0.2977413001645065,0.4012233155309552
6,0.28297337621450425,0.2724648967385292,0.07811818532645702,0.019896725863218306,0.0014256134755584072,0.0005524246579534164,0.2921774537163846,0.28174518262769316,0.08362676018967907,0.017031366817970225,0.0003767774913187429,0.00168249901923126,0.0028946998405894324,1.126898792386055,0.15436990939556283,75.97948384284973,0.0003648303681984544,1.3811317682266235,2.1964452266693115,1.2604236602783203,nan,nan,nan,0.04122345894575119,-0.0021471153013408184,31.984460110360004,1.2257005378920982,1.7772251424637246,0.6019138581258185,2.144680588169301,2.55309653678473,0.10826846687717641,0.22419079500151443,0.07809582445770502,0.1481663477111687,0.2713199689707674,0.23253354102973262,0.21561314322259909,0.2672851965126168,0.3481423249212824
7,0.2782318778336048,0.2681939172744751,0.07568667091429233,0.020216630324721336,0.0011848057268070988,0.0005473095565326957,0.26582635919305875,0.2560061537759735,0.07064622048625445,0.021521395964032793,0.0007728756866886318,0.0018132786123816226,0.002857288165172796,1.275452026128769,0.14782967372856876,75.16754984855652,0.0003860577999148518,1.3466575145721436,2.0468392372131348,1.2614167928695679,nan,nan,nan,0.06714705377817154,-0.0015079586300998926,36.93234240755122,1.584469680456405,1.7265945070601525,0.6015002787747281,2.271377503237826,2.1540237641497018,0.11571816850374354,0.19192367427526635,0.08988710907981434,0.13671229539954283,0.35080969259961176,0.28777952996105743,0.2229752487771189,0.2722556785054689,0.37674765003235183
8,0.28564837753772737,0.27588679537177085,0.08132189119234681,0.020472766254097222,0.0003653237350579275,0.0004808655014530672,0.284172908066118,0.27157813556333804,0.08204590983966246,0.019632257600413993,0.0025487946004964313,0.0017195487435058571,0.0028145218667257727,0.9503694076836109,0.14983605290267696,75.69071292877197,0.000179500988451764,1.314992070198059,1.9637082815170288,1.2151991128921509,nan,nan,nan,0.06954924762248993,-0.0006177094765007496,38.791397794764094,1.4994671693507662,1.7199816576977993,0.48228448407447083,2.1823346963588226,1.9046680261777278,0.10908874056916287,0.21773404865822893,0.06180012656098351,0.1438975780607855,0.3923784500895889,0.24174629722546678,0.21872686486469278,0.312017866014779,0.3513058322205595
9,0.2721518434584141,0.2624445495009422,0.07210776725783945,0.017119776429608463,0.0012888623684591495,0.0007033282237352112,0.27389027225844403,0.26376708826803147,0.07431322454593758,0.01462478386089602,0.0011347154069610158,0.0016518130959837134,0.002766569724290271,0.9270403786003589,0.13358244664491492,75.23382115364075,0.0001275591494049877,1.3271032571792603,1.8751394748687744,1.1563645601272583,nan,nan,nan,0.06641899049282074,-0.004054544493556023,35.8447856598712,1.6746826571352937,1.6755503593607153,0.6742919226910206,2.094721149256889,2.242682295950486,0.10363255583859504,0.18727043009501823,0.08650505273266042,0.14634539476258956,0.3295716056294143,0.3305615695629748,0.2188535675253117,0.24521791648336413,0.33897470763598314
10,0.2736064258217812,0.26413529872894287,0.07308266989886761,0.014738648161292077,0.000946624068528763,0.0009586039773552101,0.24687949108316543,0.2376421026964771,0.05942943074463054,0.013032195365125749,0.0017324254599287165,0.0018208209027404411,0.002713620983065233,0.8872261209785939,0.12912211202560586,75.2199935913086,0.0003750937758013606,1.3353886604309082,2.0952751636505127,1.1871730089187622,nan,nan,nan,0.07430727779865265,-0.0046345568262040615,33.96942006780746,1.6088244597962562,2.1142698532723365,0.6586895483605405,2.1370703628722656,2.3809596755482416,0.10187448547320797,0.26152640533574084,0.09054824793116843,0.14002668695088397,0.2932093278817892,0.31227664647627157,0.1369060524621848,0.254010178983023,0.3502529607515136
