epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.6522200272977352,0.5274457014352083,0.39529768480919303,0.020807586829178035,0.06962108711188762,0.008039280376397073,0.2500924836210114,0.23619859289140144,0.06686901186711769,0.009515057726604666,2.3668568119128904e-07,0.011580116534110238,0.9755282826193187,2.041887256577611,0.04284369823661573,143.21290040016174,0.01744343142182781,0.01744343142182781,0.017016560697923545,0.0572776161134243,34.97987546312048,1.159308578105683,1.175797832773087,0.4233790208050545,0.9634240228444972,2.1516129415720067,0.07253002274305896,0.06573098902392419,0.0437206823547232,0.08852180695914208
2,0.24148028813302516,0.22659143559634687,0.05790714085102081,0.008184550609439612,0.0013823954420513474,0.011186629985459148,0.23628953761084281,0.2208478265699554,0.05320761084774549,0.006264184195389773,0.000986707045115961,0.0125050755103733,0.9045085926789765,0.4447537136077881,0.038813809923669125,143.0446493625641,0.01744343142182781,0.01744343142182781,0.01577773360684971,0.11189496517181396,33.99937952325699,1.057948667318263,1.4769634166930585,0.4476995361929244,1.7227257984749815,2.036318208943022,0.058714005620555676,0.13989546869267175,0.050505657454313554,0.08994253815964182
3,0.23058236964046955,0.21450867153704167,0.054619073057547214,0.00840050138765946,0.0014855919016952158,0.011130648981779814,0.33766367341926756,0.28935282189953837,0.09880676020451999,0.003196753648498611,0.0008401932191553839,0.0037481935949936667,0.7938928322536105,1.1375585265694266e+17,0.08917577196150384,144.33567023277283,0.07246442776997129,0.07246442776997129,0.057528989799939693,0.07292968034744263,32.48574460820949,0.6196103305258649,1.1413128661348464,0.30052879183216297,0.5000000561171389,6.514589397197074,0.0334858278387246,0.08895088128121371,0.0008416303626194,4.104707066006559e-07
4,0.01525541752576828,0.012752903699874878,0.004197410754859448,3.0545414447260554e-05,1.1284439824521542e-05,4.583355694194324e-05,0.3832888767281745,0.29699116525180796,0.10092250414271937,1.1999542813158613e-05,0.024231411051875918,0.0006317118758043433,0.6545088426789766,5.921459493054694e+16,0.17511851324680003,142.54604983329773,0.07246442776997129,0.07246442776997129,0.0474286087551182,0.010398064740002155,44.828389999714304,0.502481312827861,1.5119798012236332,0.300000011762406,0.5,0.10541469166847936,0.0022538402706057704,0.22172322360045732,1.0284503794540247e-09,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.3832888767281745,0.29699116525180796,0.10092250414271937,1.1999542813158613e-05,0.024231411051875918,0.0006317118758043433,0.5000005000000001,0.0,0.17511851324680003,143.49089431762695,0.07246442776997129,0.07246442776997129,0.036232250117199535,0.010398064740002155,44.828389999714304,0.502481312827861,1.5119798012236332,0.300000011762406,0.5,0.10541469166847936,0.0022538402706057704,0.22172322360045732,1.0284503794540247e-09,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.3832888767281745,0.29699116525180796,0.10092250414271937,1.1999542813158613e-05,0.024231411051875918,0.0006317118758043433,0.34549215732102356,0.0,0.17511851324680003,142.53863716125488,0.07246442776997129,0.07246442776997129,0.02503589147928087,0.010398064740002155,44.828389999714304,0.502481312827861,1.5119798012236332,0.300000011762406,0.5,0.10541469166847936,0.0022538402706057704,0.22172322360045732,1.0284503794540247e-09,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.3832888767281745,0.29699116525180796,0.10092250414271937,1.1999542813158613e-05,0.024231411051875918,0.0006317118758043433,0.20610816774638968,0.0,0.17511851324680003,142.58245706558228,0.07246442776997129,0.07246442776997129,0.014935510434459382,0.010398064740002155,44.828389999714304,0.502481312827861,1.5119798012236332,0.300000011762406,0.5,0.10541469166847936,0.0022538402706057704,0.22172322360045732,1.0284503794540247e-09,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.3832888767281745,0.29699116525180796,0.10092250414271937,1.1999542813158613e-05,0.024231411051875918,0.0006317118758043433,0.09549240732102354,0.0,0.17511851324680003,141.02837800979614,0.07246442776997129,0.07246442776997129,0.006919802652894988,0.010398064740002155,44.828389999714304,0.502481312827861,1.5119798012236332,0.300000011762406,0.5,0.10541469166847936,0.0022538402706057704,0.22172322360045732,1.0284503794540247e-09,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.3832888767281745,0.29699116525180796,0.10092250414271937,1.1999542813158613e-05,0.024231411051875918,0.0006317118758043433,0.024472717380681387,0.0,0.17511851324680003,142.12644934654236,0.07246442776997129,0.07246442776997129,0.0017734014609673075,0.010398064740002155,44.828389999714304,0.502481312827861,1.5119798012236332,0.300000011762406,0.5,0.10541469166847936,0.0022538402706057704,0.22172322360045732,1.0284503794540247e-09,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.3832888767281745,0.29699116525180796,0.10092250414271937,1.1999542813158613e-05,0.024231411051875918,0.0006317118758043433,1e-06,0.0,0.17511851324680003,141.2956099510193,0.07246442776997129,0.07246442776997129,7.246442776997129e-08,0.010398064740002155,44.828389999714304,0.502481312827861,1.5119798012236332,0.300000011762406,0.5,0.10541469166847936,0.0022538402706057704,0.22172322360045732,1.0284503794540247e-09,0.0
