epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,loss_sr,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,prodigy_d,prodigy_d_max,prodigy_lr_eff,is_nan_loss,is_inf_grad
1,1,0.9821076989173889,0.9821076989173889,0.9579437375068665,0.8838010430335999,0.0,0.004954841453582048,0.07960937172174454,1593.9417663176075,1593.9417724609375,1593.940185546875,nan,nan,nan,nan,2.2448408603668213,1.4613958597183228,1.0,1e-06,1e-06,1e-06,0,0
1,2,0.9162777662277222,0.9162777662277222,0.8388974666595459,0.6876698732376099,0.0,0.004609137307852507,0.08210937678813934,7068.986478554798,7068.98681640625,7068.986328125,nan,nan,nan,nan,1.4583457708358765,1.461398720741272,1.0,1e-06,1e-06,1e-06,0,0
1,3,0.7637431621551514,0.7637431621551514,0.5775569081306458,0.765465259552002,0.0,0.000795416533946991,0.1217968761920929,1880.6649509003325,1880.6649169921875,1880.6640625,nan,nan,nan,nan,1.8279950618743896,1.4614027738571167,1.0,1e-06,1e-06,1e-06,0,0
1,4,0.7742287516593933,0.7742287516593933,0.595593273639679,0.46044668555259705,0.0,0.009399909526109695,0.053046874701976776,677.6559215079127,677.6558837890625,677.6554565429688,nan,nan,nan,nan,0.7938339114189148,1.4614064693450928,1.0,1e-06,1e-06,1e-06,0,0
1,5,0.721082329750061,0.721082329750061,0.5201688408851624,1.2169215679168701,0.0,0.0015813056379556656,0.11023437231779099,1071.6094196365163,1071.609375,1071.608154296875,nan,nan,nan,nan,1.6467841863632202,1.4614100456237793,1.0,0.003786283900052375,0.003786283900052375,0.003786283900052375,0,0
1,6,0.9181324243545532,0.9181324243545532,0.8331010937690735,0.8989008665084839,0.0,0.0008220768650062382,0.12132812291383743,1029.5945042906772,1029.594482421875,1029.59375,nan,nan,nan,nan,1.246285080909729,1.473537564277649,1.0,0.003786283900052375,0.003786283900052375,0.003786283900052375,0,0
1,7,1.0557312965393066,1.0557312965393066,1.0990749597549438,1.4580132961273193,0.0,0.0002540041459724307,0.1340624988079071,899.0380535776002,899.0380249023438,899.0331420898438,nan,nan,nan,nan,2.9717342853546143,1.485277533531189,1.0,0.011141304498199014,0.011141304498199014,0.011141304498199014,0,0
1,8,0.8512465357780457,0.8512465357780457,0.7201859951019287,0.4340379238128662,0.0,0.0029058842919766903,0.09609375149011612,1594.4485675898725,1594.448486328125,1594.447509765625,nan,nan,nan,nan,1.8366522789001465,1.4697749614715576,1.0,0.035130354397914204,0.035130354397914204,0.035130354397914204,0,0
1,9,1.1142404079437256,1.1142404079437256,1.2720065116882324,0.7713638544082642,0.0,0.0001095947518479079,0.13953125476837158,9376.362147623797,9376.3623046875,9376.361328125,nan,nan,nan,nan,3.920182943344116,1.57089364528656,1.0,0.069975884202315,0.069975884202315,0.069975884202315,0,0
1,10,0.32649344205856323,0.32649344205856323,0.11214195936918259,0.020206771790981293,0.0,0.0010410700924694538,0.18226562440395355,131.22883332981377,131.2288360595703,131.22760009765625,nan,nan,nan,nan,0.5689197778701782,1.7223089933395386,1.0,0.069975884202315,0.069975884202315,0.069975884202315,0,0
1,11,0.30832067131996155,0.30832067131996155,0.09533558785915375,0.020321780815720558,0.0,0.0022266593296080828,0.19718749821186066,7982.3808593751455,7982.380859375,7982.380859375,nan,nan,nan,nan,0.0015224992530420423,1.8585835695266724,1.0,0.069975884202315,0.069975884202315,0.069975884202315,0,0
1,12,0.32828637957572937,0.32828637957572937,0.10714340955018997,0.020372409373521805,0.0,0.006201562471687794,0.22875000536441803,6766.765137735844,6766.76513671875,6766.76513671875,nan,nan,nan,nan,0.11732382327318192,2.003911256790161,1.0,0.069975884202315,0.069975884202315,0.069975884202315,0,0
1,13,0.2556873559951782,0.2556873559951782,0.06508104503154755,0.0203726626932621,0.0,0.012656246311962605,0.26249998807907104,27523.80859375808,27523.80859375,27523.80859375,nan,nan,nan,nan,0.02109067514538765,2.196087121963501,1.0,0.069975884202315,0.069975884202315,0.069975884202315,0,0
