epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,marginal_frac,mean_spike_margin,mean_vth_at_spike,rec_spectral_radius,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std,val_v0_nrmse,val_T_nrmse,val_s0_nrmse,val_a_nrmse,val_b_nrmse
1,0.3457890695333481,0.321321472376585,0.11055101055651903,0.007274868017993867,0.012588638207525947,0.000920230568247915,0.28248511555981126,0.2668940922285014,0.07836349256475397,0.00861425592038939,0.006267126096422835,0.002113670595178143,0.002997041079278193,0.5148411187529564,0.17186305291475135,78.07681703567505,0.0004911591531708837,1.5318998098373413,2.4688687324523926,0.7034846544265747,nan,nan,nan,0.08190017193555832,0.004194746725261211,30.388544102932546,1.2827784571241825,2.390678215534129,0.7345207149678088,1.5819914042949677,0.5930622026641318,0.06843087124697705,0.04655743349700215,0.05058786391894868,0.06656660292139079,0.20222446039087402,0.12977980559951427,0.07994457883771747,0.20921360993199503,0.10842257264623105
2,0.2862035462260246,0.27292354181408884,0.07789154993370176,0.008075243341736496,0.004406832912936806,0.0013605107279244066,0.25928676611882573,0.24780374587057752,0.06630710690738038,0.0075443215777186,0.0031605202647892352,0.0026291466924372392,0.0029881759946210596,0.47749054901301863,0.18246965296566486,78.4639253616333,9.185267117572948e-05,1.5309008359909058,2.340346574783325,0.6701293587684631,nan,nan,nan,0.09043794125318527,0.007633696775883436,30.436262353937675,1.1858760283348408,2.1512500605684646,0.676030011253154,1.6262608544623598,0.6360867411849347,0.06380447055748169,0.052548176628795074,0.05202267176293312,0.06829362721281483,0.20132670552602377,0.12228560428755918,0.11341857413189993,0.23079367181600002,0.13116037512440068
3,0.269638704508543,0.2575815862417221,0.06903241232037544,0.007597926552407443,0.004242834870601655,0.0010622892693936592,0.27438947498956895,0.2634472964688184,0.0755263119093836,0.008398113333857916,0.0014856791617210382,0.002967925106287956,0.0029734397324676686,0.46156189739704134,0.18696091716435362,74.98958015441895,0.0004069507122039795,1.5361003875732422,2.4339020252227783,0.7155029773712158,nan,nan,nan,0.0797482505440712,0.00273102056235075,31.224516980191495,1.3108216720692656,1.9280094802379608,0.810375581396387,1.5059343811045303,0.7278722037977361,0.06865665215523319,0.05715451666966398,0.0627264425435916,0.06878378018340532,0.2106533975690047,0.13599203578918362,0.15835007623016858,0.18124923303617013,0.12156384452117182
4,0.2695157423615456,0.259807041361928,0.07078236997127534,0.007771427407860756,0.001569397596467752,0.0013449898129931626,0.24764980696775812,0.23861478744669162,0.06082628500410058,0.006632674299675892,0.0013624901917811097,0.002516536730824665,0.002952890450112382,0.5052734880149364,0.18217247736422307,74.17073345184326,0.0001440161286154762,1.5334104299545288,2.2970197200775146,0.6957319974899292,nan,nan,nan,0.09886598587036133,0.006021631415933371,30.49042111254753,1.1493542245093813,1.9296710795544563,0.7247644647004756,1.7179894745349884,0.7103568318676441,0.06290806148280488,0.057450056888480136,0.0618910509102205,0.07204064128405237,0.19963735769421642,0.1236372209809799,0.15712021687377112,0.21480274576391228,0.16234513680675233
5,0.2651317551732063,0.2554617251455784,0.06845422053709627,0.007378110182471574,0.0016594895210437243,0.0015924210695652619,0.25238148677856365,0.2425530954719858,0.0641277032171158,0.007454114371633276,0.0015475093663320286,0.0029908142986422846,0.0029266092461845824,0.4243909539282322,0.18651855558632535,75.7480947971344,0.0,1.5094879865646362,2.102452516555786,0.672610878944397,nan,nan,nan,0.05227780342102051,0.0027527231723070145,31.132934113766286,1.247207966890741,1.976315680336445,0.6103721056529816,1.6708898981834979,0.7141014960535029,0.0749958536607471,0.059825995144374824,0.05108965963045967,0.07085725437215667,0.21000576789626133,0.1420557341756061,0.14584069441833147,0.25701051420126936,0.15232230126781535
6,0.2544343486428261,0.24547964662313462,0.06263357538729906,0.0073037772718816995,0.0016860854565675255,0.001280142320878781,0.24098417182710577,0.23288496516327908,0.05792917288899263,0.007231361524974729,0.0009467295804302495,0.001995985340959116,0.0028946998405894324,0.41155944265425204,0.17454730097125185,74.3630518913269,8.873114711605012e-05,1.5312824249267578,2.3188316822052,0.7176175117492676,nan,nan,nan,0.03685661032795906,0.0018051005899906158,30.349620829237267,1.227272021643659,1.8725430103058511,0.663440650606409,1.7824381120661472,0.710313745952667,0.07504190367824853,0.06219803934243131,0.0651848145978565,0.07665475646152775,0.19773571243935104,0.1456233850114394,0.16933079639210205,0.2400496953198486,0.19901348743060004
7,0.24950172513723373,0.24168111011385918,0.06100097237154842,0.006787840276956558,0.0010498499163077214,0.0006625502974156916,0.2380194603762728,0.230155741558113,0.05698869870529768,0.006481706172208044,0.0009915446182271518,0.001698437529546542,0.002857288165172796,0.4368605476617813,0.16971290099652522,74.23891639709473,0.00017020311497617513,1.5216747522354126,2.1748924255371094,0.6907548904418945,nan,nan,nan,0.07208989560604095,0.006133920047432184,30.61802338539286,1.2943102032580274,1.8952041661485712,0.6749898212704253,1.9415073895708044,0.743880384304422,0.07024410208489032,0.060872342457321094,0.06345515103733286,0.06874527096589829,0.20098347356524943,0.15444309034773243,0.16328683826851334,0.23447935702774758,0.2357454721273269
8,0.26544904202222824,0.2562855215370655,0.06933701829984784,0.006146170664578676,0.0014359237915203948,0.000973171292712891,0.2314089630195435,0.22373533062636852,0.05363157149057518,0.006266001282517422,0.000997785768025464,0.001998779543572172,0.0028145218667257727,0.4720182311534882,0.17419266324252525,75.24593734741211,0.00033428045571781695,1.5329253673553467,2.4828155040740967,0.7155963182449341,nan,nan,nan,0.0649251788854599,0.0019581119995564222,31.116984621007393,1.3602800020512114,1.838214431671386,0.6713914038970116,1.9356604453097,0.8404984236397641,0.06853629775503849,0.05909205745271546,0.07078006570326521,0.06948417771924684,0.2084582516226804,0.17424829709208145,0.17660917409532095,0.23736929132726567,0.2370097335854488
9,0.2525999483466148,0.2442825146019459,0.06292466556653381,0.005972658223472535,0.0011707140142971184,0.001111238089110884,0.2407642163019231,0.23287186276246893,0.05858545732298034,0.005840906599645522,0.0005796200999524676,0.0023242834259023576,0.002766569724290271,0.44361453644931315,0.18036101738664698,74.19291496276855,0.00024508804199285805,1.5438024997711182,2.386895179748535,0.7219586372375488,nan,nan,nan,0.06498690694570541,0.004651304334402084,30.442443188200606,1.3376345640801368,1.772887428390219,0.6536813273708871,1.9710244834423065,0.975469930216353,0.06925114701957778,0.059715371024101335,0.07049125815404857,0.0709247038243933,0.1996523135690652,0.16993486863547858,0.19153901134853268,0.2444988087904282,0.2516246360566717
10,0.2472085689008236,0.23940566308796407,0.060071627609431744,0.0062986284820362925,0.0009105712864402449,0.0011404792130753094,0.23603760510524538,0.2281412367332489,0.056536947931856554,0.006138225851402162,0.0008070311448107609,0.0022574594133595778,0.002713620983065233,0.499445863366127,0.17944736945185255,74.90028715133667,0.00030494004022330046,1.507853388786316,2.3046302795410156,0.6991326808929443,nan,nan,nan,0.0591878667473793,-0.0017363467486575246,30.30701185794587,1.3840289648543014,1.8426241652762636,0.6154394357445392,1.8202433605143364,0.9823114599319215,0.07217647317559162,0.059661638447420395,0.06625521601118306,0.08046317821804513,0.19664256467561453,0.19132239545175805,0.17481158625221224,0.25843888295417866,0.21606350731834723
