tag,run_dir,ckpt_epoch,ckpt_val_loss,val_total,val_data,val_phys,val_ou,val_bc,val_sr,val_spike_rate,val_val_T_tracking_corr,val_val_T_intra_corr,val_val_v0_pred_mean,val_val_v0_intra_std,val_val_T_pred_mean,val_val_T_intra_std,val_val_s0_pred_mean,val_val_s0_intra_std,val_val_a_pred_mean,val_val_a_intra_std,val_val_b_pred_mean,val_val_b_intra_std,rank_effective,cond_number,sv_norm_1,sv_norm_2,sv_norm_3,sv_norm_4,sv_norm_5,cfg_cf_hidden_size,cfg_cf_rank,cfg_cf_max_delay,cfg_cf_bit_shift,cfg_lambda_T_aux,cfg_lambda_sr,cfg_scenario_mix,cfg_optimizer,cfg_epochs
R25v2_E1_short,results/Prodigy_Study/R25_Ablation_v2/E_duration/R25v2_E1_short,5,0.21428351108222565,0.20484336996649175,0.1957331972711898,0.04254462346285978,0.01230701114586059,0.0008881123300330907,0.006704495611669931,0.06937065768115064,0.16850990056991577,0.002227730816230178,31.38093500948967,2.132358542465149,1.1832279385404383,0.07983451887489633,1.2715023331185604,0.0745293291761203,0.3929285524373359,0.03069430380190247,1.4170878548571404,0.13350751944520373,1,29095.0399512062,1.0,0.0005167037699211174,0.00037587990459178404,0.0001103975914276541,3.437011950067945e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,5
R25v2_E2_long,results/Prodigy_Study/R25_Ablation_v2/E_duration/R25v2_E2_long,4,0.2179789073131186,0.20595971360168558,0.1959453053534665,0.042526306155969966,0.008382917173761637,0.0018793506175338215,0.006926559740330707,0.06889742042155976,0.14965908229351044,0.008552237413823605,37.48598818068809,1.8445165127198746,1.1929546220505491,0.06781789135346387,1.3571201131698933,0.08961682756768262,0.40015051815103975,0.0350624434278406,1.155090736581924,0.12710561199074097,1,21846.957626008378,1.0,0.0008408280281953951,0.0005370588801525217,0.00010555342790746456,4.5772963774576986e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,20
R25v2_E3_very_long,results/Prodigy_Study/R25_Ablation_v2/E_duration/R25v2_E3_very_long,30,0.16751532488443116,0.16336538638681808,0.15785075020679135,0.0276347593394445,0.006567847926139911,0.0003468406947405129,0.004151853422264462,0.09484755343935908,0.45533287525177,0.041180796921253204,38.06939284344937,2.2059000006683687,1.2683380287378392,0.07372200508859564,3.642054499463832,0.20016544247343343,0.4200291221446179,0.043858123690255525,1.495308648398582,0.19565027944268065,1,5173.246302077762,1.0,0.008585995798410614,0.002366693067878403,0.0004068633974451811,0.00019330222100547657,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,30
R26v2_F0_baseline_replica,results/Prodigy_Study/R26_Fusion_v2/BASELINE/R26v2_F0_baseline_replica,10,0.18870155743144928,0.18346553581192138,0.1763485063342972,0.03378621124454397,0.010149975812577821,0.0004397960518657144,0.00558222682345931,0.0791908780984739,0.28069475293159485,0.01386230532079935,34.876441580183965,2.097408967766356,1.22446268543284,0.07482434414881975,1.6347187427764243,0.19103821906003546,0.4047111524863446,0.06164396256815265,1.2844234628880278,0.1264324115311846,1,7113.494160130843,1.0,0.000909769761391069,0.0003427080873723052,0.00021673249948799938,0.0001405778900620629,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R26v2_F1_TRIPLE_win,results/Prodigy_Study/R26_Fusion_v2/F_fusion/R26v2_F1_TRIPLE_win,8,0.20289649366539844,0.196533443604378,0.1850570653505782,0.03734831239017559,0.010342325485172742,0.0017256828042576029,0.004088068915966978,0.08738495290596435,0.2886444330215454,0.012905064038932323,30.399551777129478,2.7875521251178803,1.1596568914804053,0.07587397994196161,1.2156261649537594,0.05314469239996508,0.39701037362534947,0.03499299044066921,1.3467456923520311,0.15237934982523005,1,21598.226959452582,1.0,0.0008590081701682033,0.00022741575205198272,6.752736280471946e-05,4.630009684949368e-05,32,8,18,3,0.1,0.0,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R26v2_F2_A4_B1,results/Prodigy_Study/R26_Fusion_v2/F_fusion/R26v2_F2_A4_B1,10,0.20028368882993433,0.19586885110177893,0.1841512708033019,0.03721518898036014,0.014629062651557492,0.00045058972727286844,0.0024450288933331515,0.10227980674739848,0.32807210087776184,0.005707941483706236,30.04683983579595,2.856525430653958,1.2319770975315825,0.08727662348525321,1.2764810418829005,0.0706386199850153,0.4328986392059225,0.05306810686027909,1.1865790156607932,0.1273821142125637,1,15070.062401094034,1.0,0.0009190407703646406,0.00031708515838734533,7.832359079558399e-05,6.635672589699453e-05,32,8,18,3,0.1,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R26v2_F3_B1_C1,results/Prodigy_Study/R26_Fusion_v2/F_fusion/R26v2_F3_B1_C1,10,0.19184031606988705,0.18767716917902866,0.1775460089457796,0.034426233699010246,0.009018997207254251,0.0008578860388584145,0.008808943015731317,0.057552049184178417,0.2966513931751251,0.022850116714835167,34.6655334919057,1.8734164225294234,1.18115130827782,0.06803582838558137,1.697117566428286,0.16722143084761945,0.3939049868507588,0.058743719923749015,1.2689616274326405,0.129101726087801,1,13190.262652520381,1.0,0.0015104222635538359,0.00036647696303574503,0.0002907037450043156,7.581350169770282e-05,32,8,6,3,0.1,0.0,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R26v2_F4_A4_C1,results/Prodigy_Study/R26_Fusion_v2/F_fusion/R26v2_F4_A4_C1,3,0.23097108863294125,0.222101111044275,0.21547896720151952,0.05417640322195168,0.016957205774738117,0.0003566443036058573,0.004572703765625966,0.08308572009047295,0.08249735087156296,0.0014244987396523356,30.003089914930626,2.0879307820441877,1.209022674154728,0.09357126925061358,1.250490773865517,0.0639049296732992,0.3637068290659722,0.03623118157934477,1.0613210023717676,0.1048706878927794,1,44588.526834438395,1.0,0.00034116070322052865,0.00032398129214110974,0.0002388831775207644,2.2427293992311043e-05,32,8,18,3,0.0,0.0,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R26v2_F5_TRIPLE_short,results/Prodigy_Study/R26_Fusion_v2/F_fusion/R26v2_F5_TRIPLE_short,5,0.2272657117548775,0.21857892337473148,0.20660333275953505,0.04754655737370411,0.013840188941066252,0.00044397299132754067,0.0036899067896190396,0.09019389007478318,0.1189277321100235,0.003617623122408986,30.28070103868525,2.5865115580406597,1.1253486199581877,0.08202549545688832,1.1424771877045328,0.043849604600604546,0.42847678889619545,0.03683709279643966,1.240802953217892,0.11253836540941228,1,40658.93601522859,1.0,0.000587443484500593,0.00024841892117627185,9.696783123626765e-05,2.4594839363859774e-05,32,8,18,3,0.1,0.0,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,5
R28v2_A0_baseline_lr05,results/Prodigy_Study/R28_ProdigyTuning_v2/A_d0/R28v2_A0_baseline_lr05,10,0.18870155743144928,0.18346553581192138,0.1763485063342972,0.03378621124454397,0.010149975812577821,0.0004397960518657144,0.00558222682345931,0.0791908780984739,0.28069475293159485,0.01386230532079935,34.876441580183965,2.097408967766356,1.22446268543284,0.07482434414881975,1.6347187427764243,0.19103821906003546,0.4047111524863446,0.06164396256815265,1.2844234628880278,0.1264324115311846,1,7113.494160130843,1.0,0.000909769761391069,0.0003427080873723052,0.00021673249948799938,0.0001405778900620629,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
