epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s
1,0.7877943407548101,0.6982172595042931,0.645262588580188,0.32502733494391,0.0,0.017598909041599223,0.35715288890803115,0.33640925649632797,0.1185379795571591,0.003417220895921383,0.0,0.017437945238928845,0.0004110331534847892,6.632213997840881,0.01796707087889948,149.51030445098877
2,0.2557711168339378,0.24253075413013758,0.0623628364189675,0.00035488421689670326,0.0,0.013972673609264586,0.24639022429572774,0.2349615848444878,0.0569785909846108,6.63895684738236e-06,0.0,0.011460904735437732,0.0009451659653397465,0.3592291514438234,0.043035500187506064,150.57822918891907
3,0.23351538679317424,0.2224943351980887,0.052232890389859676,0.00040569235378298845,0.0,0.011554955352882021,0.2322783595386972,0.2225087491121698,0.05158698782721098,0.00013856120571329077,0.0,0.009207967951140822,0.0015519101429749846,0.08964496596079123,0.0542020968141708,149.7153913974762
4,0.22631270673714185,0.21991485729813576,0.05154439330493149,0.0002543026994412924,0.0,0.0024613928261695145,0.2275330880854992,0.22216353533749886,0.051362498088719996,5.426432274342663e-06,0.0,0.0004660696926139087,0.0019467253815796165,0.09300941063924448,0.13020766906915826,148.9845724105835
5,0.2238872682969821,0.2184533410558575,0.05147392451763153,5.426435978063781e-06,0.0,0.000572533407134119,0.22833666443190676,0.222989706917012,0.05154544362758703,5.426426822212191e-06,0.0,0.0003842885409330912,0.0019886063035814703,0.08312122214487509,0.1672312560233664,148.6841526031494
6,0.22593839129335003,0.22059071534558347,0.05209036158691896,5.426432981518079e-06,0.0,0.00027674343855904555,0.22706167891304543,0.22187521023319123,0.05116189756688285,5.42643687019355e-06,0.0,0.0001400203449073292,0.0019003842154692986,0.10537118563722624,0.14544764723866543,148.15773057937622
7,0.21595613964294133,0.21114475213383374,0.04729037507388153,5.426434939325095e-06,0.0,0.0001641634314852191,0.2267830395635138,0.22155331312975984,0.05120263167438989,5.4264370540275855e-06,0.0,0.00021839001987932608,0.001732247892930059,0.10951040534449644,0.13962799294831904,148.2208867073059
8,0.22003056928515435,0.21481795608997345,0.05009898531103605,5.426431495212264e-06,0.0,0.00040489243039445923,0.22692784825538068,0.22173986362015946,0.05109660081723903,5.426437020163421e-06,0.0,0.00015611276802096147,0.0014991369860754612,0.12893025140204517,0.14497820121493746,150.041645526886
9,0.23005993789748141,0.22465344357647393,0.05294836916421589,5.426435662134042e-06,0.0,0.00022277888371253072,0.22647106861497493,0.22126046861422824,0.05111340044977817,5.4264381957337e-06,0.0,0.00019798641936570043,0.0012217644219699013,0.13471398568761192,0.1432686042278371,148.8197512626648
10,0.22443397931362452,0.2191929342323228,0.051641840590654235,5.426436777461755e-06,0.0,0.0001531852282462904,0.2260809581964574,0.22089573962891357,0.05078308302116521,5.426444088098311e-06,0.0,0.00021328411952421003,0.0009247759701636075,0.1549609258084705,0.15459311388908548,147.94413709640503
11,0.22253984659910203,0.21742012089020327,0.050344604175341756,5.426457884919058e-06,0.0,0.00016999243530141665,0.2258173706049615,0.22063128800785287,0.05077065413500717,5.426474178827274e-06,0.0,0.00021749742478593013,0.0006345603579119217,0.1719313858616117,0.14758073332461905,148.65290522575378
12,0.22185397787313713,0.21672105204902198,0.0507590469904244,5.426460024625014e-06,0.0,0.00011350570076699678,0.22570316002089927,0.22051360989187627,0.05071623813598714,5.4264805936675635e-06,0.0,0.00023531900502599243,0.0003769045159536446,0.1704401608360441,0.14666701758161504,149.33053541183472
13,0.21834585341183763,0.21338370885503918,0.04891412245403779,5.426471192262589e-06,0.0,0.0001409276157400017,0.22579845437344084,0.22060515517567067,0.05079217453269248,5.4264815225132166e-06,0.0,0.00022762585471596783,0.00017470229655080745,0.21767154331073948,0.14842877402267557,148.50066876411438
14,0.2224500554956888,0.2173208464133112,0.0506706130004635,5.426474782373253e-06,0.0,0.00012375929419152076,0.22569667072372235,0.22049949484619688,0.05066082920839495,5.426481812777483e-06,0.0,0.00026164782357675014,4.592025424717672e-05,0.18703888088807855,0.1550139326681482,150.35529446601868
15,0.22222333024991187,0.21706155487581302,0.050974410512533624,5.4264677601167936e-06,0.0,0.00012813091297275995,0.22563312567294913,0.22044338737713529,0.05065324706362283,5.4264804436976925e-06,0.0,0.00024829277606477966,2.0012386521138383e-06,0.16652776460212312,0.15354162541792749,149.1132960319519
