epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff
1,4.134249449403662,3.081475869605416,10.403723050418654,0.24802520263626654,0.0,0.0025677994524716937,1.4558294339382902,1.2854380747105212,1.6704991491551096,0.06682891670138912,0.0,0.0034300749068782526,0.00025433953125469813,13.613063794060757,0.20683512709876326,203.6877543926239,nan,nan,nan
2,1.319214591854497,1.1721577920411763,1.4556510297875656,0.029833991872371707,0.0,0.003951731319906876,1.2258113216846547,1.095759906667344,1.2866584855191252,0.027711271011131876,0.0,0.004619344021193683,0.00041079638133661414,8.113249124194446,0.21640958526033036,180.93153405189514,nan,nan,nan
3,1.1896216524274725,1.069531267253976,1.1923361941387778,0.01713531988229031,0.0,0.003155277084289609,0.9700587417217011,0.888270821977169,0.8147103815002644,0.006337644823283784,0.0,0.0024369694967506495,0.000650477679367886,7.768629571481755,0.1973500667100257,213.07449746131897,nan,nan,nan
4,1.129564296571832,1.0190342021615881,1.093762929815995,0.02307614507553808,0.0,0.007168405687154614,1.0530621808894136,0.9560142210189332,0.9661492572185841,0.008660766081941395,0.0,0.006650758416768402,0.0009444408267139869,8.968825260902706,0.23014539083901872,157.12985253334045,nan,nan,nan
5,1.0764868099438516,0.9661000041585219,1.0533650070428848,0.10100626676689899,0.0,0.008058855143424712,1.091532291884118,0.9922116386129501,0.9932040033188272,5.426512092178219e-06,0.0,0.006657368897341509,0.0012571884464128223,1.156225386485898e+17,0.23018652707972426,131.57217669487,nan,nan,nan
6,0.7513331130931252,0.6824321953873885,0.6890073123731111,3.876173576301019e-06,0.0,0.004988588815505959,1.1198527946117076,1.010560908216111,1.0929161284832245,5.7135087280720595e-06,0.0,0.001998182037842777,0.0015509548516744861,1.5754102316869834e+17,0.19289104703893054,141.59676599502563,nan,nan,nan
7,0.003182077407836914,0.0030111127778103476,0.0017096317128131263,2.8560136917420958e-08,0.0,4.746710673268688e-06,1.115309662641363,1.006659227482816,1.0865006098087797,7.743323754147376e-06,0.0,0.0017543701277587542,0.0017902664230316538,7.606205589461126e+16,0.18998242407403093,196.15586709976196,nan,nan,nan
8,0.0,0.0,0.0,0.0,0.0,0.0,1.115309662641363,1.006659227482816,1.0865006098087797,7.743323754147376e-06,0.0,0.0017543701277587542,0.0019462252080146049,0.0,0.18998242407403093,475.8372051715851,nan,nan,nan
9,0.011011482539929842,0.010007440730145103,0.010040387668107685,5.7120259474399256e-08,0.0,3.1066187626780254e-06,1.084898034308819,0.9819090442454561,1.0298871692824871,5.538103202544586e-06,0.0,0.0013274004771293667,0.0019999996903369236,4.736542287419629e+16,0.1843205633315634,573.8005747795105,nan,nan,nan
10,0.005403711921290347,0.004943095382891203,0.004606154717897114,2.8560153671270727e-08,0.0,1.134172213680454e-06,1.1119891075377768,1.003772402697421,1.0821616811321138,1.0860721296070395e-05,0.0,0.0011894566909796459,0.0019887244556581482,1.8113205543221744e+16,0.1823417476200043,588.1311147212982,nan,nan,nan
11,0.0,0.0,0.0,0.0,0.0,0.0,1.1119891075377768,1.003772402697421,1.0821616811321138,1.0860721296070395e-05,0.0,0.0011894566909796459,0.0019553850888055007,0.0,0.1823417476200043,364.226535320282,nan,nan,nan
12,0.0,0.0,0.0,0.0,0.0,0.0,1.1119891075377768,1.003772402697421,1.0821616811321138,1.0860721296070395e-05,0.0,0.0011894566909796459,0.001900726336142824,0.0,0.1823417476200043,108.20750045776367,nan,nan,nan
