epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff
1,1.1722919222555663,1.0482109239226893,1.1608165030416688,0.15998693265412983,0.0,0.022499458295734305,1.2178401826544012,1.0839260131754773,1.2474539264085445,0.18337548857039593,0.0,0.022498820076121927,0.1,22.18878439351132,3.937417087409483e-06,358.8109414577484,0.0002638496083203674,0.0002638496083203674,2.6384960832036743e-05
2,0.5346062618258752,0.49300170929024095,0.3787727807746514,0.07454552906500267,0.0,0.017209761222138218,0.22823114709017125,0.22305094656792093,0.05175878099621611,8.643952890722969e-05,0.0,0.011328313836550459,0.1,7.753005360088948,0.043598249950941574,359.92468452453613,0.005372534920898167,0.005372534920898167,0.0005372534920898167
3,0.2287687921602475,0.22344308871971932,0.05320785575007138,9.838704512204506e-05,0.0,0.011716825137601087,0.22800272719023076,0.22283235652015565,0.05165406827755431,9.928523108333428e-05,0.0,0.011904704988874654,0.1,0.04372536673602697,0.04092392277844409,356.2819335460663,0.005372534920898167,0.005372534920898167,0.0005372534920898167
4,0.22069177807945956,0.21572683257491965,0.0495632630086651,0.00017238761583461096,0.0,0.011903452784999421,0.22785816405047762,0.2226836345297225,0.051575780568763295,0.00033903092493191967,0.0,0.011943755512858959,0.1,0.05373834723018502,0.04074654565688143,346.01883363723755,0.005372534920898167,0.005372534920898167,0.0005372534920898167
5,0.2276099079925763,0.22231798383750415,0.05266836918400306,0.0005017467363024096,0.0,0.011951870971212262,0.22777327657380003,0.2226030633170554,0.051558543848706055,0.0002871967878897347,0.0,0.01203935201022219,0.1,0.05836084928290036,0.040309470939509415,345.60520458221436,0.005372534920898167,0.005372534920898167,0.0005372534920898167
6,0.2252691779873873,0.22002587106667068,0.05217733774334192,0.0005114656527032486,0.0,0.011929096556023547,0.2277041660978439,0.22254824131093126,0.051532750671848336,5.3026868291705426e-05,0.0,0.01244095600943299,0.1,0.1029059561876286,0.03849119486960959,346.55636858940125,0.005372534920898167,0.005372534920898167,0.0005372534920898167
7,0.2217180955958994,0.21672379421560387,0.049863784402412806,0.00015845883684194537,0.0,0.012793136025337796,0.22813153155940644,0.2229318929479477,0.05162698565486898,0.0007388127996819094,0.0,0.013535673720167672,0.1,0.108511599190043,0.0336847093669658,348.9021706581116,0.005372534920898167,0.005372534920898167,0.0005372534920898167
8,0.22251265927364952,0.21739768162369727,0.050850980434762806,0.0005976051818714424,0.0,0.01317574894055724,0.2267533669129331,0.22163473259895405,0.0511426592562744,8.736030710021256e-05,0.0,0.012567931627656551,0.1,0.10431823630964285,0.03791378006497596,349.4252152442932,0.005372534920898167,0.005372534920898167,0.0005372534920898167
9,0.2213748118595073,0.21629837061229504,0.05048343611292933,0.0005619627518147976,0.0,0.012656007442427309,0.22572223667768723,0.22063631120514363,0.050755894088998756,0.00020672757314736992,0.0,0.012273343359219266,0.1,0.17919925473826495,0.03922844801018847,350.42133378982544,0.005372534920898167,0.005372534920898167,0.0005372534920898167
10,0.21333239062836296,0.20863482548218024,0.04666494478618628,0.0006214320186987416,0.0,0.012479838557345302,0.22746157868111389,0.22232056916394133,0.051341665056633186,0.00013684753115198196,0.0,0.012685770436408037,0.1,0.2242884860349525,0.0373898991482689,349.89524722099304,0.0054208379355685935,0.0054208379355685935,0.0005420837935568594
11,0.2178591071775085,0.21292694705097298,0.04913989314319272,0.0003634168023166383,0.0,0.012433052259056191,0.22659967237330497,0.2214794269901641,0.05100476846812253,0.0003953508435478533,0.0,0.01268807353768894,0.1,0.2783442006936591,0.03737290266980516,348.3093445301056,0.005646553365243373,0.005646553365243373,0.0005646553365243373
12,0.22024850774752466,0.21532043846029986,0.04918402613287694,0.00019334226075874253,0.0,0.012290461724133868,0.22642347723879713,0.2213227146483482,0.05090271485374963,0.00020983532526093148,0.0,0.012621754285027372,0.1,0.24866509737544937,0.03766740200684426,348.5150353908539,0.005646553365243373,0.005646553365243373,0.0005646553365243373
13,0.21668498406284734,0.21186926843304382,0.047943569082570706,0.00042717370098025164,0.0,0.012735255856655145,0.22740734796574774,0.2222556265744757,0.051316137861539705,0.0004021665178136553,0.0,0.013230961678113709,0.1,0.21162164921039028,0.034998695346269204,349.18853211402893,0.005646553365243373,0.005646553365243373,0.0005646553365243373
14,0.2245564407031787,0.2193905461775629,0.05143647144401544,0.00044492832711224954,0.0,0.01323586130318673,0.2279368424986271,0.22275683743522523,0.0514898048911957,0.0006204940341279886,0.0,0.01295725051115485,0.1,0.19675395773527654,0.03620479186560879,349.9562883377075,0.005646553365243373,0.005646553365243373,0.0005646553365243373
15,0.22185030759949434,0.21681183090335446,0.050289020917721486,0.00019149899488566963,0.0,0.012970312130882553,0.22662042287435938,0.22150646245225947,0.05112174864699866,3.572801014381687e-05,0.0,0.013860586396557219,0.1,0.26580010190312015,0.03228711412149541,351.49038672447205,0.005646553365243373,0.005646553365243373,0.0005646553365243373
16,0.21926729247758264,0.21433348945881192,0.049230698451988006,0.00021465844895493847,0.0,0.013570528688203347,0.2255685860489277,0.2205006018915075,0.050659953884067056,3.976815856305543e-05,0.0,0.012901653486125647,0.1,0.21009480269919883,0.03643014575255678,351.70885038375854,0.005646553365243373,0.005646553365243373,0.0005646553365243373
17,0.22314120358542391,0.2180036701654133,0.05132120003629672,0.00010828369885482397,0.0,0.013171400394486754,0.22628603146431295,0.22115823016204733,0.05120605392817487,0.00014392605326646205,0.0,0.013009862211394184,0.1,0.25786106618317334,0.03594981205273182,357.64407086372375,0.005646553365243373,0.005646553365243373,0.0005646553365243373
18,0.2216251655236671,0.21651365129571212,0.050609084659893264,0.0010121053174172725,0.0,0.013003159451641535,0.22788501562590294,0.22273351949580172,0.05145514560268914,0.00011962918416487655,0.0,0.013425835477624168,0.1,0.31074843006453623,0.03417117659874419,374.3828876018524,0.005646553365243373,0.005646553365243373,0.0005646553365243373
19,0.22023870729302106,0.21529994599129024,0.0493074145217083,0.0001603959227682744,0.0,0.012739411913054555,0.22783075732753633,0.22267800553682002,0.05142717225913038,0.00020067497306375484,0.0,0.013290724588280662,0.1,0.1961165676604172,0.03475626556083877,372.9328374862671,0.005646553365243373,0.005646553365243373,0.0005646553365243373
20,0.2225614879084261,0.21748859639230528,0.05031897975622039,0.0008198413048423964,0.0,0.01312939524160404,0.22568173643122327,0.22059255029926908,0.05062882558620991,0.000526066730746142,0.0,0.013556043934473332,0.1,0.2980879319341559,0.03359840849929668,374.98920583724976,0.005646553365243373,0.005646553365243373,0.0005646553365243373
21,0.22373178491466925,0.21864771799821603,0.05064096901761858,0.00039940517711233714,0.0,0.01358576441477788,0.22562010649670947,0.22055759899159696,0.050584871539885695,8.038773400217673e-05,0.0,0.013189079021995372,0.1,0.323490992556081,0.03518641759899068,374.43043518066406,0.005646553365243373,0.005646553365243373,0.0005646553365243373
22,0.22207806071168498,0.21698037287906596,0.050910122442598404,0.00013349609379187505,0.0,0.013009732848915614,0.22758842592543743,0.22245415680586023,0.05130229931958812,8.078689632655253e-05,0.0,0.012377371387358041,0.1,0.3578733194913519,0.03879415453907023,374.7190442085266,0.005646553365243373,0.005646553365243373,0.0005646553365243373
23,0.2266905825389059,0.22140455579287127,0.052610608548122016,0.0004993059184902162,0.0,0.012793233216201004,0.2246342475744004,0.21959072763615467,0.050358414867932494,0.000153568772785025,0.0,0.0127850360078539,0.1,0.19547232960497862,0.036950262580463224,375.05208015441895,0.005646553365243373,0.005646553365243373,0.0005646553365243373
24,0.22535084215433973,0.22016980463736935,0.05174595887625688,0.0001288426587172197,0.0,0.012801488513421071,0.22603776797335198,0.22096558676121084,0.05070220017211234,3.923776887162642e-05,0.0,0.013131157990465773,0.1,0.2971503959037364,0.03544083255481847,371.4590711593628,0.005646553365243373,0.005646553365243373,0.0005646553365243373
25,0.21736242488810892,0.21251142926906286,0.048463555283256264,9.278851082519012e-05,0.0,0.012771872690829791,0.22610936726027347,0.2210303985692085,0.05075000751605059,7.93506721222118e-05,0.0,0.012600960923319167,0.1,0.347904067756118,0.03779104145917487,375.8867838382721,0.005646553365243373,0.005646553365243373,0.0005646553365243373
26,0.21999359107331226,0.21498557356627365,0.049948348364743746,0.00026372228095217573,0.0,0.011999278902811439,0.22560312900137394,0.2205430009263627,0.05059843627300034,5.750627069380456e-06,0.0,0.011467980805467418,0.1,0.37588716922082793,0.04296132636831162,389.55622911453247,0.005735579004768337,0.005735579004768337,0.0005735579004768338
27,0.22857693512188762,0.22323790447492348,0.053387015190367634,6.649536154375375e-06,0.0,0.011934527700864955,0.2245071718191847,0.2194769170848613,0.05029943013722275,6.310187884198658e-06,0.0,0.01197228656011693,0.1,0.358661358440785,0.040623598751869605,386.5326156616211,0.005735579004768337,0.005735579004768337,0.0005735579004768338
28,0.2147635306966932,0.2099927818304614,0.047702725158122024,9.574222828010341e-06,0.0,0.012045877083743873,0.2246173395121351,0.21957332854892345,0.05043682733431776,6.609991826135616e-06,0.0,0.011854306011995736,0.1,0.32422670157822336,0.04116113773210252,375.2734134197235,0.005735579004768337,0.005735579004768337,0.0005735579004768338
29,0.21962416172027588,0.21462645746375386,0.049961305154781595,3.153561774764201e-05,0.0,0.012165180794698627,0.2244097575386788,0.2193782848722123,0.05027020602744627,8.90475649815384e-05,0.0,0.012614144428454816,0.1,0.35593230990496905,0.037719357085037736,383.6071629524231,0.005735579004768337,0.005735579004768337,0.0005735579004768338
30,0.22266927961456148,0.21755530344028223,0.05107401323161627,0.00013150349465688218,0.0,0.012831982239884765,0.22474123141232957,0.21971315525947732,0.050274365918433414,1.2818486403433625e-05,0.0,0.012744821697235741,0.1,0.42022858079718917,0.037143878282067624,373.80004596710205,0.005735579004768337,0.005735579004768337,0.0005735579004768338
