epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,marginal_frac,mean_spike_margin,mean_vth_at_spike,rec_spectral_radius,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std,val_v0_nrmse,val_T_nrmse,val_s0_nrmse,val_a_nrmse,val_b_nrmse
1,0.3609334255754948,0.3320891596376896,0.12995469596236944,0.00594570318236947,0.014861659102025441,0.0013797079867120842,0.26902595816299,0.25586744588106236,0.07101472238811882,0.005685618091523251,0.004804122839438963,0.0019372713143290714,0.0069930945361347365,0.5205532647669315,0.17548028221155734,77.9274468421936,9.555205178912729e-05,1.5203754901885986,2.27358341217041,0.4810470640659332,nan,nan,nan,0.0005727650714106858,0.010464521124958992,32.56363940746226,1.0149432550719444,2.0609002360638153,0.625128908360258,1.5042716207656455,0.4621077820341638,0.06538394903962283,0.06207336604278138,0.055040716183708704,0.07557609166078111,0.25994156062000257,0.16630650177988243,0.13311060803779276,0.25365319348270704,0.11108692591224542
2,0.2720215719938278,0.2605467762798071,0.0717738248500973,0.005689702206291258,0.0032301465899217873,0.0015655619533156083,0.25705926480921026,0.2461500818979867,0.06425018907782246,0.004348698148920023,0.0026449999698468945,0.003243459064031505,0.006972405397250016,0.46058294355869295,0.19246886460546483,76.09783816337585,0.0001169955576187931,1.5296498537063599,2.339177370071411,0.43577876687049866,nan,nan,nan,0.023396456614136696,0.01249663159251213,33.683388649149144,0.9579959048869762,1.775278185910367,0.6283709148460246,1.641067402159914,0.48997213374427023,0.05594666254647235,0.06970064756163258,0.06831436850962803,0.08817178454804928,0.27659825925595427,0.17668036273703555,0.19566030855203614,0.2559434391123699,0.1559888437731827
3,0.25668630287051203,0.2475047577917576,0.06439339784905314,0.006798222670331597,0.00198331150393642,0.0008379626694565445,0.24786247836148484,0.238391966301393,0.05995311448350549,0.0067757934064386375,0.0022869226555156546,0.0016989763465420644,0.006938014233925046,0.4157549560815096,0.17242958412525503,73.75522685050964,0.0003194013552274555,1.5020784139633179,2.301614761352539,0.4846140146255493,nan,nan,nan,0.039760198444128036,0.01030876487493515,33.150216609873674,1.170822648925984,1.8101918209106365,0.713967740852782,1.672039418144429,0.4656428212815143,0.07605445648523722,0.07403018573259419,0.08269744453595039,0.08728995503104747,0.2624008374179268,0.13656889197578048,0.18639999647749794,0.22950646992678136,0.1615095618165567
4,0.25762992694973946,0.2480949193239212,0.06437006214633584,0.00600339328404516,0.0024419825636141468,0.0007116975141761373,0.23901231586933136,0.23035032555777976,0.05692143588911425,0.0068622816136067214,0.0017694273535363073,0.0017146097764370015,0.006890056772369644,0.40591979525983335,0.1719514313451153,75.63559222221375,8.910273754736409e-05,1.4819594621658325,2.2903671264648438,0.5812760591506958,nan,nan,nan,0.04096779227256775,0.008974042721092701,33.165198904402715,1.285720889872693,1.7367070577246078,0.6218364053267114,1.679925707426477,0.4823398141467825,0.07178104918529378,0.0731769601239803,0.07196530244967088,0.08606774502612174,0.2626652981232092,0.13755379905969006,0.2038790003977833,0.26091806550614516,0.18043053572389833
5,0.2624592272937298,0.2541183364391327,0.06750863144174218,0.00566599281039089,0.000937224448643974,0.0007390048863929621,0.25045303306839567,0.24195813795829074,0.06268847226214773,0.005839950506615036,0.0011016267295596489,0.001664847225058186,0.00682872227877489,0.40782775804400445,0.17145908719047587,74.30434608459473,8.582954615121707e-05,1.4415196180343628,2.2306249141693115,0.5283556580543518,nan,nan,nan,0.043491244316101074,0.002614034106954932,33.17219388231318,1.2490861060771536,1.7589361027200172,0.6282912140831034,1.8542988376414522,0.4903217376546657,0.07158131083037625,0.07558730397214915,0.0757934060046806,0.08172397995169492,0.2626175649831796,0.14566436292338486,0.19726000562861384,0.25951513954900857,0.21420842355350259
6,0.2639899702370167,0.25491126120090485,0.06781263940036297,0.004672864102758467,0.0016391516015028173,0.0008493003312460701,0.24204715127323537,0.23429951329339058,0.05819133557428784,0.005109698130214151,0.0010028830559901552,0.0013402753443795717,0.0067542528123659355,0.4533194131404161,0.1634050123789843,75.35683584213257,0.00012679092469625175,1.451520323753357,2.251987934112549,0.5166581869125366,nan,nan,nan,0.04082004353404045,0.007244380656629801,33.7462935041874,1.4460468171758856,1.6752282463489694,0.6708342539186173,1.8866552494941873,0.5656847433840975,0.0690321863846893,0.0741444081068039,0.08276166233848384,0.081720547473177,0.2687361063362672,0.19837606396177906,0.21654158764002202,0.24721064650887378,0.239454879364909
7,0.25375390753149984,0.24597676500678062,0.06429980266839266,0.004841624808032066,0.0008943448235368124,0.0004214734518041219,0.26255126444107674,0.2538698070306093,0.07055761745853469,0.004530888912763367,0.0008717090146492328,0.0010548847018810043,0.0066669422701048356,0.4362264107167721,0.1609400041559909,75.05957841873169,0.00012175818847026676,1.429213047027588,2.0841596126556396,0.509821891784668,nan,nan,nan,0.05640478804707527,0.006249618250876665,33.413019068697665,1.3882471703468484,1.744261032089274,0.6512615915308607,1.6220493601991774,0.48183635241807776,0.06573395914536842,0.07417788146499624,0.07651507321428111,0.08461931795674435,0.26992916776123943,0.18871354269350613,0.20060581280110468,0.25324404084604735,0.192078278823218
8,0.23582754231989383,0.22855458818376065,0.05476120637729764,0.004514240075368434,0.0012093158027437312,0.0007236135952884837,0.23927174350048633,0.23156948736373414,0.058338794176110084,0.004537737809438655,0.0007159663531507598,0.0018510450826755263,0.0065671352268135,0.4202189365029335,0.17771595613436497,75.6859519481659,0.00031565656536258757,1.4063652753829956,2.0801026821136475,0.48835310339927673,nan,nan,nan,0.05077606812119484,0.0005635857814922929,33.91452163331052,1.2959924682657769,1.7337344225416793,0.5525343641638756,1.7956248255486185,0.5416586275430436,0.06594742190568371,0.07506175814790929,0.060200726236910265,0.09231883794703383,0.2772954812502557,0.1816852029849085,0.20340542103701864,0.28551578012402695,0.23778754170945046
9,0.26171462014317515,0.25328544557094573,0.06865831423550844,0.004561223348136991,0.0005921246323759988,0.0014863167050816629,0.22993859264286273,0.222270432106675,0.052492197370156646,0.004318099736454005,0.0008945645673356757,0.002616941298942937,0.006455225575294302,0.48683355502784253,0.18484128781772674,75.79433631896973,0.0002465078141540289,1.4033401012420654,2.1830968856811523,0.474993497133255,nan,nan,nan,0.043193209916353226,0.0007777546998113394,33.11956822618525,1.3805368910444544,1.66533355129526,0.6701567407618177,1.748970500332244,0.6597237593316018,0.06871135164290032,0.07198548933213696,0.0720919787269482,0.0721935603688372,0.256355884720701,0.21037827436661002,0.22000017210377396,0.24454782752756452,0.18765632292972295
10,0.24337728336453437,0.23564716890454293,0.058109754994511605,0.004414415373466909,0.0007556819376259228,0.0018854749095103785,0.24725766527525922,0.23866293817124468,0.06346278777098323,0.004271724551143323,7.690623806018101e-05,0.003915912149946137,0.006331654971815128,0.44446134865283965,0.2019408349185548,79.29992508888245,0.0003263308317400515,1.3794593811035156,2.137208938598633,0.474915087223053,nan,nan,nan,0.04078902676701546,0.0063743507489562035,34.05707313659343,1.458163580995925,1.5092202050888792,0.5138811846362784,1.9759219276144149,0.6529219903527422,0.06426172780784521,0.06294434028182258,0.04940150244696502,0.08479918666342472,0.27819023392437664,0.21651111431516853,0.2524047951066361,0.2984714440800167,0.27566175226557993
