epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.6085801053792238,0.5416052778065205,0.4297144454997033,0.00033461346727563067,0.019656283668186347,0.008660719559407148,0.2849932016527399,0.26286462202985234,0.07871973549233789,0.00012117986958362459,0.006045899761558874,0.016409289369240722,0.9755282826193187,5703809608584719.0,0.2780404011619852,231.08724856376648,0.04715548777312804,0.04715548777312804,0.046001512003395875,0.009646525606513023,-0.004535074811428785,40.86205372911819,1.3164423539283427,2.1784759075083633,0.3023977371606421,1.7359843114589124,0.3210865246488693,0.00976054891547624,0.033612817030479296,0.0015630511792396452,0.013702951758069562
2,0.20582487612962722,0.19898341789841653,0.05583681898191571,0.0006524279814038892,0.00039649366225603445,0.001657321036512336,0.2709466614463228,0.26308675609687543,0.07782667011339614,0.0002322215887227472,1.324133336160027e-06,0.0001286039340213321,0.9045085926789765,5.567896741867358e+16,0.14414561841082066,231.27668690681458,0.04715548777312804,0.04715548777312804,0.042652543882762725,0.036254607141017914,0.003758734790608287,39.609416839924265,1.0733960029926706,1.3441394110943408,0.3969169148105256,1.3354582837287416,0.3398261590206877,0.014349000934669946,0.028848783905677338,0.011523093057281159,0.024130579014804136
3,0.17656143710017205,0.17051407769322396,0.04664284100756049,0.00016370404046028852,0.0013045441772555932,0.00014068730358644644,0.26140010198380087,0.2536747841600408,0.07258324174487844,0.000759943228950625,2.869385026981835e-06,0.0008522529796538676,0.7938928322536105,1.032573604034054e+17,0.17912969865063402,230.9634141921997,0.04715548777312804,0.04715548777312804,0.03743640374450912,-0.0015332914190366864,-0.0031103205401450396,37.325319249579245,1.0579157490679558,1.6025734759391623,0.4076971782648817,0.8646677320307874,0.4276862534436774,0.026360798508245895,0.03639452856905917,0.01633606999716226,0.022355091619364758
4,0.09231156140565872,0.08986468836665154,0.02301655352115631,0.00032377842988353224,0.0,0.00025805656288866883,0.2954732587838427,0.2860772891089003,0.09241247083991766,0.0010882598552927176,2.9848107342718807e-09,0.000200607903992777,0.6545088426789766,2.4686278400179784e+16,0.16410647396077502,229.04278898239136,0.04715548777312804,0.04715548777312804,0.030863683728352662,0.01305776834487915,-0.003665392054244876,37.52676192750322,1.3568989824741444,1.409553697768678,0.3866323654321914,0.9855737552997914,0.5355812437990879,0.028670903929370516,0.03021978626542903,0.014196685673867135,0.022588017535336475
5,0.1060427424311638,0.10269584514200687,0.027790569672361015,0.0003197206821641885,0.0005378415271957238,2.8026243619914127e-05,0.2869954779744148,0.2784734037011228,0.08362002629152637,0.0005794498744975538,3.7695511370495123e-07,0.00026144627119453344,0.5000005000000001,1.556209880574237e+16,0.16508707087090674,220.64390683174133,0.04715548777312804,0.04715548777312804,0.023577767464307908,0.03469808027148247,0.015153688378632069,37.62979401933386,0.9243718709083314,1.3492397310885977,0.39448850490945453,1.3443677514157397,0.5736921429634094,0.025865429516960966,0.036766155999391634,0.016618600531302867,0.04485240221974698
6,0.00672570750117302,0.006489504724740982,0.0023281413689255712,1.1145931202918292e-05,0.0,5.6624668650329114e-06,0.31585257405296285,0.30534240555890063,0.10248438108395388,0.0005336220675281824,1.8989768386609648e-11,0.0004700956629831319,0.34549215732102356,298738368978944.0,0.170528936576336,216.67898797988892,0.04715548777312804,0.04715548777312804,0.016291851200263156,0.0015069181099534035,-0.007213687989860773,39.659660542264895,0.7944981164120614,1.1891304660350719,0.323957123654954,1.2098502542110199,0.6103632760808823,0.02563818379681795,0.026795056390952556,0.007109384456193669,0.03959675099542166
7,0.10952087134122848,0.10604949295520782,0.03393966849893332,0.00014589303347747773,0.0,0.00014023301326233196,0.2919232208836586,0.2763501469125139,0.08757002923162059,0.0002417940908963693,0.0,0.013607963254895715,0.20610816774638968,1276884650314900.2,0.24732002552519453,216.2747917175293,0.04715548777312804,0.04715548777312804,0.009719131184106701,0.10127707570791245,-0.011315202340483665,40.535045299124214,0.9259443986923137,1.0995128091345443,0.303828128157778,0.8074310802398844,0.5496379996233798,0.021886938122755037,0.0173055560308251,0.0030242010983242158,0.021782090297919957
8,0.021153868213295936,0.020614367499947547,0.005224781241267919,6.291905425314326e-05,0.0,2.7752063469961286e-05,0.331864244443305,0.298936203439185,0.10187844970719294,0.0023653207209327833,0.0,0.04524385934239538,0.09549240732102354,48584002109.762665,0.33601084858813185,217.27025985717773,0.04715548777312804,0.04715548777312804,0.004502991045853088,0.0027491599321365356,0.007608100771903992,42.19422202414655,0.9003056915516549,1.0549197615461146,0.3009415243534332,0.6373083781688771,1.137934942511802,0.06370102332786043,0.017773366642204372,0.0018322589971927648,0.03303726200767337
9,0.0,0.0,0.0,0.0,0.0,0.0,0.3359314720047281,0.30270734778110014,0.10451228145827005,0.0030193461583273365,0.0,0.04524385934239538,0.024472717380681387,0.0,0.33601084858813185,216.88966965675354,0.04715548777312804,0.04715548777312804,0.001154022925219939,0.0027999714948236942,0.008413036353886127,43.73134552164281,0.8140438528771096,1.008147934649853,0.30005387137544914,0.5477995453996861,0.9596594476953466,0.06671951146439668,0.004888774044415418,0.00021515634015234722,0.018712802606813135
10,0.00248939573764801,0.002427394390106201,0.000583021342754364,5.1236599683761594e-05,0.0,2.274676808156073e-06,0.3416314018850631,0.30807111507400553,0.10679903041888425,0.004000562666097973,0.0,0.04536070999080387,1e-06,0.005643705129623413,0.33612275932063446,218.2269070148468,0.04715548777312804,0.04715548777312804,4.715548777312803e-08,0.008480317890644073,0.006631271447986364,44.75095631213898,0.6536868278016436,1.000034512357509,0.3000000686721599,0.5019030044687555,0.5266214058675031,0.06482413205060553,8.411153181015757e-05,5.064075724999808e-07,0.002501785125400118
