epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s
1,0.430521528187551,0.4059887864872029,0.2177746272204738,0.0551055303970842,0.0,0.01710912445069928,0.2397730529625365,0.23296279349225632,0.05629341736277367,0.02361836293315951,0.0,0.01592760076350037,0.0004110331534847892,2.903270878133021,0.023830680989046046,261.36496925354004
2,0.21920062338835314,0.2132075320733221,0.048599977953065386,0.02266187745783674,0.0,0.015434469282627105,0.19764660560387246,0.19318694351835453,0.038909850770885004,0.011373549184583604,0.0,0.014752646818994842,0.0009451659653397465,2.0366795060665983,0.028581023790893403,261.36040925979614
3,0.21204477540756528,0.2068219229578972,0.04608279028417248,0.012291473510221725,0.0,0.014028113982395122,0.22069438459708335,0.21534298439609242,0.049031767984257735,0.008964473277607814,0.0,0.0131784796199583,0.0015519101429749846,1.7720911530287642,0.0352623850265716,260.57013726234436
4,0.2209677773478784,0.21583043336868285,0.05049620014860442,0.0017544977092113282,0.0,0.012768392176612428,0.2269895928020173,0.22185878851946364,0.05123719993106862,0.00014167889241163836,0.0,0.012951611006196509,0.0019467253815796165,0.3236721799904971,0.036259475025407814,257.102254152298
5,0.2241390761184065,0.21886988921385062,0.05191946582084424,0.0015448004288038263,0.0,0.012991659588327533,0.22763555385964981,0.22246595059937618,0.05163851968864811,0.00011502347189812003,0.0,0.013068683277022965,0.0019886063035814703,0.2428281669235347,0.03574174192753878,254.39750289916992
6,0.22222043060158428,0.2170739798561523,0.05003923555885099,0.002850544194634016,0.0,0.013559810812339972,0.21976290056680112,0.2143917643326394,0.04849725237433264,0.010428239955527193,0.0,0.015124390615110702,0.0019003842154692986,0.41371987246369063,0.027069484597032376,253.99624800682068
7,0.21202345231645986,0.20703810410279977,0.04649651223107388,0.0067139534023130856,0.0,0.01489848335224547,0.22886335516863682,0.22291372557903857,0.05238861066507215,0.014215375698032849,0.0,0.013915548923405562,0.001732247892930059,0.7778003514009086,0.032105732629907895,253.83989667892456
8,0.2211425187948503,0.21578250637179927,0.04949655311770345,0.008207138415462778,0.0,0.015022612613086638,0.21568717831309805,0.21074887983342436,0.046638102686785636,0.005489740747354053,0.0,0.014148442708748453,0.0014991369860754612,0.9902108586736416,0.031130711429138133,253.67889189720154
9,0.21167004912307388,0.2067692333930417,0.04609833569510987,0.005819657293097024,0.0,0.014831834624668486,0.2222737321194182,0.21710854673639257,0.0491702111556809,0.004963302794420359,0.0,0.015281607684223576,0.0012217644219699013,0.6227118381250062,0.02643392978117187,253.531325340271
10,0.20887337240733597,0.20390759439844836,0.045317639258543124,0.008680291843637333,0.0,0.015158020151092818,0.2106136552038345,0.20549881117458038,0.044661010853312116,0.012974851279261899,0.0,0.016458747462627103,0.0009247759701636075,0.5817982761679511,0.02176285526180204,254.90194821357727
11,0.209710627676625,0.2044548822468833,0.044667279685994515,0.015780338138881092,0.0,0.01583415365434791,0.19379524878681975,0.18892977608645217,0.037418095880445645,0.02247327091568645,0.0,0.015690675887100873,0.0006345603579119217,1.158915614807292,0.02479565268422061,253.31296277046204
12,0.20142436800034422,0.19596642404794692,0.04042888883697359,0.028301097234514985,0.0,0.015544034663195672,0.18509476996482688,0.18021094109466734,0.033922690551410964,0.029831210408914597,0.0,0.01535978933122564,0.0003769045159536446,1.26171511905758,0.026131902226900802,252.53733444213867
13,0.19690473840424888,0.19178533338402448,0.0389974979242604,0.024393096424051023,0.0,0.015793025361275987,0.1891712008163016,0.1843219725216957,0.03563627759192852,0.025712028938405056,0.0,0.015709429345232374,0.00017470229655080745,1.4296708355216603,0.02472446434833902,251.35389351844788
14,0.18171210053719972,0.17729759255522176,0.0332462965584311,0.021797575179095332,0.0,0.015462524870312527,0.1846875526169513,0.17997512435342403,0.033772988710552454,0.026702579953014217,0.0,0.015285306937120696,4.592025424717672e-05,1.2969527090066357,0.026426072490025074,251.89329648017883
15,0.18419512263254115,0.17950088750374946,0.03463634003051802,0.024612012686894127,0.0,0.015493625480877725,0.18419061260337524,0.17949994487014223,0.03362327332588586,0.02656680180076906,0.0,0.01529057893624648,2.0012386521138383e-06,1.4572813819505666,0.026404567419531497,251.94298005104065
