epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff
1,0.5921764911711216,0.49233884766697883,0.30752243991941214,0.018979815412312747,0.06451135714776683,0.00725009857211262,0.2757383677315839,0.26158189983602537,0.07815943418090489,0.014080991636605021,0.0026284718626381253,0.00601600824379699,0.001,1.9542553693056106,0.07358271737602796,150.40855383872986,nan,nan,nan
2,0.2712717342376709,0.2588977067172527,0.07631523279473186,0.017119555501267314,0.0012531188417608519,0.005266814294736832,0.26037294691071866,0.24724471426390587,0.07219786865468275,0.023870423485703292,0.0019662718120024634,0.005497305037855032,0.001,0.4815159671753645,0.07689856276153884,150.50044083595276,nan,nan,nan
3,0.27064713403582574,0.25710281878709795,0.0724052733182907,0.01748520680703223,0.002909179735847829,0.005040694072376937,0.24500574876970432,0.2339456792762305,0.06360078859638343,0.01767221116956244,0.0012266576515186532,0.005179447007979801,0.001,0.573589413613081,0.07938676071848641,148.9017996788025,nan,nan,nan
4,0.2462987355142832,0.23583787478506565,0.05975119141861796,0.019006700068712235,0.0011973387279183357,0.004676133433822543,0.24210393357467144,0.23051796401751803,0.060764856552308864,0.01997107629010335,0.0018035875447744633,0.005414684358526002,0.001,0.5417672887444496,0.07775440530732591,150.8543894290924,nan,nan,nan
5,0.24689497411251068,0.23613364696502687,0.06027642209082842,0.01818096814677119,0.001435974902583439,0.004777328262571245,0.24478456025269438,0.23344821585936748,0.06216084645278355,0.01895686325696396,0.0016001464309051978,0.005144542385328641,0.001,0.5672799872606993,0.07972887945064205,149.17629623413086,nan,nan,nan
6,0.24027535006403922,0.2301948308944702,0.05656065474264324,0.014343247413635254,0.0012652615515480648,0.00488405924057588,0.2341887233976988,0.22340342977104036,0.058296395116485655,0.0167762158101702,0.0014144260243111081,0.005404838568288239,0.001,0.595980961471796,0.07758961556518966,150.8713297843933,nan,nan,nan
7,0.2376246054470539,0.22730240777134894,0.0567292024102062,0.014202550482004882,0.0014435509899340105,0.004991198945790529,0.22995605565449026,0.21908033540115712,0.05496390408618336,0.014082319479673467,0.002042418689232126,0.005265590083039801,0.001,0.5126633278280497,0.07888847524102063,149.94282507896423,nan,nan,nan
8,0.22575652845203875,0.21676996298134327,0.05184234472457319,0.013735392121598125,0.0008343223915423437,0.0045624781912192705,0.23398377084510125,0.22348885598810428,0.05659169781001958,0.012215104035815185,0.0017467642154929792,0.0049564536132086865,0.001,0.5786957688629627,0.0810905404468166,148.92664885520935,nan,nan,nan
9,0.23408772215247153,0.22442139856517315,0.05374396079219878,0.013434605840593576,0.0012552582678199541,0.004729878020007163,0.23772851575879342,0.2266005471428024,0.05905349519688319,0.014237478786603884,0.0018452413191977378,0.0053310076522819225,0.001,0.5127600012719631,0.07830911385331382,148.69869661331177,nan,nan,nan
10,0.24073962010443212,0.23015869319438934,0.0579353752033785,0.0136482426058501,0.0015692439153372107,0.005071462080813945,0.22990577493576295,0.2190628877662598,0.05446700790669135,0.014480773002860393,0.002004894552536574,0.005334506760923529,0.001,0.5693104716390371,0.07855253753826973,149.15572094917297,nan,nan,nan
