collided,min_gap,min_ttc,TET,TIT,max_DRAC,min_time_headway,rms_accel,max_decel,rms_jerk,rms_gap_error,mean_time_gap,mean_T_pred,damping_D,mode,scenario,driver
False,4.591661425554559,1.4975030142755903,0.1,0.0002496985724409706,1.3377835280527688,0.5345912747427143,0.5585840978815428,6.596344470977783,2.9124447026261038,3.082143630971794,1.3368272646766377,1.0996905623873074,,normal,cut_in,0
False,4.720585823179347,1.496505051922118,0.1,0.00034949480778820877,1.339568356972615,0.5344640391487007,0.6253494971818453,6.715142250061035,2.8349716145844206,2.1779764579921426,1.5113743029652464,1.2709508148829143,,memoryless,cut_in,0
False,13.587458743228142,8.191307178162576,0.0,0.0,0.12243001844211088,1.3435657722569303,0.6895237534370607,1.2093722820281982,0.571553430996311,4.848934394068785,1.4517334251309626,1.1654114723205566,0.558676754901772,oracle,sinusoidal,0
False,13.722341687438778,7.745762081155725,0.0,0.0,0.13724716759928926,1.3435657722569303,0.5221198402450374,1.0100324153900146,0.9302858964707742,9.131409057087993,1.510473204968209,1.1481670675675075,0.41965680616721585,normal,sinusoidal,0
False,14.59210503353939,9.091134870707856,0.0,0.0,0.11050561815778119,1.3435657722569303,0.6436302535852522,1.1526877880096436,0.5990702982385576,5.6446231341328685,1.6007401220564406,1.3133008315165837,0.5206130977272239,memoryless,sinusoidal,0
False,31.713047413168713,33.325405357506746,0.0,0.0,0.014394004250648837,2.270069258957912,0.08466996643055469,0.3316941261291504,1.1777174087449065,3.0268671637527294,2.295686077168331,2.0569827556610107,,oracle,following,1
False,18.971252247762536,15.827475083359309,0.0,0.0,0.05209698660082233,1.3584465357348725,0.11203528376197008,0.3684493601322174,1.2435576145831537,3.143951911248128,1.5219994425881784,1.1764261328180632,,normal,following,1
False,21.659057096709244,14.927476915684336,0.0,0.0,0.056137168372728384,1.5548596216043502,0.17749920041585432,0.6463513374328613,2.187037364402731,2.05130638672564,1.6230339913558298,1.3686660067240397,,memoryless,following,1
False,7.092813907191471,2.7353610710722567,0.0,0.0,0.8894286973659047,2.045314374253977,0.7923413876424935,2.6743671894073486,0.48726002879018776,24.344342370929034,4.52474747212571,2.0569827556610107,0.2301529025712511,oracle,stop_and_go,1
False,3.9611322335978536,1.889314540115229,0.0,0.0,1.3612076170271425,1.7277120895206572,1.342133951200175,3.4044432640075684,1.2240459125066736,15.715693680218198,2.5695418816580617,1.3125049870212873,0.48205728006003606,normal,stop_and_go,1
False,4.366208812918953,2.0490899838241443,0.0,0.0,1.369218881122996,1.773730624965902,1.3965817372779001,3.014556646347046,0.9707734411963499,13.230643651017736,2.5487057954402483,1.3522960942983628,0.5133378347624725,memoryless,stop_and_go,1
False,2.7622031307246133,2.629221866633661,0.0,0.0,1.6253289442011287,2.2689912347242487,0.7697165798255027,4.666250705718994,0.6178518399786366,9.323629310819832,3.0795636456804973,2.0569827556610107,,oracle,hard_brake,1
False,1.942666727017189,1.6657122379919076,0.0,0.0,2.231565336777538,1.459184534037309,0.9157352916376921,5.93865966796875,1.257644480646689,8.21899524967159,2.1462972094462867,1.234468576014042,,normal,hard_brake,1
False,2.22236922098587,1.8549426787919512,0.0,0.0,1.9859857088092618,1.564749158210012,0.8715903203713298,5.365307807922363,0.7870049195208992,4.1433877009076685,2.1985642630715003,1.3057047359148661,,memoryless,hard_brake,1
False,4.33740343158214,1.2001479682693696,0.2,0.0447747075273385,2.0828196496333065,0.423966238741056,0.7555315607875607,8.674508094787598,3.661718990923738,5.884034040487367,2.1680069810255977,2.0569827556610107,,oracle,cut_in,1
False,4.240818937548627,1.1773017310392506,0.30000000000000004,0.05109826121521437,2.164440688908322,0.4171855701252191,0.7137613701175703,8.618001937866211,3.710053225784229,4.8256905897409625,1.4085000010058677,1.1300491253534952,,normal,cut_in,1
False,4.411707795525434,1.1996808836735873,0.2,0.045045292402052954,2.084441818283334,0.4240295120147381,0.7845689924879871,8.630170822143555,3.6485022092544077,3.562033123504972,1.5449600067407046,1.308250729640325,,memoryless,cut_in,1
False,30.856839360097148,13.24529019361277,0.0,0.0,0.09788637920189712,2.271294896795946,0.3767862670988739,0.9062389135360718,0.32733082164267563,20.595982355612062,2.712036529063531,2.0569827556610107,0.2249217775003032,oracle,sinusoidal,1
False,19.283399578628863,8.055284136706696,0.0,0.0,0.21729088041459096,1.4855449212244147,0.5869285384376137,1.093287706375122,0.7787953592901835,13.865503334015482,1.7022362109912796,1.284979218840599,0.3834586898508521,normal,sinusoidal,1
False,20.719838955261743,8.10416891941527,0.0,0.0,0.21925481633069113,1.629101936265006,0.721698564385989,1.2443007230758667,0.6708741022312019,8.888519537447747,1.750974115843474,1.3867101854085921,0.466701776985342,memoryless,sinusoidal,1
False,10.025358779598681,11.125945783163491,0.0,0.0,0.04152430017361413,1.0808550151125713,0.211050912966567,0.7783568501472473,3.048429316891999,0.8328231444885779,1.0938873417590806,0.867055356502533,,oracle,following,2
False,10.11091432174834,14.239189702945986,0.0,0.0,0.03178842616117537,1.0808550151125713,0.1238371885270812,0.6427426338195801,1.7582898692268263,1.8251959181671267,1.3334915991245335,1.0556946355104446,,normal,following,2
False,10.11091432174834,15.840984100071504,0.0,0.0,0.028843217920669628,1.0808550151125713,0.1918879376472202,1.0506788492202759,2.591479164090218,1.2332077449063508,1.511139069894105,1.2598591470718383,,memoryless,following,2
False,2.002717281741539,1.5685611607724268,0.0,0.0,1.2613890738714213,0.9681611228272812,1.410515330023315,3.085580348968506,0.9034535124831763,6.682151487630492,2.317353222304608,0.867055356502533,0.8233860358882218,oracle,stop_and_go,2
False,2.3163047843886826,2.0063053116401597,0.0,0.0,1.0818462879753035,0.9550077270651736,1.127916474613694,2.5937910079956055,1.218326963120911,7.968016198672405,2.4575394517402587,1.228570235570272,0.6352162317502295,normal,stop_and_go,2
False,2.6843894768966785,2.106403691095143,0.0,0.0,1.0818462879753035,0.9044935433186779,1.1497895310850732,2.5731923580169678,0.8588378006474477,7.196644784065679,2.542752527116213,1.3068942870696385,0.6678323346891067,memoryless,stop_and_go,2
False,1.7458360757507738,1.3257904249889287,0.8,0.06985362011080182,1.8535937495147468,1.0808550151125713,0.7035334258844106,5.101119041442871,0.8401575718365683,1.177400424764119,1.495587337571381,0.867055356502533,,oracle,hard_brake,2
False,1.9264410640928922,1.477310604655723,0.2,0.0023059494396093783,1.9068260256772969,1.0808550151125713,0.6831963856405651,5.200708866119385,1.2395421224307186,3.5389064044052425,1.7430069876739878,1.1515630529324214,,normal,hard_brake,2
False,2.2295700589047964,1.7704065317861544,0.0,0.0,1.6336074997155772,1.0808550151125713,0.6487193582525687,5.032675743103027,0.9103383264011925,2.0419718578500174,1.9213443749326242,1.2635601023832956,,memoryless,hard_brake,2
False,5.075246980190279,1.7959171323243228,0.0,0.0,0.9301407420935178,0.6413989758301152,0.5172447952738705,6.18561315536499,2.6260147242226055,0.9111304667714819,1.1272508172705258,0.867055356502533,,oracle,cut_in,2
False,4.797715148677533,1.8007346023269772,0.0,0.0,0.925170624618236,0.6420123912488196,0.46756238849383525,5.543145656585693,2.47830590192432,2.104524278503604,1.370753103590514,1.097746305167675,,normal,cut_in,2
False,4.961310750707378,1.7958804412222042,0.0,0.0,0.9301787493425503,0.6413942957811334,0.5278153209224344,5.627693176269531,2.374866156901198,1.5697579524356655,1.5512771909393515,1.2610627108812331,,memoryless,cut_in,2
False,8.937575370927531,6.965935369617946,0.0,0.0,0.11405291820055084,1.0808550151125713,0.6770588515444491,1.1544215679168701,0.5652188985857071,3.259552505133872,1.1723959657923229,0.867055356502533,0.6618941597987843,oracle,sinusoidal,2
False,10.11091432174834,7.639948150445182,0.0,0.0,0.11648729727816483,1.0808550151125713,0.49042423117501,0.9153021574020386,0.8540215484296845,6.089904849334611,1.429701521486537,1.105367633899053,0.46687623115283927,normal,sinusoidal,2
False,10.11091432174834,8.903665633674088,0.0,0.0,0.09270837618282393,1.0808550151125713,0.5481989887114408,0.8823707103729248,0.5415708566454988,3.863867602205438,1.5526875055058136,1.25084335287412,0.5348358713856904,memoryless,sinusoidal,2
False,12.17056542068358,12.975744623513002,0.0,0.0,0.037009782603659405,1.2323121053300754,0.183814380163889,0.7021905183792114,2.6676320050311584,0.8866698434831912,1.2443053959405628,1.032098412513733,,oracle,following,3
False,12.242846107541332,13.896023410618835,0.0,0.0,0.03532204676970602,1.2323121053300754,0.11619836695960882,0.4704451262950897,1.6584537982873644,1.995018049813849,1.347097950306171,1.0659837387005489,,normal,following,3
False,12.309968294331235,16.021375448963607,0.0,0.0,0.030126070878154703,1.2323121053300754,0.1635534133610652,0.6413676142692566,2.2247918197147403,1.1425999924427763,1.5260402378844984,1.2800666856765748,,memoryless,following,3
False,2.283313410899924,1.7021984300380448,0.0,0.0,1.2587916145572833,1.104895895583584,1.3993123643657668,2.9973740577697754,0.8856448466900995,7.230096019432111,2.229660232410198,1.032098412513733,0.7643466345111967,oracle,stop_and_go,3
False,2.4091389925344684,1.9867897435795419,0.0,0.0,1.1167574986859978,1.0944776521892636,1.1682922641487044,3.078343629837036,1.315787228522604,8.861043719114345,2.4524553755442495,1.2363171503941217,0.6122992613200646,normal,stop_and_go,3
False,2.816357122585169,2.111862073481066,0.0,0.0,1.1144847709634975,1.0618731501726602,1.1872168230269076,2.5613019466400146,0.8938574108208596,7.920790694401811,2.5083838322495997,1.3152359175682067,0.6402896427330771,memoryless,stop_and_go,3
False,1.8857567600696623,1.4747153388714989,0.2,0.00416739269073203,1.870877316545681,1.2323121053300754,0.7086747255074316,4.98472785949707,0.779799974904871,1.4299533413809677,1.6184054876875382,1.032098412513733,,oracle,hard_brake,3
False,1.9016447315148868,1.5115380696504126,0.0,0.0,1.9379167740132837,1.2323121053300754,0.7116495977405446,5.251934051513672,1.1635757357547603,3.790545452499152,1.819949355748249,1.1569122612476348,,normal,hard_brake,3
False,2.2292585129736833,1.7849515940999963,0.0,0.0,1.7091117950323143,1.2323121053300754,0.6803627860675765,5.159272193908691,0.8692128454534314,2.236936452195163,1.9458301772752076,1.2699251053730647,,memoryless,hard_brake,3
False,5.031112055778506,1.6817950196572784,0.0,0.0,1.0606574105128217,0.6006410784490279,0.5802024360345183,6.588911056518555,2.789698047586895,1.1952315426304032,1.2695186617020298,1.032098412513733,,oracle,cut_in,3
False,4.725455227644343,1.6851126083906172,0.0,0.0,1.0564851537867128,0.6010637043324731,0.49866458135471214,5.934328079223633,2.625735237427137,2.389113550300455,1.3590291732858684,1.0972590924302736,,normal,cut_in,3
False,4.881367507044262,1.6817497143399116,0.0,0.0,1.0607145582173296,0.6006352996094916,0.5592032952613419,6.011325836181641,2.541795918833846,1.7458586455013847,1.538595908723115,1.2629447251558303,,memoryless,cut_in,3
False,10.977251309162224,7.624981057159851,0.0,0.0,0.1150331917020834,1.2323121053300754,0.6624001523109802,1.1424481868743896,0.5501002402084827,3.808056155454241,1.3288240876106783,1.032098412513733,0.6050310753795646,oracle,sinusoidal,3
False,11.63084739782577,7.752995047642468,0.0,0.0,0.12256041721956408,1.2323121053300754,0.49339561044293,0.9282251596450806,0.8748172699193607,7.222230943334665,1.4656213139907657,1.113993565440178,0.4492540231032966,normal,sinusoidal,3
False,12.309968294331235,9.221902662471386,0.0,0.0,0.09352534810342228,1.2323121053300754,0.5762407296451533,1.0229731798171997,0.5892677032261231,4.232720163358485,1.565989040568258,1.2747968423366547,0.5239152444015444,memoryless,sinusoidal,3
False,11.543834614939694,12.493924087039224,0.0,0.0,0.03741310541337327,1.0028683520147097,0.2290484441427047,0.8487651944160461,3.2491386894697376,1.0389463085999684,1.0156141567929948,0.8291852474212646,,oracle,following,4
False,11.548254556621485,16.481437630148626,0.0,0.0,0.028538442318626147,1.0028683520147097,0.11368377573914265,0.725930392742157,1.561391117765313,2.359982215668624,1.2980380959065057,1.0729551725586255,,normal,following,4
False,11.548254556621485,18.10560982123091,0.0,0.0,0.025936668233702873,1.0028683520147097,0.18830926958878402,0.935611367225647,2.3983252183096453,1.3446192770347336,1.449942302398759,1.2526729732751847,,memoryless,following,4
False,2.017919196647806,1.5228157854003295,0.0,0.0,1.6901531610653115,0.8339710072091937,1.547613577100513,3.4899821281433105,1.024836674054794,9.417366451878594,2.1930920460149275,0.8291852474212646,0.7201946182577256,oracle,stop_and_go,4
False,2.3659058521307523,2.0057367040294194,0.0,0.0,1.435286198722314,0.8343835438959878,1.2544301319671143,3.2484755516052246,1.3085979450774514,11.573450688215377,2.546858970822348,1.251508781214555,0.5602385068636592,normal,stop_and_go,4
False,2.8715516757779525,2.0057367040294194,0.0,0.0,1.435286198722314,0.8001803156009409,1.2682108498099778,2.9551446437835693,0.9482690149991182,10.124802513228582,2.514716309017057,1.32484326561292,0.5857218586194083,memoryless,stop_and_go,4
False,1.7045920672684485,1.3021828417609527,0.9,0.09330917353830542,1.9591170008148382,1.0028682565457536,0.8352776968310971,5.395887851715088,0.891275810624334,1.5412725106054914,1.4432345478338058,0.8291852474212646,,oracle,hard_brake,4
False,1.9029053590453706,1.5076707839172327,0.0,0.0,2.014214998086071,1.0028683520147097,0.8037518688867665,5.6361083984375,1.254620518820663,5.146513021848404,1.7314410046802757,1.153955987493197,,normal,hard_brake,4
False,2.223769904797972,1.7791230243394491,0.0,0.0,1.7285381845447712,1.0028683520147097,0.7658357483591552,5.337345600128174,0.9065788287418448,2.78495908920273,1.8528680448278467,1.2614503814776739,,memoryless,hard_brake,4
False,4.836976660941661,1.4589380552525233,0.1,0.004106194474747671,1.409443104983999,0.521049310804262,0.6449039676156177,7.499851703643799,3.1807564751851336,1.3424873388064817,1.03324909899035,0.8291852474212646,,oracle,cut_in,4
False,4.56856006572138,1.4659186572809584,0.1,0.003408134271904162,1.3960517266802386,0.5219369634144744,0.5723235467774349,6.843418121337891,3.0046023251794867,3.1515343457310387,1.2742827090303517,1.0842450939615567,,normal,cut_in,4
False,4.68303431195322,1.4589947621213497,0.1,0.004100523787865029,1.4093335452321478,0.5210565436426672,0.6471024260029186,6.904765605926514,2.9176405932307086,2.329535717620147,1.4739658319682647,1.2648257287343343,,memoryless,cut_in,4
False,10.32905209865753,6.838240165417289,0.0,0.0,0.14025694567360364,1.0028683507133151,0.8187812681189631,1.4385149478912354,0.6922028168237435,4.824841902942725,1.121621084193155,0.8291852474212646,0.6468512916358434,oracle,sinusoidal,4
False,11.548254556621485,7.905618368721389,0.0,0.0,0.13940194569678863,1.0028683520147097,0.53691013863879,1.0703918933868408,0.9955181043410488,9.431114572597874,1.4747015724526151,1.145288079182307,0.42082902662598537,normal,sinusoidal,4
False,11.548254556621485,9.091297197340966,0.0,0.0,0.11354172515405689,1.0028683520147097,0.6608563272966572,1.2318991422653198,0.6362686169778267,5.9387397655725005,1.5776935728737813,1.3107352554798126,0.517753867451675,memoryless,sinusoidal,4
False,8.003596753774604,8.577257930403714,0.0,0.0,0.05641209755829402,0.9556345804699155,0.24263626951182315,0.9255707859992981,3.4448177169291063,0.7751696980344006,0.9685271787046472,0.7214081883430481,,oracle,following,5
False,8.159683977682743,12.63902045068278,0.0,0.0,0.03730528079386418,0.9556436429400029,0.16198092967744027,1.2754112482070923,2.1925607573605825,1.475797341777366,1.3556083794572582,1.0861685578028362,,normal,following,5
False,8.159683977682743,13.910776421677852,0.0,0.0,0.033427258282452375,0.9556436429400029,0.1847978411093833,1.2754112482070923,2.166376613339512,0.9956932128642522,1.4973210688444225,1.2282434874773025,,memoryless,following,5
False,1.7887618867539519,1.4674379257337418,1.9000000000000001,0.026151646434303143,1.1974628873170765,0.8656582387433773,1.4001913059415947,3.1285674571990967,0.9102153968710155,5.943245039406479,2.570198033085907,0.7214081883430481,0.8985937176919913,oracle,stop_and_go,5
False,2.285459032456333,1.9112872858800058,0.0,0.0,1.1168411358540677,0.8324873700171067,1.0694330638267633,2.6316685676574707,1.2333361978891095,6.847260468110218,2.484528195742021,1.224028119345506,0.6664956115676898,normal,stop_and_go,5
False,2.6073060949707907,1.9112872858800058,0.0,0.0,1.1168411358540677,0.7945479743162185,1.0945855362058958,2.6316685676574707,0.8438448244986168,6.3056830101206325,2.6045117312172676,1.2974250803391139,0.7022068023136895,memoryless,stop_and_go,5
False,1.5516450867414207,1.1970161873925138,1.0,0.16617208192486074,1.8797587062768488,0.9556434904011305,0.6838080920047523,5.185407638549805,0.9111053373547469,0.978463152390577,1.411774211832778,0.7214081883430481,,oracle,hard_brake,5
False,1.9097139758387285,1.5115654477520089,0.0,0.0,1.824307898075392,0.9556436429400029,0.6207716358716949,4.695952892303467,1.1900850257580267,2.644020090558305,1.6943009965562166,1.157485954761505,,normal,hard_brake,5
False,2.2245472285438725,1.7322221519691539,0.0,0.0,1.6128140371344961,0.9556436429400029,0.611005529745188,4.888365745544434,0.8942962955218345,1.7828387445738947,1.9077322771057441,1.2574777748187382,,memoryless,hard_brake,5
False,5.0103959089991115,1.9675778287812635,0.0,0.0,0.7749209717404376,0.7027063650876556,0.4353493521793392,5.682548999786377,2.42386518794582,0.6552030774091933,1.0123747799326681,0.7214081883430481,,oracle,cut_in,5
False,4.873204308860602,1.9705719552262964,0.0,0.0,0.7725678999022195,0.7030878957336226,0.428726127859305,5.07660436630249,2.315973367764684,1.6881724062689023,1.3987157815225368,1.1136017502347628,,normal,cut_in,5
False,5.080616156427616,1.96755500909542,0.0,0.0,0.7749389468980249,0.7027034543917587,0.49428763129925274,5.206165313720703,2.2016957798440884,1.3483081336980327,1.5693782996138297,1.2504465732971828,,memoryless,cut_in,5
False,7.149298057078627,6.408653229996364,0.0,0.0,0.10929204468521615,0.9556436395800918,0.6733108403409549,1.1297560930252075,0.5646636558977984,2.646698078580136,1.039348674153955,0.7214081883430481,0.7230609253279432,oracle,sinusoidal,5
False,8.159683977682743,7.538318636637834,0.0,0.0,0.10726057121038016,0.9556436429400029,0.5065554068111545,1.263959527015686,0.8461762331624763,4.786201483695835,1.415859420209079,1.1143504284818968,0.5344452789278453,normal,sinusoidal,5
False,8.159683977682743,8.616485465120624,0.0,0.0,0.09183602943166527,0.9556436429400029,0.5319623550847423,1.263959527015686,0.5489630879780252,3.5429914090820387,1.5607053584828066,1.2350694233179091,0.5704071529391532,memoryless,sinusoidal,5
False,19.07723704680539,18.520224390319527,0.0,0.0,0.028192861726531824,1.393454429551127,0.1558099160311008,0.6957239508628845,2.296565989627523,1.5821249776979933,1.4086130657938993,1.211294174194336,,oracle,following,6
False,18.42259891513066,17.60843911358148,0.0,0.0,0.030279145962501048,1.3517866977505324,0.08707017408331767,0.36338818073272705,1.2852024121705083,2.7063183479030095,1.3704903350663482,1.113409747282664,,normal,following,6
False,19.12401839278573,19.891856988146973,0.0,0.0,0.026252436044745017,1.393454429551127,0.1314425539625001,0.7116972208023071,1.9069877512128124,1.2822529827777243,1.5016277785048753,1.3175541307528813,,memoryless,following,6
False,3.3301051179655174,2.0185157516514036,0.0,0.0,1.3607650020138775,1.1530534823789178,1.2747783219788273,2.8899056911468506,0.8347304030025655,14.836264085600892,2.766248403783045,1.211294174194336,0.4886305371822275,oracle,stop_and_go,6
False,2.8849026363306067,1.8766532470926214,0.0,0.0,1.3469950168451938,1.2161645455186163,1.3419548894493547,3.424443483352661,1.1495631932880472,15.679168536025985,2.6129703694530377,1.285637344320615,0.49539444280579364,normal,stop_and_go,6
False,3.3748949510008566,2.0349848553900673,0.0,0.0,1.3538754407416398,1.183810543374172,1.379482134465362,3.3712494373321533,1.0006934269340924,13.256679510776983,2.5672134245682012,1.33834841132164,0.5246488693237319,memoryless,stop_and_go,6
False,2.3420162475847484,1.7756668666976676,0.0,0.0,1.8333197769262333,1.393454429551127,0.8798390823472773,5.192409992218018,0.7741101095550688,3.407331800086515,1.8715366609282797,1.211294174194336,,oracle,hard_brake,6
False,1.8852515780057488,1.5772225417610186,0.0,0.0,2.0932963822187602,1.3253507410608683,0.9118471547832858,5.668666839599609,1.2272227084981544,7.086525314110934,1.8075004537795765,1.1678947522242864,,normal,hard_brake,6
False,2.224604149053911,1.8274312559230657,0.0,0.0,1.8721946343924771,1.393454429551127,0.8626031749706702,5.3690643310546875,0.800275316341774,3.696893822446719,1.992413843160139,1.2818290746212007,,memoryless,hard_brake,6
False,4.481034557819366,1.224116915997636,0.2,0.03875623260797421,2.0020524721194497,0.4354152891462434,0.7685522202323359,8.701035499572754,3.6778408465306613,2.9400990773348887,1.3902190916669186,1.211294174194336,,oracle,cut_in,6
False,4.317454525653156,1.2217209514276512,0.2,0.04076935512860583,2.0099127783971276,0.4307960376120929,0.6885870217000645,8.310975074768066,3.5641701472414358,4.3549381255727075,1.265414027045959,1.0680518011252085,,normal,cut_in,6
False,4.441575478093587,1.2241806192935865,0.2,0.03975691074654937,2.0018441139396717,0.43352065866838707,0.7644384165589121,8.423849105834961,3.5598427700356905,3.2191261581917936,1.4440882974427958,1.2709611004590988,,memoryless,cut_in,6
False,17.79755727530731,8.955742790063724,0.0,0.0,0.14049137545478196,1.393454429551127,0.7169460034519078,1.414317011833191,0.6096774553348058,10.06530395674322,1.6092125208420662,1.211294174194336,0.46354618964085453,oracle,sinusoidal,6
False,17.64177502148471,8.101266334702961,0.0,0.0,0.16421109158392447,1.393454429551127,0.5780456313841844,1.0323604345321655,0.8136400555880319,13.146925402578878,1.5903423079766352,1.2428198426961898,0.38269740557190285,normal,sinusoidal,6
False,18.209827608906597,9.261190027146348,0.0,0.0,0.13556176334981376,1.393454429551127,0.7198401979635342,1.295048713684082,0.6679907018288566,8.087601480807768,1.6576457496921888,1.3718324251969656,0.470191903242464,memoryless,sinusoidal,6
False,21.43775190129197,25.67788366562149,0.0,0.0,0.016521562656761433,1.0795752841064745,0.21044532110625017,0.7605957388877869,3.0425813512539315,2.2615793936636073,1.0955422538604067,0.9539217352867126,,oracle,following,7
False,21.45343764602459,29.011995200693498,0.0,0.0,0.013107037313837736,1.0795752841064745,0.11858173014118044,0.8342320919036865,1.6293230022487444,4.591314017485843,1.1346247162770589,0.957393744289875,,normal,following,7
False,21.46092308252371,44.0474756314043,0.0,0.0,0.008051866419180756,1.0795752841064745,0.15759684633611348,1.0272338390350342,1.9718177528629375,2.4168252147802076,1.4917425002586249,1.4006765240430832,,memoryless,following,7
False,3.1567773862369335,1.7651523540632128,0.0,0.0,2.303680942808974,0.7913000200856046,1.6431330356243214,4.364157199859619,1.1142762651461156,26.027044663622714,3.096517491641592,0.9539217352867126,0.41382561227779285,oracle,stop_and_go,7
False,3.1485232086666586,1.6974777581942921,0.0,0.0,2.303680942808974,0.8570508803448492,1.570981420370737,4.913462162017822,1.3640941892058904,29.170273215861986,3.1628268139708364,1.3665476623177528,0.3584138986525569,normal,stop_and_go,7
False,3.885335089715239,1.9618568409606747,0.0,0.0,2.303680942808974,0.8412655063599067,1.632218657297219,4.281361103057861,1.2290324569116335,25.383954363730773,2.99507958929164,1.3909529664119085,0.3970181064436656,memoryless,stop_and_go,7
False,2.241381684963856,1.6333411906425608,0.0,0.0,1.9704053110844717,1.0795752841064745,1.2157805660648482,5.808197975158691,0.9012362811721142,4.716227930080131,1.4498069253640309,0.9539217352867126,,oracle,hard_brake,7
False,1.9473467971879743,1.5480131153496965,0.0,0.0,2.1224156383319026,1.0795752841064745,1.228516545719923,6.498049736022949,1.4214501529289825,11.244326096702842,1.5501009734889724,1.113354919453462,,normal,hard_brake,7
False,2.221114740667585,1.953040172380243,0.0,0.0,2.0492340727687526,1.0795752841064745,1.133401145578912,5.807514667510986,0.8727412098885517,6.820456431744113,1.8328174337348948,1.3030023576815923,,memoryless,hard_brake,7
False,4.410588254928585,1.0,0.5,0.16082573798499902,3.5528528690338135,0.3152970072434215,0.9968496940297693,9.0,3.8296518711653915,5.125856723145546,1.0466175302558145,0.9539217352867126,,oracle,cut_in,7
False,4.311954900635097,1.0012739210525323,0.5,0.1618686940825754,3.5438180290735066,0.3117445967818312,0.9410313678057721,9.0,3.884065031754896,9.195433125553112,1.034443452392381,0.9673371997475624,,normal,cut_in,7
False,4.424211774818952,1.0103457905945261,0.5,0.15157160973124095,3.4804640321364975,0.31725148732913905,1.001179420532661,9.0,3.8289437931424795,7.238791898322486,1.3412649858547674,1.3129100011785826,,memoryless,cut_in,7
False,20.911610115107884,8.484642420026693,0.0,0.0,0.2146108381097844,1.0795752841064745,0.9916550974717486,2.31411075592041,0.9078887854642543,18.83266872289218,1.4784494349281894,0.9539217352867126,0.4223628579467038,oracle,sinusoidal,7
False,21.47920401466382,8.21291291388973,0.0,0.0,0.2054589708052369,1.0795752841064745,0.6820431115403479,1.8758578300476074,0.8582920098097218,27.480090848364593,1.7579037975183076,1.31086087534825,0.29275414311678943,normal,sinusoidal,7
False,21.47920401466382,9.874598387666266,0.0,0.0,0.19198499822704992,1.0795752841064745,0.8589480737737762,2.1099605560302734,0.8599015033989323,20.69506772496957,1.780358214872449,1.3873812127113343,0.3623194195609983,memoryless,sinusoidal,7
False,26.160007832962492,30.430685477302603,0.0,0.0,0.0144461483310705,1.0211563911852726,0.21296903501043563,0.7544317245483398,2.9989207179186277,3.339242599569455,1.0394341990021947,0.923568844795227,,oracle,following,8
False,24.655688695970753,27.97830716360795,0.0,0.0,0.015870958979519515,0.9635294922121681,0.14594466536653394,0.6038545966148376,2.050427361003997,7.055630110938502,0.9917023666873566,0.7991975536942482,,normal,following,8
