epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.5827233135700226,0.5157737238705158,0.38767678691074253,0.002518179336911999,0.02504667814979438,0.006018649494716044,0.28766393281043845,0.2725202520477011,0.08201697266640816,0.0011042643535357126,0.0030408008412037705,0.007691941100192514,0.9755282826193187,44552846050.66067,0.06305566164565847,232.0912744998932,0.027297012522769244,0.027297012522769244,0.026629007746975117,0.0007352761458605528,0.0033642665948718786,34.84168858223773,1.2515145147100408,2.15980227450107,0.5982645087419672,1.4683758730584002,0.7458208013088146,0.025281970785494816,0.11567208797056625,0.04858799902920393,0.04827293888368505
2,0.2432327701151371,0.23353841640055178,0.05824886498041451,0.002489725846098736,0.0010440196892721842,0.005401921153243165,0.22953517053355563,0.2199387957758092,0.05177682336974651,0.0036632325760326645,0.0007433446844618658,0.006984371506173084,0.9045085926789765,0.2445509869977832,0.0673375518873651,232.28500056266785,0.027297012522769244,0.027297012522769244,0.024690382381310407,0.07331277430057526,0.0061377002857625484,32.8610415154315,0.9964307502229163,1.7628786868237434,0.3972485103505723,1.1481082122376625,1.5246103285474981,0.04792896644311383,0.13012764484007308,0.0326738907383418,0.08295372191895829
3,0.2230327244848013,0.21311316892504692,0.04791369072161615,0.0031817600945942106,0.0013066579448945959,0.007324882745742798,0.23550492152571678,0.2261413758263943,0.05604120398415847,0.0042180317067640255,8.931392220146397e-05,0.006918420816989655,0.7938928322536105,0.23386834044009447,0.06806051984746406,231.48985958099365,0.027297012522769244,0.027297012522769244,0.02167090258376355,0.09206792712211609,-0.0019005117937922478,38.112492054066756,1.2905565690486989,1.5192015513460686,0.3906562927555531,0.919185037308551,1.3261050642170804,0.06380085599549273,0.11541918245084742,0.03650329640027423,0.07992924187094608
4,0.21492383390665054,0.2048586328327656,0.04467129107564688,0.0050907024508342145,0.0010165003112524572,0.0086540710600093,0.20323545208319704,0.19410808328935442,0.04008670000636831,0.004340902689170647,0.0007158530648008247,0.008371601569803154,0.6545088426789766,0.25195112589746715,0.05967903418585341,230.49683809280396,0.027297012522769244,0.027297012522769244,0.01786613607487123,0.21555376052856445,0.023940449580550194,34.86376332222147,1.1514836384895,1.488947793524316,0.4162752067155026,1.2189462933134525,1.942390353755748,0.05620543844997883,0.1265719272196293,0.044207381842809014,0.08788001410504605
5,0.20663384601473808,0.19692127510905266,0.04090345283970237,0.008275444426108152,0.0009309943905100226,0.008554913892876357,0.20050662549886297,0.19075677520100107,0.039000048896575226,0.009566834156817578,0.0006429341244956306,0.009457140219734704,0.5000005000000001,0.30444352388381957,0.05370327521194803,217.8514654636383,0.027297012522769244,0.027297012522769244,0.013648519909890884,0.2702697813510895,0.01193923968821764,32.44767176851313,1.2019738497886252,1.7565532593016928,0.43170840404135113,1.1564195929689611,2.9589819591096105,0.10049461141387199,0.15948212558918812,0.06422638166893987,0.13130718445841302
6,0.2251933781802654,0.2157235998660326,0.05014656734652817,0.009361657598055899,0.0006407592993446087,0.006692556444104412,0.25399489233151396,0.24423156512227465,0.0700358150407989,0.009764495934855113,0.0,0.004543042650689034,0.34549215732102356,3168876558057.096,0.0843261209653413,216.92351937294006,0.03038076210353457,0.03038076210353457,0.010496315040206957,0.14859504997730255,0.0063032531179487705,40.34911545286787,1.4397754884780722,1.3025079103226358,0.32774865341947435,1.3526446654441509,1.854967973967816,0.11391087653155023,0.11832505523999955,0.027712546637197175,0.15499329614512464
7,0.20694598756730556,0.19760093078017235,0.042231210554018614,0.01039229717804119,0.0004313483410871299,0.008341947300359608,0.19909895013304466,0.19115057817481934,0.03879836077821699,0.012088486429383146,0.000256905342935779,0.006414410105827165,0.20610816774638968,6638454374.03786,0.07246313026135272,218.7793574333191,0.03038076210353457,0.03038076210353457,0.006261723211898462,0.29733535647392273,0.02018212340772152,36.26902846072583,1.240541880435132,1.227128137933447,0.3988364770057354,1.0934355328691767,2.3509929841978754,0.08367378363742474,0.08001110848396066,0.061619624561735524,0.12195628397959343
8,0.195961070433259,0.18683046244084836,0.037128904163837434,0.013264691075310111,0.0011317246044677631,0.007245514774695039,0.1894551529053678,0.17990790537380158,0.03434273646153668,0.011566773200645409,0.0010653071394631478,0.00893865351347213,0.09549240732102354,0.3806652571447194,0.05690663250440613,218.58811402320862,0.03038076210353457,0.03038076210353457,0.002901132109513839,0.39855703711509705,0.028593314811587334,35.46919788198268,1.2960480755948005,1.5225258418854246,0.39643531879211996,1.5815288411810042,2.5008908564105945,0.08675410582664166,0.1373013377665205,0.06128996397884545,0.17140087136562834
9,0.19185089476406575,0.18267530538141727,0.035197731289081276,0.013892619963735342,0.0011131412430881937,0.00769608533475548,0.18762500837762305,0.17997260122223102,0.03453809451906288,0.013037418421516393,0.00012174844387704931,0.006849959295768132,0.024472717380681387,0.4152482904493809,0.06972036611764355,216.23573231697083,0.03038076210353457,0.03038076210353457,0.0007434998047695169,0.3402250409126282,0.01689494587481022,37.1291326563409,1.3356285792716005,1.2821998418645655,0.3728265625999329,1.3891586483793055,2.583584949374199,0.09440624698045406,0.09736496862024069,0.055771467299462425,0.18762396704009238
10,0.18989455550909043,0.18134151063859463,0.03486432893201709,0.0176602505100891,0.00044449861313182736,0.007478198101744056,0.18695054726397736,0.17813723510567178,0.03363131076850472,0.01692407208177796,0.0008333115715049825,0.007541331156662249,1e-06,0.49652351684868334,0.0654887060852761,218.4937641620636,0.03038076210353457,0.03038076210353457,3.038076210353457e-08,0.362242728471756,0.0228493120521307,35.99704082975996,1.236388549525687,1.2485035188654636,0.37519550450304723,1.3304160300721513,2.8455165177187385,0.10602776274243568,0.09308126707501868,0.05836165415614652,0.20963708644217632
