epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,is_nan_loss,is_inf_grad
1,43,0.8809782266616821,0.6686705350875854,0.44687288999557495,0.13722477853298187,0.16075922548770905,0.012246581725776196,35.33861928981343,35.338619232177734,35.270877838134766,1.1540526151657104,1.383695363998413,nan,nan,1.2396529912948608,1.5,0.0005041400973034927,0,0
1,44,0.9958035349845886,0.6303785443305969,0.3983842134475708,0.059674229472875595,0.32260286808013916,0.013497558422386646,48.46399559400394,48.463993072509766,48.36673355102539,1.8296754360198975,1.9705562591552734,nan,nan,1.478901743888855,1.5,0.0005043348364953048,0,0
1,45,0.7272295951843262,0.5660858750343323,0.32084187865257263,0.09040293097496033,0.12453940510749817,0.012799805030226707,40.696904356658614,40.696903228759766,40.61940002441406,1.3072054386138916,1.5178698301315308,nan,nan,1.5131592750549316,1.5,0.0005045340466315927,0,0
1,46,0.7152620553970337,0.5918752551078796,0.34906765818595886,0.07253563404083252,0.08485327661037445,0.013436523266136646,27.1072489429067,27.107248306274414,27.044076919555664,0.9462137818336487,1.1465877294540405,nan,nan,1.1003930568695068,1.5,0.0005047377273157422,0,0
1,47,0.9236072301864624,0.6348273754119873,0.4020567238330841,0.04131140932440758,0.2465086132287979,0.013213379308581352,37.052979417767574,37.052978515625,36.95750045776367,1.5164421796798706,1.6972479820251465,nan,nan,1.3733885288238525,1.5,0.0005049458781422426,0,0
1,48,0.921337366104126,0.5945400595664978,0.3561553657054901,0.04644101858139038,0.28885966539382935,0.013700684532523155,44.444422440338386,44.44442367553711,44.33934020996094,1.8253551721572876,2.0420327186584473,nan,nan,1.3519529104232788,1.5,0.0005051584986966815,0,0
1,49,0.8288689851760864,0.6557641625404358,0.42939603328704834,0.07129790633916855,0.12660029530525208,0.013636719435453415,31.08558089990154,31.085582733154297,31.000837326049805,1.249239444732666,1.4349184036254883,nan,nan,1.2813410758972168,1.5,0.0005053755885557473,0,0
1,50,0.6151589751243591,0.5465134382247925,0.2983352243900299,0.07802277058362961,0.0349108949303627,0.014339843764901161,27.61700570148075,27.61700439453125,27.54346466064453,0.9895679354667664,1.278633713722229,nan,nan,1.2010035514831543,1.5,0.000505597147287231,0,0
1,51,0.7942800521850586,0.5991835594177246,0.3585474491119385,0.050079308450222015,0.15673774480819702,0.013479492627084255,31.87921810228287,31.87921714782715,31.806495666503906,1.1480393409729004,1.3872495889663696,nan,nan,1.1785264015197754,1.5,0.0005058231744500281,0,0
1,52,0.977629542350769,0.6994804739952087,0.4890023171901703,0.06529611349105835,0.22598402202129364,0.01317285094410181,44.89536954741567,44.89537048339844,44.798519134521484,1.62227463722229,1.9092111587524414,nan,nan,1.5524264574050903,1.5,0.0005060536695941338,0,0
1,53,0.7920283079147339,0.6640836596488953,0.44017258286476135,0.061835046857595444,0.08083565533161163,0.013693359680473804,32.766628435574404,32.76662826538086,32.68153381347656,1.1275688409805298,1.5417630672454834,nan,nan,1.3859443664550781,1.5,0.0005062886322606524,0,0
1,54,0.6958707571029663,0.6021357774734497,0.3609763979911804,0.05968723073601723,0.05465295910835266,0.013086915016174316,30.939048070896895,30.939048767089844,30.853168487548828,1.089006781578064,1.4976528882980347,nan,nan,1.370324730873108,1.5,0.0005065280619817895,0,0
1,55,0.9251337051391602,0.700847864151001,0.4892749786376953,0.04498041421175003,0.17310933768749237,0.013434083200991154,37.44992778969651,37.449928283691406,37.35140609741211,1.4127461910247803,1.8233472108840942,nan,nan,1.431470274925232,1.5,0.0005067719582808605,0,0
1,56,0.7720195055007935,0.6568570733070374,0.4314335584640503,0.08011722564697266,0.06801323592662811,0.014554199762642384,30.558712557839804,30.558713912963867,30.47049331665039,1.1395418643951416,1.567812442779541,nan,nan,1.2756797075271606,1.5,0.000507020320672286,0,0
1,57,0.8197697997093201,0.6817959547042847,0.462817907333374,0.0512610524892807,0.0891289934515953,0.012812012806534767,32.1389888168058,32.13898849487305,32.05315399169922,1.176929235458374,1.5373679399490356,nan,nan,1.3271242380142212,1.5,0.0005072731486615968,0,0
1,58,0.9790834188461304,0.6864055395126343,0.4726640582084656,0.059002265334129333,0.24246129393577576,0.014859864488244057,40.98218918439442,40.98218536376953,40.87990951538086,1.7080790996551514,1.9299378395080566,nan,nan,1.3155356645584106,1.5,0.0005075304417454319,0,0
