epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff
1,0.49248568564653394,0.45627385526895525,0.3286350444704294,0.016247776933014393,0.0,0.005071876691654324,0.23387459942952116,0.22635117529871615,0.054268923097666594,0.008563039794643509,0.0,0.0033367577955087132,0.001,10747266339.788267,0.09308749385812182,141.80055022239685,nan,nan,nan
2,0.21147604137659073,0.20491421319544315,0.04458850776776671,0.010551436748355627,0.0,0.003150811386294663,0.2065620964511912,0.20022672605007252,0.04235767443327511,0.013372936191909175,0.0,0.002861914225232272,0.001,0.3545072091370821,0.09746649421434453,141.60742235183716,nan,nan,nan
3,0.20238708555698395,0.19617247194051743,0.04040917498990893,0.01605077394284308,0.0,0.002742315059294924,0.1964335685318455,0.19047285525247137,0.038585431789583034,0.016375801734071462,0.0,0.0025667588556546996,0.001,0.4227053021639586,0.10037032391955243,141.7271547317505,nan,nan,nan
4,0.1995349093526602,0.1937169061601162,0.038994573969393966,0.01677761284634471,0.0,0.0021593329007737337,0.19400486730514688,0.18844288864985426,0.03774341076434134,0.017305932404037487,0.0,0.0018446810591217883,0.001,0.45930489525198936,0.10839611977497314,142.25958824157715,nan,nan,nan
5,0.1917445795983076,0.18645086586475373,0.036575341457501055,0.016798700392246246,0.0,0.0015924913238268346,0.20100367509145686,0.19534222119824685,0.04045346788962946,0.017645773309421665,0.0,0.0014676381019563315,0.001,0.47738090142607686,0.11325545383102083,141.59505009651184,nan,nan,nan
6,0.19742907382547856,0.19198835961520672,0.03875181803479791,0.015378670413047075,0.0,0.0015931987704243511,0.18918619308858475,0.1841564128135747,0.036061163734089824,0.012467377011644397,0.0,0.0016005905753000331,0.001,0.5520733602344989,0.11156739350012009,141.88679957389832,nan,nan,nan
7,0.1885657761991024,0.18349128566682338,0.035239410577341916,0.014839126663282513,0.0,0.001617186466464773,0.18879316961194606,0.18361857382858054,0.03603481495891638,0.013190036272986773,0.0,0.0018232253554587975,0.001,0.5020747840031982,0.10879353857896429,141.8784990310669,nan,nan,nan
8,0.191355435103178,0.18612633012235164,0.036565589634701606,0.01469680986367166,0.0,0.0016754103009589017,0.18554229404222458,0.18049150871786665,0.03478058432278402,0.014567009312041263,0.0,0.001688753758455587,0.001,1.475009216070175,0.11058313137990364,141.88964366912842,nan,nan,nan
9,0.1963228689879179,0.1909525726735592,0.03780233902856708,0.018031266536563634,0.0,0.0013769968098495155,0.18596268255025783,0.18076967685780626,0.035103389782771624,0.019912668612805454,0.0,0.0013740676118357714,0.001,0.4764974775910378,0.11493914970692168,141.73927187919617,nan,nan,nan
10,0.18618334218859672,0.18116561360657216,0.034338746862486,0.01624592512845993,0.0,0.0015431153442477807,0.19540320982799886,0.1902644270436561,0.03834533986655322,0.011915871781851859,0.0,0.00141691080838466,0.001,0.5164183162152767,0.11415405575423798,145.68630242347717,nan,nan,nan
