epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff
1,1.079928123652935,0.8701981177926064,0.8147752632200718,0.03299072338268161,0.12240438490924134,0.008397117876447736,1.1087001528828702,0.912356897713022,0.9066613233311379,0.032101036356563896,0.09997322511941441,0.008197686843019216,0.09755285028649954,3.4324051189422606,0.0598145371818162,136.8005428314209,1e-06,1e-06,9.755285028649954e-08
2,1.0835353648662567,0.8869723564386368,0.8482695518434048,0.03270405203104019,0.10594893377667176,0.008303841478191316,1.1087011442856585,0.9123525197835679,0.9066490737047601,0.03209919971909295,0.0999799369828713,0.00819764975606999,0.09045094521025018,3.387034954428673,0.05981474470822735,136.81062030792236,1e-06,1e-06,9.045094521025018e-08
3,1.205955870449543,0.9823664778470993,1.0668723663687707,0.03289183054119348,0.11109758189938475,0.008319987747818232,1.1086870488968301,0.912337267176902,0.9066361163524871,0.03209523078886435,0.09998259909909703,0.00819761596838052,0.07938946872199751,5.00480469763279,0.059814931844618724,136.5545563697815,1e-06,1e-06,7.93894687219975e-08
4,1.1448022013902663,0.9306822520494461,0.9576205244660377,0.03352798219770193,0.11251628687710763,0.008330422095023096,1.1086171172717785,0.9122824150514095,0.906497311005567,0.032104169712104696,0.09998096077388835,0.008197609986614516,0.06545119521025018,4.510252194404602,0.05981496281604817,137.1287009716034,1e-06,1e-06,6.545119521025017e-08
5,1.05805795699358,0.8934248551726341,0.8673574770987034,0.03194136662408709,0.07213906265387778,0.008322453806176782,1.1086424971197515,0.9122928392062796,0.9065128132859444,0.03210823498468133,0.09999415495951054,0.008197609322799488,0.050000499999999996,4.07217340528965,0.059814973555980845,136.7448046207428,1e-06,1e-06,5.000049999999999e-08
6,1.068859104514122,0.8914224621653557,0.8580130204558373,0.03267259582877159,0.08582933829236936,0.008344742674380541,1.108634962363446,0.9122874868359971,0.9064988873581937,0.032113067003244414,0.09999312884018706,0.008197607948107923,0.03454980478974982,3.9994444817304613,0.05981497363524234,136.34310841560364,1e-06,1e-06,3.4549804789749815e-08
7,1.0586745131015778,0.8893148174881935,0.852416675388813,0.03244442783296108,0.07835362076497404,0.008284382335841656,1.1086101677823574,0.9122691956606317,0.9064715486416157,0.03210596719439676,0.09998972178479387,0.008197595110222538,0.020611531278002495,3.7411861687898638,0.05981504604061867,136.62390780448914,1e-06,1e-06,2.0611531278002495e-08
8,1.0489409697055816,0.8842747548222541,0.842830017954111,0.032281070593744514,0.07457874778512633,0.008380816727876663,1.1086200171328606,0.9122784228083936,0.906488078547285,0.03210543878772791,0.09998871500527534,0.008197589930979179,0.00955005478974982,4.033797615170479,0.059815077190386486,136.43971276283264,1e-06,1e-06,9.55005478974982e-09
9,1.0535450875759125,0.8814077511429786,0.8200754597783089,0.03249530369415879,0.08433202545385939,0.008346002688631416,1.1086200171328606,0.9122784228083936,0.906488078547285,0.03210543878772791,0.09998871500527534,0.008197589930979179,0.002448149713500471,3.5137303429841995,0.059815077190386486,136.74198031425476,1e-06,1e-06,2.448149713500471e-09
10,1.103684647679329,0.9346593004465104,0.9578876233100891,0.032755359448492526,0.06747682907967828,0.008243969595059752,1.1086200171328606,0.9122784228083936,0.906488078547285,0.03210543878772791,0.09998871500527534,0.008197589930979179,1e-06,4.793078047037125,0.059815077190386486,136.56352949142456,1e-06,1e-06,1e-12
