epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.6415059566497803,0.5284730005264282,0.3971232260391116,0.019978990543168037,0.0683348229279568,0.007973716803826391,0.23924275582775156,0.22614847115696746,0.059036839902004666,0.0091426845768744,0.0011279713403128649,0.01121098964544449,0.9938441764533986,1.9526272528618573,0.04490764261758391,143.77920842170715,0.017883141534996493,0.017883141534996493,0.017773056071248156,0.04881037399172783,37.37412306602965,1.0653682389157884,1.2970589874906744,0.4526496348862952,0.941238208654079,1.6886663157889183,0.07068138385310452,0.08420999727628016,0.046302032539933084,0.0889215507802177
2,0.23822549305856228,0.22586255811154843,0.057736006882041696,0.007672326320316642,0.0010284289279775293,0.010354577545076609,0.2202587708276003,0.20797798651805582,0.04844531984355776,0.008214740843036548,0.0009933433404982713,0.012064344418096416,0.9755282826193187,0.4204541280865669,0.040915881204319764,142.61681985855103,0.017883141534996493,0.017883141534996493,0.017445510349473337,0.0830845981836319,35.62066320662803,1.099668504709893,2.032547563314438,0.46329978330338256,1.0237865346543333,1.9626079093902669,0.06570242256163916,0.2955680384914926,0.059707581752940934,0.10485353209870926
3,0.2390538926422596,0.22566614620387554,0.055593438344076276,0.00823478984180838,0.0015984392958171157,0.011636448013596236,0.21380687524822165,0.19947053531699993,0.0463691477284846,0.008477240444180812,0.0025152825898030495,0.01352056257545631,0.9455033165909218,0.4997394310683012,0.033920909139387154,142.95620703697205,0.017883141534996493,0.017883141534996493,0.01690856963240405,0.16060993075370789,32.812509486015806,1.2730099913921762,1.9754275394246934,0.36040747086418434,1.063604895738845,2.2663176294336926,0.06923695041381932,0.21252018918699406,0.041208541030658685,0.11468886124326828
4,0.2134301622956991,0.20124633640050887,0.044605754096992314,0.00743444015737623,0.0012129029528023239,0.012277251114137471,0.21882127942715554,0.20062558400504132,0.04611660620356177,0.010798205653740529,0.00630755397059089,0.013473142255493935,0.9045085926789765,5861754798.702045,0.03437641381900361,142.9947919845581,0.025191118772254443,0.025191118772254443,0.022785583388700813,0.2873910665512085,34.0726333983401,1.1062636730518747,3.518814911233618,0.42464216671725535,0.864382524439629,2.5018540073106896,0.07664850546403769,0.26335868405851914,0.057820946085291536,0.11960725815213741
5,0.22645630910992623,0.2070636685937643,0.04853262293618173,0.00933837409131229,0.007473526449550203,0.013197864657267928,0.19926843566304825,0.18480686431235455,0.0375643920356487,0.011977065264178004,0.0035028438763696555,0.013206868556308303,0.8535535370398831,0.42858916252851487,0.03563406988185771,143.20626759529114,0.025191118772254443,0.025191118772254443,0.021501968530049577,0.34335657954216003,39.83214638081003,1.0170275226552437,3.6898583681025405,0.3993333013767892,1.1649944325710864,1.4872923436416114,0.07503225260037691,0.19102708432585636,0.04408511382964323,0.15060667955177895
6,0.21085120268166066,0.19748349070549012,0.04284292719792575,0.011677501788362861,0.001545319042356823,0.013908453900367022,0.1984919491917529,0.18690385879512797,0.04022013959772092,0.011609758088176951,0.0003346217381174532,0.013301932049835933,0.7938928322536104,688.9270016967878,0.035101646389019615,143.38055229187012,0.025191118772254443,0.025191118772254443,0.019999048629742174,0.407748818397522,38.79097036605186,1.1481455463044188,3.1842345176859106,0.3651954690192608,1.5465068335228778,1.8742908937262093,0.07596465610364016,0.23137155547738075,0.033832108845909994,0.1785937185062373
7,0.21054305113852023,0.1982616100460291,0.04264447512105107,0.010067226552637294,0.0014935230570699786,0.012040214443113656,0.2078056876408927,0.19687425626560728,0.045122530898376506,0.007235946235286587,0.0007868985870451092,0.010540965158105927,0.7269955228745235,328054484601.7157,0.048713006316981416,142.85307359695435,0.025191118772254443,0.025191118772254443,0.018313830563629344,0.18958258628845215,42.36922189022632,1.0615608013690787,4.181449037917117,0.3496497722065195,1.0328249867926254,1.1787233772468406,0.06106844960533558,0.17506396557462026,0.03078454992351773,0.13983799925351398
8,0.21199246905744076,0.20122119277715683,0.045618516290560365,0.008295316328294576,0.0005991419305155432,0.010391033771447837,0.22002884527628727,0.2079354676398191,0.046994257104048066,0.01120957260347031,0.0013162443764972134,0.011034459009409902,0.6545088426789766,0.6108748488500715,0.04600669135478266,143.62781167030334,0.025191118772254443,0.025191118772254443,0.016487809993416896,0.16145232319831848,40.61485999695798,0.824222613839393,4.161603180651969,0.35589023758756355,1.046849027910131,1.4593105942872848,0.07608828864040527,0.1501502272167659,0.03021579520900706,0.15676619025303962
9,0.20691181659698488,0.1938973981142044,0.04106180792674422,0.013277868435252457,0.0015060275052042017,0.013476633857935667,0.19479561478216598,0.1808014198582857,0.0368136412122267,0.013437297851580413,0.002154477525538552,0.01497297430351535,0.578217654302883,181.99005208909512,0.02782234978029861,143.46782636642456,0.025191118772254443,0.025191118772254443,0.014565949605758285,0.41183432936668396,35.733495306461414,1.090251644558095,3.862166668506379,0.41814158333742873,1.4281930942484673,2.4025156705620443,0.08162944631135845,0.18954334170260329,0.05627292529645777,0.17603780210335204
10,0.20638168051838876,0.19353215783834457,0.04166256089229137,0.014427387304604054,0.0012995769616873077,0.013324640849605203,0.19021945902483262,0.177832665357818,0.035292668167769194,0.02025839218998605,0.0010569471742880303,0.01357532088506095,0.5000005,6.584323468953371,0.03395187887462213,140.74585914611816,0.025191118772254443,0.025191118772254443,0.012595571981686607,0.2659137547016144,34.71875317553256,1.1300298872780292,3.871153671690758,0.4087163343074474,1.18214757867316,1.98424477574039,0.10018928523393388,0.16733728355153443,0.05219202887849648,0.16168840003615997
11,0.20246369443833828,0.19052062913775444,0.03962004811037332,0.015495335897430778,0.0007736774001045887,0.012865229155868291,0.19926349628478923,0.18780244125964793,0.04036523813401607,0.014521329027125017,0.00031507871163261747,0.012766772762258002,0.4217833456971172,0.3932953764498234,0.03754314573164633,142.05527424812317,0.025191118772254443,0.025191118772254443,0.010625194357614933,0.1694490760564804,36.16674687000031,1.0670321022576474,4.043341371607273,0.3982219253765776,0.9130755662918091,2.157510149035048,0.1067664302647748,0.16732891849143075,0.0516809248551618,0.10703158945320769
12,0.20382400222122668,0.19200033374130726,0.03916987092234194,0.014576043677516281,0.0007644093163071375,0.012826944049447776,0.18779861134417514,0.17669520376527564,0.03496418807635757,0.01831205228115729,0.0005233783448053945,0.012336013865894935,0.34549215732102345,0.41678849652409555,0.03962741080830072,140.40805101394653,0.025191118772254443,0.025191118772254443,0.008703333969956319,0.2663124203681946,36.69493089838231,1.0945925443096365,4.194375490888636,0.37136369721686585,1.4031763821840286,1.872072696943391,0.10164075287336365,0.15436189232314837,0.04131617196982064,0.1685333030020937
13,0.2110721007734537,0.1982458768039942,0.043434052118100225,0.015193291418254375,0.0010748530975342875,0.013296601762995124,0.19193787092065556,0.18122891340642533,0.03760851300668289,0.013331603702217181,5.505409167183797e-06,0.012552038788736026,0.27300547712547646,0.5039740652963519,0.038455286598268974,140.05918645858765,0.04256437967751026,0.04256437967751026,0.011620308782408623,0.23066692054271698,34.1192760568984,1.180219236840593,3.8794666363837873,0.36427955630611863,1.2008517771325213,2.4517968942193273,0.10516821454338571,0.20562398066110116,0.03949167764245005,0.1529223360913865
