epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s
1,0.8681631214916706,0.7475446517765522,0.9273493165522814,0.3846220300307255,0.0,0.01730487759690732,0.9357577733536984,0.8302563428878784,0.7764987352680652,0.38533440612732095,0.0,0.017169675789773464,0.1,10.262805464863778,0.018991668966222317,185.45001983642578
2,0.80593266479671,0.7031258661672473,0.7599398605851456,0.36394604484159115,0.0,0.017231021551415326,0.9345280084204166,0.8293505399785144,0.7745028702502555,0.3828414989278672,0.0,0.017170226161784315,0.1,8.804233030974865,0.0189895597583753,184.99498772621155
3,0.8585300221294164,0.7461315264552831,0.8543805770017207,0.3671309654524407,0.0,0.017207766775973143,0.918618990385786,0.8164387915996795,0.7484658905800353,0.37522834317481263,0.0,0.017144400943466958,0.1,9.524700456857682,0.019090450448083118,184.62766575813293
4,0.6724824438616633,0.5984110671281815,0.5523405586020089,0.2064896783922427,0.0,0.017025674451142548,0.6005189567804337,0.5576878307347602,0.34058355349809566,0.011609694467203573,0.0,0.01638457567450848,0.1,7.904252810925246,0.022025814141206284,185.92103338241577
5,0.39523375634104013,0.36815724164247515,0.18447470132727176,0.009576545590189198,0.0,0.016300430004484952,0.31188808048659183,0.2960162712855542,0.08993606804374685,5.4286850346661016e-06,0.0,0.013755870319189543,0.1,2.6804519166890532,0.032770955954935954,187.40415239334106
6,0.27309754319489005,0.25816416297107936,0.08689217076171189,5.426439313396258e-06,0.0,0.01248778853798285,0.29432006402218597,0.28035881719056593,0.08034792911023536,5.426426261034609e-06,0.0,0.011852374647129724,0.1,0.35451240272726864,0.04121731043337507,186.6318073272705
7,0.2565821283310652,0.24350450925529002,0.07362462545512244,5.4264244909063565e-06,0.0,0.011429775170981885,0.29361895804709576,0.28018551525917457,0.08019779868265416,5.426423701871326e-06,0.0,0.010826786791786868,0.1,0.23651435173582286,0.04605515550901281,185.39529418945312
8,0.2723360862210393,0.2582063369452953,0.08828249862417578,5.426338709639822e-06,0.0,0.010602459644433111,0.2932077933182108,0.2802628957210703,0.08021278786373899,5.4264445186569725e-06,0.0,0.009846700236518333,0.1,0.220236065085046,0.050903203164009335,185.43323016166687
9,0.2564667354896665,0.24429617162793874,0.07472802410833537,5.426446011824737e-06,0.0,0.009394980955403299,0.29271942488056546,0.28018698302355216,0.08014033314712504,5.426433575694125e-06,0.0,0.009036282528231436,0.1,0.21678551504854113,0.055102114426962875,186.1473469734192
10,0.24831824142485856,0.23694368792697787,0.06871589730493724,5.42643943845178e-06,0.0,0.00900539044290781,0.2925954247091679,0.28030145501202725,0.08018487172716475,5.426436367068821e-06,0.0,0.008550429023168188,0.1,0.19960226971190423,0.05770436262196683,185.86763429641724
11,0.25427848398685454,0.24287529781460762,0.07274960725568234,5.426435700428556e-06,0.0,0.008255911532323808,0.292500709916683,0.28086412824848866,0.08042487668547224,5.426424674256618e-06,0.0,0.007187652223287744,0.1,0.1920698396721855,0.06542418203613859,185.77349615097046
12,0.24437653567641973,0.23375897087156772,0.07105008814949543,5.426427774182229e-06,0.0,0.007024575615068898,0.2919589266815084,0.2806249609652986,0.08032352061189235,5.426424674256618e-06,0.0,0.006602693953491906,0.1,0.1802779915742576,0.06896290932088456,186.6636266708374
13,0.24347297204658389,0.2334730157442391,0.0697823154728394,5.426424195320578e-06,0.0,0.006042909919051454,0.29091891614680593,0.2800221772904092,0.08008988903082431,5.426424635554716e-06,0.0,0.005774965995248962,0.1,0.17140960382530465,0.07426948092402295,187.60922026634216
14,0.2598123138397932,0.24918751023709773,0.07709415081189945,5.426426437225018e-06,0.0,0.00583023966755718,0.2904017886265795,0.27993590051823475,0.080026692453217,5.426424650067929e-06,0.0,0.004925898060777244,0.1,0.38442346803378313,0.08012753289113654,186.24325299263
15,0.2623762045614421,0.25204282307997344,0.08136303722858429,5.426424224879156e-06,0.0,0.004393616415909491,0.2901975447510151,0.2805554246965875,0.08026392107948344,5.426424645230191e-06,0.0,0.0032309205642841914,0.1,0.21275320840068163,0.09359979153947627,185.82494115829468
