collided,min_gap,min_ttc,TET,TIT,max_DRAC,min_time_headway,rms_accel,max_decel,rms_jerk,rms_gap_error,mean_time_gap,mean_T_pred,string_gain,mode,scenario,driver,driver_type
False,10.11091432174834,14.239189702945986,0.0,0.0,0.03178842616117537,1.0808550151125713,0.1238371885270812,0.6427426338195801,1.7582898692268263,1.8251959181671267,1.3334915991245335,1.0556946355104446,,normal,following,2,urban
False,10.11091432174834,15.840984100071504,0.0,0.0,0.028843217920669628,1.0808550151125713,0.1918879376472202,1.0506788492202759,2.591479164090218,1.2332077449063508,1.511139069894105,1.2598591470718383,,memoryless,following,2,urban
False,10.11091432174834,14.193802528810398,0.0,0.0,0.03160332142544693,1.0808550151125713,0.18931668958445785,0.6427426338195801,2.71475855401881,1.1057850464269992,1.3370932318716477,1.060619050959746,,hybrid,following,2,urban
False,2.002717281741539,1.5685611607724268,0.0,0.0,1.2613890738714213,0.9681611228272812,1.410515330023315,3.085580348968506,0.9034535124831763,6.682151487630492,2.317353222304608,0.867055356502533,,oracle,stop_and_go,2,urban
False,2.3163047843886826,2.0063053116401597,0.0,0.0,1.0818462879753035,0.9550077270651736,1.127916474613694,2.5937910079956055,1.218326963120911,7.968016198672405,2.4575394517402587,1.228570235570272,,normal,stop_and_go,2,urban
False,2.6843894768966785,2.106403691095143,0.0,0.0,1.0818462879753035,0.9044935433186779,1.1497895310850732,2.5731923580169678,0.8588378006474477,7.196644784065679,2.542752527116213,1.3068942870696385,,memoryless,stop_and_go,2,urban
False,2.4192024608603124,2.0050161654121275,0.0,0.0,1.0818462879753035,0.9008181671882922,1.1706220778081027,2.5731923580169678,1.148926449386517,6.979728503328387,2.386633827572438,1.2192079222202301,,hybrid,stop_and_go,2,urban
False,1.7458360757507738,1.3257904249889287,0.8,0.06985362011080182,1.8535937495147468,1.0808550151125713,0.7035334258844106,5.101119041442871,0.8401575718365683,1.177400424764119,1.495587337571381,0.867055356502533,,oracle,hard_brake,2,urban
False,1.9264410640928922,1.477310604655723,0.2,0.0023059494396093783,1.9068260256772969,1.0808550151125713,0.6831963856405651,5.200708866119385,1.2395421224307186,3.5389064044052425,1.7430069876739878,1.1515630529324214,,normal,hard_brake,2,urban
False,2.2295700589047964,1.7704065317861544,0.0,0.0,1.6336074997155772,1.0808550151125713,0.6487193582525687,5.032675743103027,0.9103383264011925,2.0419718578500174,1.9213443749326242,1.2635601023832956,,memoryless,hard_brake,2,urban
False,1.9762773807777283,1.6169321093006552,0.0,0.0,1.675528670506833,1.0808550151125713,0.6799968521161187,5.3380279541015625,1.5255272642382458,1.8654184158255513,1.7780762375209844,1.1540544865528743,,hybrid,hard_brake,2,urban
False,5.075246980190279,1.7959171323243228,0.0,0.0,0.9301407420935178,0.6413989758301152,0.5172447952738705,6.18561315536499,2.6260147242226055,0.9111304667714819,1.1272508172705258,0.867055356502533,,oracle,cut_in,2,urban
False,4.797715148677533,1.8007346023269772,0.0,0.0,0.925170624618236,0.6420123912488196,0.46756238849383525,5.543145656585693,2.47830590192432,2.104524278503604,1.370753103590514,1.097746305167675,,normal,cut_in,2,urban
False,4.961310750707378,1.7958804412222042,0.0,0.0,0.9301787493425503,0.6413942957811334,0.5278153209224344,5.627693176269531,2.374866156901198,1.5697579524356655,1.5512771909393515,1.2610627108812331,,memoryless,cut_in,2,urban
False,4.93829836174614,1.7862385197858133,0.0,0.0,0.9402478598062519,0.6401601670646212,0.5137166611417014,5.62291145324707,2.6566667162581394,1.4577581333449505,1.3809852607571564,1.0946964729825657,,hybrid,cut_in,2,urban
False,8.937575370927531,6.965935369617946,0.0,0.0,0.11405291820055084,1.0808550151125713,0.6770588515444491,1.1544215679168701,0.5652188985857071,3.259552505133872,1.1723959657923229,0.867055356502533,0.6618941597987843,oracle,sinusoidal,2,urban
False,10.11091432174834,7.639948150445182,0.0,0.0,0.11648729727816483,1.0808550151125713,0.49042423117501,0.9153021574020386,0.8540215484296845,6.089904849334611,1.429701521486537,1.105367633899053,0.46687623115283927,normal,sinusoidal,2,urban
False,10.11091432174834,8.903665633674088,0.0,0.0,0.09270837618282393,1.0808550151125713,0.5481989887114408,0.8823707103729248,0.5415708566454988,3.863867602205438,1.5526875055058136,1.25084335287412,0.5348358713856904,memoryless,sinusoidal,2,urban
False,10.11091432174834,7.823562215697978,0.0,0.0,0.10899211841363374,1.0808550151125713,0.5806330044120974,1.152913212776184,1.1472577699928148,3.86076644507709,1.419978402880869,1.1023057049512863,0.5614881491183888,hybrid,sinusoidal,2,urban
False,12.17056542068358,12.975744623513002,0.0,0.0,0.037009782603659405,1.2323121053300754,0.183814380163889,0.7021905183792114,2.6676320050311584,0.8866698434831912,1.2443053959405628,1.032098412513733,,oracle,following,3,urban
False,12.242846107541332,13.896023410618835,0.0,0.0,0.03532204676970602,1.2323121053300754,0.11619836695960882,0.4704451262950897,1.6584537982873644,1.995018049813849,1.347097950306171,1.0659837387005489,,normal,following,3,urban
False,12.309968294331235,16.021375448963607,0.0,0.0,0.030126070878154703,1.2323121053300754,0.1635534133610652,0.6413676142692566,2.2247918197147403,1.1425999924427763,1.5260402378844984,1.2800666856765748,,memoryless,following,3,urban
False,12.27867000736723,14.13662017804464,0.0,0.0,0.03363144120814445,1.2323121053300754,0.19281975327982773,0.6496862173080444,2.850624200928147,1.2186013150036554,1.337679133717728,1.0644266171256702,,hybrid,following,3,urban
False,2.283313410899924,1.7021984300380448,0.0,0.0,1.2587916145572833,1.104895895583584,1.3993123643657668,2.9973740577697754,0.8856448466900995,7.230096019432111,2.229660232410198,1.032098412513733,,oracle,stop_and_go,3,urban
False,2.4091389925344684,1.9867897435795419,0.0,0.0,1.1167574986859978,1.0944776521892636,1.1682922641487044,3.078343629837036,1.315787228522604,8.861043719114345,2.4524553755442495,1.2363171503941217,,normal,stop_and_go,3,urban
False,2.816357122585169,2.111862073481066,0.0,0.0,1.1144847709634975,1.0618731501726602,1.1872168230269076,2.5613019466400146,0.8938574108208596,7.920790694401811,2.5083838322495997,1.3152359175682067,,memoryless,stop_and_go,3,urban
False,2.4782147299716883,2.0119294872575315,0.0,0.0,1.160446262372435,1.0531730615528945,1.2093376657259052,2.8013107776641846,1.2548795982279235,7.679450002118482,2.3871071070378207,1.2255793153246244,,hybrid,stop_and_go,3,urban
False,1.8857567600696623,1.4747153388714989,0.2,0.00416739269073203,1.870877316545681,1.2323121053300754,0.7086747255074316,4.98472785949707,0.779799974904871,1.4299533413809677,1.6184054876875382,1.032098412513733,,oracle,hard_brake,3,urban
False,1.9016447315148868,1.5115380696504126,0.0,0.0,1.9379167740132837,1.2323121053300754,0.7116495977405446,5.251934051513672,1.1635757357547603,3.790545452499152,1.819949355748249,1.1569122612476348,,normal,hard_brake,3,urban
False,2.2292585129736833,1.7849515940999963,0.0,0.0,1.7091117950323143,1.2323121053300754,0.6803627860675765,5.159272193908691,0.8692128454534314,2.236936452195163,1.9458301772752076,1.2699251053730647,,memoryless,hard_brake,3,urban
False,1.9608403367223686,1.6199543371980885,0.0,0.0,1.721173331054265,1.2323121053300754,0.7190664092197852,5.359849452972412,1.5981594378484054,2.050310696139326,1.7407637130533915,1.1556067005793254,,hybrid,hard_brake,3,urban
False,5.031112055778506,1.6817950196572784,0.0,0.0,1.0606574105128217,0.6006410784490279,0.5802024360345183,6.588911056518555,2.789698047586895,1.1952315426304032,1.2695186617020298,1.032098412513733,,oracle,cut_in,3,urban
False,4.725455227644343,1.6851126083906172,0.0,0.0,1.0564851537867128,0.6010637043324731,0.49866458135471214,5.934328079223633,2.625735237427137,2.389113550300455,1.3590291732858684,1.0972590924302736,,normal,cut_in,3,urban
False,4.881367507044262,1.6817497143399116,0.0,0.0,1.0607145582173296,0.6006352996094916,0.5592032952613419,6.011325836181641,2.541795918833846,1.7458586455013847,1.538595908723115,1.2629447251558303,,memoryless,cut_in,3,urban
False,4.843524723559389,1.6638315311929581,0.0,0.0,1.0836837323991348,0.598333975564947,0.5471373142250445,6.009617805480957,2.7959105404227826,1.5940257075091628,1.3728453655108714,1.0961990851163863,,hybrid,cut_in,3,urban
False,10.977251309162224,7.624981057159851,0.0,0.0,0.1150331917020834,1.2323121053300754,0.6624001523109802,1.1424481868743896,0.5501002402084827,3.808056155454241,1.3288240876106783,1.032098412513733,0.6050310753795646,oracle,sinusoidal,3,urban
False,11.63084739782577,7.752995047642468,0.0,0.0,0.12256041721956408,1.2323121053300754,0.49339561044293,0.9282251596450806,0.8748172699193607,7.222230943334665,1.4656213139907657,1.113993565440178,0.4492540231032966,normal,sinusoidal,3,urban
False,12.309968294331235,9.221902662471386,0.0,0.0,0.09352534810342228,1.2323121053300754,0.5762407296451533,1.0229731798171997,0.5892677032261231,4.232720163358485,1.565989040568258,1.2747968423366547,0.5239152444015444,memoryless,sinusoidal,3,urban
