key,sweep,arm,family,epoch,train_total,train_data,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,marginal_frac,mean_vth_at_spike,mean_spike_margin,rec_spectral_radius,prodigy_d,prodigy_lr_eff,val_T_tracking_corr,val_v0_nrmse,val_v0_intra_std,val_v0_pred_mean,val_T_nrmse,val_T_intra_std,val_T_pred_mean,val_s0_nrmse,val_s0_intra_std,val_s0_pred_mean,val_a_nrmse,val_a_intra_std,val_a_pred_mean,val_b_nrmse,val_b_intra_std,val_b_pred_mean
Study/EVP_ADAMW,Study,EVP_ADAMW,AdamW_decodeOFF,11,0.3201734173297882,0.30762552469968796,0.29875738126166324,0.2871390570034372,0.08789308448421194,0.03076959449916761,0.0005021487426676415,0.0015767747677351905,0.00044274305407255936,2054.585708361864,0.14421584044999264,75.28041815757751,,,,,nan,nan,0.07470176368951797,0.38610246625509426,1.9181969397245568,38.748605291894144,0.14753322172476555,0.1271260123145073,1.135376551366867,0.2661565014357067,0.16636919727588587,1.4788155365497508,0.2834126457990488,0.08647801489272017,0.5584795776199787,0.17258023933689232,0.1681909254415238,1.5143682005557608
Study/EVP_ADAMW,Study,EVP_ADAMW,AdamW_decodeOFF,12,0.3111069142818451,0.29975519210100177,0.30041278304254754,0.28876038973635815,0.08900827418101277,0.030437119840148914,0.0004409325954003286,0.0015775532165503863,0.0004323776725416421,3054.4838150405885,0.14568561973406913,75.35650968551636,,,,,nan,nan,0.0795818343758583,0.38762440253542646,1.896640810560673,38.83045361904388,0.1481736857851398,0.12653126821238944,1.1281561991001696,0.26826689999141995,0.1643755114141931,1.4693416585313512,0.2856406147029409,0.08518240933722639,0.5523429349698918,0.1729874810600226,0.16723291877102345,1.5050643378115716
Study/EVP_ADAMW_LSR,Study,EVP_ADAMW_LSR,AdamW_decodeOFF,1,0.4129477071762085,0.3839009968936443,0.31122406841592587,0.29818758265452183,0.09477510682723307,0.029311721772946258,0.0007014103444548515,0.0018328141335996226,0.0019980277150640573,1.2165907251834869,0.16759239906009207,76.88011002540588,,,,,nan,nan,-0.016563070937991142,0.2543468159994035,2.980479449667829,32.127033416261064,0.18375682959365436,0.12022695607168878,0.9968707396629009,0.18941068879958214,0.2714569204823768,1.9447725218661287,0.26863720106964845,0.08683226840134631,0.5918136462569237,0.18255705556330432,0.1861059603855965,1.4317889739858343
Study/EVP_ADAMW_LSR,Study,EVP_ADAMW_LSR,AdamW_decodeOFF,2,0.3370282857120037,0.3224060669541359,0.29531539183981875,0.28315688939170636,0.08368494621220421,0.026075602236619973,0.0008877060092461451,0.001963964629075561,0.0019921186439638204,1.2974892057478429,0.16869701603625684,76.05675458908081,,,,,nan,nan,0.043773453682661057,0.29489981187083947,2.5234091973051114,34.698810668701825,0.18636261973848303,0.11773303606884276,0.9566584733572412,0.14824870905275536,0.32788422790930627,2.360030068362013,0.2625943317143239,0.10273763194600953,0.6167828806854309,0.23184029999308733,0.19010705381948897,1.6669131625205913
Study/EVP_ADAMW_LSR,Study,EVP_ADAMW_LSR,AdamW_decodeOFF,3,0.31029392197728156,0.2974768957495689,0.28290665133836423,0.2719701817061039,0.07945141687672189,0.03788715075859998,0.00028601451916127654,0.0014553517798593161,0.001982296107103324,1.08205196082592,0.1429238268273308,75.78313493728638,,,,,nan,nan,0.055207330733537674,0.41798451979327883,1.5589757235126291,40.14842366157694,0.2536498122132988,0.15208085535213034,1.4985901022211034,0.19120147482988073,0.2959865202453542,2.4056288257558296,0.27709154421313625,0.09717552306407944,0.580775185468349,0.31604556150038443,0.16638185141330702,2.062983730371962
Study/EVP_ADAMW_LSR,Study,EVP_ADAMW_LSR,AdamW_decodeOFF,4,0.30752051040530204,0.29410092771053314,0.29404770725585044,0.28133416358143726,0.0840009958285125,0.03667856341703458,0.001114152224181211,0.0023489821658875206,0.0019685988695480666,0.9209762528538704,0.11946393955657457,77.53464913368225,,,,,nan,nan,0.028877386823296547,0.24687991105344725,2.554460213222402,32.485568908934894,0.2545399235052028,0.15579792999840797,1.396779164037806,0.22010941175809431,0.22943342488972432,1.8526129335799115,0.22364487868809374,0.12402333101218051,0.7521394600576543,0.32303948907051583,0.14059308858865754,2.0901432348058577
Study/EVP_ADAMW_LSR,Study,EVP_ADAMW_LSR,AdamW_decodeOFF,5,0.32815188825130465,0.3143097727000713,0.36838036617066,0.3502285958446087,0.13619945638198802,0.028795442911746735,0.0018297478888424402,0.001859982931407594,0.0019510809880370057,8741.717656407654,0.15162908353228519,77.7779393196106,,,,,nan,nan,0.04948011785745621,0.25469992967557925,2.5126329929904734,33.11706088451629,0.37480213318149946,0.12893897178087463,1.797752504653119,0.1912512219208741,0.3331074914399614,2.719693738095304,0.29609688552600755,0.06955274153857473,0.5191327377836755,0.4840068747206291,0.09731777068821991,2.6322134530290646
Study/EVP_ADAMW_LSR,Study,EVP_ADAMW_LSR,AdamW_decodeOFF,6,0.4011759042739868,0.3803778862953186,0.4103669740576693,0.3873701592550633,0.16581452537843205,0.027881535412892303,0.003415113135162678,0.002058553151695386,0.001929811597645307,12875.46066772461,0.15979675025223417,74.96723246574402,,,,,nan,nan,0.0526239387691021,0.2688408730126479,2.5668031788886863,33.748890978224736,0.3890373492506835,0.12535809848378313,1.8472349218865658,0.2548332091426804,0.3367587373928821,3.190720094011185,0.3263228849896025,0.05730126817472913,0.4421441968768201,0.5089443754986204,0.09468415264842754,2.689385917592556
Study/EVP_PE_PROBE_LSR,Study,EVP_PE_PROBE_LSR,AdamW_decodeOFF,1,0.7402215149998664,0.6097732082009315,0.6679545904886215,0.5701231392140084,0.3709083985180614,0.041472522482434486,0.05704420251140135,0.002024587485033573,0.49950668309370366,2.0727338503301143,0.17380903130199046,76.89791631698608,,,,,9.419239846459149e-05,4.704973252968856e-05,0.0005929081235080957,0.32698103496286574,2.482410081206484,36.15412579191492,0.20467951313188118,0.15255442891824753,1.2700040847697156,0.2029848493299312,0.3962454118944229,2.842763862711318,0.24295195661795754,0.15319418453393466,0.9729846996512819,0.21850888300448132,0.15370804776853703,1.0940532671644332
Study/EVP_PE_PROBE_LSR,Study,EVP_PE_PROBE_LSR,AdamW_decodeOFF,2,0.5823864528536796,0.5166330280900001,0.38615354863887136,0.36726971129153635,0.14552477719460397,0.01351357491914817,2.404653992961263e-05,0.0032909433901990386,0.4980286792712688,1.8376514746248722,0.18817047116921304,75.55171346664429,,,,,0.007848082305220975,0.003908570065281417,-0.033662207424640656,0.5258476536658836,0.5044949366141388,43.94255011132423,0.25892403381316026,0.08205480000717526,0.780276042666841,0.34086144186068607,0.06152468092462167,1.137378344510464,0.28389271437766384,0.07763646626250541,0.5482752437287188,0.2964201250787259,0.11293930564313492,0.8592206230188938
Study/EVP_PE_PROBE_LSR,Study,EVP_PE_PROBE_LSR,AdamW_decodeOFF,3,1.5510188725590706,0.6527465479075909,2.367139903154779,0.7997672320046323,0.7595707013945472,0.00019324375275476649,4.671175620968186e-05,0.10072574173991984,0.4955718215385468,266356.9439242829,0.467354398141516,105.06756138801575,,,,,0.21927793936181467,0.1086679678327535,0.024622175842523575,0.5602438152901811,1.5955361855988555e-05,44.99999833614268,0.6156253153891945,0.011027500887916602,2.4142821367750775,0.30564585906168273,0.05100860413996146,1.2840362793587623,0.3879870380771855,4.5842404281905076e-08,0.3000000147743428,0.4253625904251437,0.0,0.5
Study/EVP_PE_PROBE_LSR,Study,EVP_PE_PROBE_LSR,AdamW_decodeOFF,4,2.0458649602532386,0.7924861219525338,0.7255771925791781,0.5572974636675195,0.364124775259815,0.001134030172753673,0.0,0.017078261927472436,0.4921458059905771,587881.5018359375,0.17224702799811642,114.25875329971313,,,,,10.554661464032277,5.194432373173849,0.03899410367012024,0.3760491877093651,0.9214756948516724,38.18251579365832,0.2971544030637008,0.040481597195042573,0.6655642079546097,0.37129816032757645,5.791427744294739e-06,1.0000119336107944,0.31021357315790316,0.03546282782793996,0.4943909263040157,0.27353302120793926,0.1229081422516561,1.5179077979732067
Study/EVP_PRODIGYEVENT,Study,EVP_PRODIGYEVENT,ProdigyEvent,1,0.7405440124869347,0.6100558069348335,0.6676537513415864,0.5701764916327405,0.37114560350458675,0.04145815494926052,0.05727738076073128,0.002024825520578286,0.49950668309370366,2.0738922958076,0.17382283695042133,77.41708564758301,,,,,9.32562457695977e-05,4.658211800214298e-05,0.0002057547535514459,0.32708931772586364,2.4838675558567047,36.15892710584275,0.2045535265101797,0.1523949181304333,1.2695228067484308,0.20318091388037307,0.396123302268221,2.843652275014431,0.24290024335354513,0.15289691444288225,0.9731507312427176,0.2185865889175654,0.15373411517035454,1.0938677556337195
Study/EVP_PRODIGYEVENT,Study,EVP_PRODIGYEVENT,ProdigyEvent,2,0.5432814502716065,0.4845554161071777,0.3626759038802157,0.3481126132797688,0.12681309985829162,0.007091818551301951,9.97448985834429e-06,0.0030348324322542575,0.4980286792712688,1.6707183717191219,0.1878830923679027,77.02260899543762,,,,,0.008748939735186567,0.00435722290133889,-0.03278982639312744,0.5159886305691818,0.6553057165075826,43.63747795591963,0.2981460664699469,0.06026743679366847,0.6822577099850837,0.3509738414829998,0.045065179412708954,1.0934737591033286,0.28600437052376715,0.07755513008723551,0.5439588871408017,0.2513983200092984,0.14557515496903278,1.0051661891506074
Study/EVP_PRODIGYEVENT,Study,EVP_PRODIGYEVENT,ProdigyEvent,3,0.7417073222994804,0.5596167227625847,0.7699199700926213,0.5354411128036519,0.34144068379549586,5.426424647649061e-06,0.1638004045823262,0.07306819779679496,0.4955718215385468,95091.16760137901,0.4200052482650635,112.70541644096375,,,,,0.47509718435106163,0.23544477705669037,0.0,0.5406489710010156,0.23978614153221567,44.35305956576733,0.37031933934141303,0.0,0.5,0.636682482351392,0.0,5.0,0.38798704167955167,0.0,0.300000011762406,0.5940819247654746,0.0,3.0
Study/EVP_PRODIGYEVENT,Study,EVP_PRODIGYEVENT,ProdigyEvent,4,0.9678191992640496,0.6025226786732674,0.726780688350505,0.5618308371210352,0.37191824427746395,5.426424647649061e-06,0.0,0.25551548948947417,0.4921458059905771,582089.9720336914,0.6554852089983352,117.99684882164001,,,,,22.868191656372446,11.254484614272409,0.0,0.5602438994276661,0.0,45.0,0.37031933934141303,0.0,0.5,0.37130120297847735,0.0,1.0,0.3872701126628136,0.003437106846831739,0.3016692325472832,0.582617579446361,0.02038054138501274,2.9707720647466944
Study/EVP_PRODIGYEVENT_PROBE,Study,EVP_PRODIGYEVENT_PROBE,ProdigyEvent,1,0.7401880905032158,0.6097723230719566,0.6673554182052612,0.5701326138161599,0.370918525046015,0.04146894180473495,0.057045211034672784,0.0020245839016607313,0.49950668309370366,2.0727220629155636,0.1738090104562171,77.20559692382812,,,,,9.418880822729367e-05,4.704793918216441e-05,0.0005933262291364372,0.3269805647998239,2.482481980260382,36.15416722602033,0.20467953155149488,0.1525492743053969,1.270005132289643,0.20298647018965948,0.39624115190607434,2.8427745864746417,0.24295124557497494,0.15319074335646757,0.9729861566360961,0.21851068220402062,0.153710460726251,1.0940488373979609
Study/EVP_PRODIGYEVENT_PROBE,Study,EVP_PRODIGYEVENT_PROBE,ProdigyEvent,2,0.5798430640995502,0.5148337863385677,0.36022886269270105,0.34383173255210225,0.12902415641880732,0.022043960992534188,0.0001701300549813552,0.004444778223752349,0.4980286792712688,1.8409264957904816,0.1990040409517415,76.31171989440918,,,,,0.007135716489447531,0.003553791458893769,-0.018626905977725983,0.5017841659422834,0.8008799735070306,43.14833046527619,0.23572386487956168,0.1053490521029589,0.8908107382185916,0.33266040543890546,0.07957345835785283,1.1828076928219897,0.295514319396843,0.07087630343603644,0.5181826278567314,0.268289346871921,0.11892194510932932,0.9291592468606665
Study/EVP_PRODIGYEVENT_PROBE,Study,EVP_PRODIGYEVENT_PROBE,ProdigyEvent,3,1.0255457496643066,0.9002982857823372,2.268200007841942,1.869254857301712,3.864447293446419,1.8715185433393344e-05,0.0,0.024998932195074382,0.4955718215385468,72415.88261186868,0.30806835994441456,110.82007884979248,,,,,0.2852915449483643,0.14138245059960708,0.0,0.5602438994276661,0.0,45.0,0.6577662020673313,0.0,2.5,0.37130120297847735,0.0,1.0,0.6074140534363522,0.09568758303438255,2.4057807782863048,0.5940819247654746,0.0,3.0
Study/EVP_PRODIGYEVENT_PROBE,Study,EVP_PRODIGYEVENT_PROBE,ProdigyEvent,4,0.94343007594347,0.8443181389570236,0.8873465619188674,0.8072150753850632,0.7706704886649993,1.8715196763375215e-05,0.0,0.00612698458481897,0.4921458059905771,198852.42014526366,0.22827437924260788,116.65033197402954,,,,,13.732141428564988,6.7582158113377115,0.0012707851128652692,0.5062640024257,0.08117555394927238,42.83183726858586,0.6577616148771164,6.464815572705467e-07,2.4999908056664975,0.37130120297847735,0.0,1.0,0.38798704167955167,0.0,0.300000011762406,0.4253625904251437,0.0,0.5
Study/PEAK_BASELINE,Study,PEAK_BASELINE,BPTT_champion,1,0.8380258512496949,0.7505494090914726,0.4755070572520824,0.4289047661772434,0.21881543043901788,0.0027709218606531143,0.021996916933703495,0.005170564300336062,0.5,63941824915144.64,0.07993899678137709,138.82115054130554,,,,,0.01576742661390535,0.007883713306952676,-0.0031394660472869873,0.19988360030185806,0.25986468673069424,28.245460560981265,0.14671088225595577,0.04196914807556475,1.0993964256758386,0.10865108761632028,0.044718913634882326,2.706360756082738,0.13025993786746856,0.046485128554892036,1.0440067591819358,0.12307748094887078,0.0641065663955313,1.3678532566161865
Study/PEAK_BASELINE,Study,PEAK_BASELINE,BPTT_champion,2,0.31647211238741874,0.2906156124174595,0.2574707642990224,0.24507759241981708,0.06550975208804805,0.002974467134063548,0.002200366798085289,0.006986215214017145,0.49148145657226705,0.31534389577805993,0.06717078574001789,138.18193173408508,,,,,0.02385083278875772,0.01172224203948023,0.003984801005572081,0.23064410030309382,0.5901790850974143,31.60742999137716,0.12133668489739004,0.04441066765959593,1.1817282482664635,0.10645757716455748,0.07833921195978814,2.2019557813380626,0.24823716125365813,0.05292249359983079,0.6394478670777158,0.10898107444641279,0.06463773689292213,1.619935858122846
Study/PEAK_BASELINE,Study,PEAK_BASELINE,BPTT_champion,3,0.27912047937512396,0.26548732310533524,0.27210847823385226,0.26061562266438565,0.07344175811034646,0.0029860661130403465,0.0010830282464027315,0.005832694743653422,0.4665063509461097,858.5383310559392,0.07524264637539362,138.27593994140625,,,,,0.0415128287089933,0.019365998238483367,0.060869600623846054,0.28904426099760117,0.725369282859437,34.9484656820906,0.1680098837865777,0.04349111959813757,0.9846380352973938,0.10609526821240446,0.09349763674780409,2.2089380006840886,0.29420240490847116,0.05322703706259106,0.5220490201039517,0.13482278746548854,0.06580960294826234,1.7065204648261374
Study/PEAK_BASELINE,Study,PEAK_BASELINE,BPTT_champion,4,0.08920820012688636,0.08490342915058136,0.3523994619224934,0.3355702407499577,0.12258541062870558,0.002718759630682898,8.221026504581963e-05,0.008705061726628783,0.42677669529663687,9.083163825326296e+16,0.05680781565210287,138.8593020439148,,,,,0.0415128287089933,0.017716707848839514,0.03722414746880531,0.25977223184658127,0.8703910873291341,31.737013258832565,0.14905301411441377,0.04002941683172546,1.3794003636279004,0.10023106263736488,0.1289183703508783,2.281643552983061,0.2118595818497119,0.07478243552465388,0.7620505218176131,0.1306418567757196,0.08758575267138634,1.5458438618386046
Study/PEAK_BASELINE,Study,PEAK_BASELINE,BPTT_champion,5,0.02039544492959976,0.019410980343818666,0.3639829364070233,0.34649547462926267,0.13165251800215783,0.0026176797413078948,5.1444767987437016e-05,0.00827976093042959,0.375,1756526692254351.2,0.05914759667629891,138.19348073005676,,,,,0.0415128287089933,0.015567310765872488,0.04748709499835968,0.26375414799569513,0.8952768641583463,31.81603612291052,0.1474316455358506,0.03884948188676796,1.3760887821938128,0.10835929211714004,0.13135208098336737,2.243281514086622,0.2241149622133396,0.07545448375984709,0.7311174831491836,0.13438729812809222,0.08887253915692897,1.516769530291253
Study/PEAK_SINGLECYCLE,Study,PEAK_SINGLECYCLE,BPTT_champion,1,0.8618110072612762,0.7712772080302238,0.8825450120295616,0.7797558286247102,0.7291134791448712,0.0037394742044233814,0.02621597222435199,0.006949780788768003,0.49950668309370366,63941824910073.58,0.06748417810477475,137.07090401649475,,,,,4.3201522396561354e-05,2.1579449156904715e-05,-0.021010437980294228,0.20602414813893863,0.21746966773842244,26.486416563074638,0.19324552475647158,0.047216710773237205,1.5020452116398102,0.15012198681385075,0.03658441022196983,2.9709964305796523,0.17938322417091526,0.043126277031099544,1.3876729804150603,0.11805533160765372,0.050212074269322636,1.7172826896322535
Study/PEAK_SINGLECYCLE,Study,PEAK_SINGLECYCLE,BPTT_champion,2,0.7892799352109432,0.6906569661200046,0.39389997613715366,0.35821558325056063,0.14544770808672494,0.0024530634431396314,0.019013299947317215,0.004007340107412521,0.4980286792712688,0.802541973888874,0.08919753580096554,137.06694412231445,,,,,0.0056810545360230945,0.0028293280874436325,0.003972907550632954,0.19896755122706378,0.3069916789994595,28.61349036845755,0.20721035707743649,0.04164471066101117,0.8986625506522807,0.09679999090426142,0.04290850935107533,2.6186759433847793,0.18222028185866124,0.0494733906568999,0.8272217125334638,0.11103166958937848,0.05971851582302058,1.4167815294671566
Study/PEAK_SINGLECYCLE,Study,PEAK_SINGLECYCLE,BPTT_champion,3,0.33866303250193597,0.31817340195178984,0.2603149179448473,0.2480484813134721,0.06609448640448774,0.002559331956596926,0.0013974162544313235,0.008263211787747655,0.4955718215385468,0.3560775326937437,0.05979482894961504,137.3558177947998,,,,,0.0345890669632752,0.01714136692030906,0.04783705249428749,0.2503701904213462,0.6043269905321141,32.588830572493535,0.14634121708072595,0.042280404273658354,1.0407014720617456,0.09085123039513072,0.09184520652002477,2.2694690823554993,0.26464192801034814,0.056385194268473916,0.6042810989187118,0.10610539509459678,0.05519047823358089,1.5851094538861132
Study/PEAK_SINGLECYCLE,Study,PEAK_SINGLECYCLE,BPTT_champion,4,0.2753263056278229,0.2616052271425724,0.24976080144814988,0.2368596668573136,0.061380206461143776,0.0026310847049202534,0.001534799094684295,0.010193519615023298,0.4921458059905771,0.2497128013521433,0.049830671459277893,137.25353622436523,,,,,0.0345890669632752,0.017022864239103114,0.09803713858127594,0.26659622283395457,0.8601034993821002,32.62593679225191,0.12523815979463418,0.044758278529774,1.2087002891175291,0.07958474893904635,0.09001694524541815,2.5283290794555175,0.25626020778833297,0.07062280250396183,0.6331672887218759,0.1862273219668721,0.08766634130176712,1.725602390284234
Study/PEAK_SINGLECYCLE,Study,PEAK_SINGLECYCLE,BPTT_champion,5,0.25377305060625077,0.24091455072164536,0.24152996692251652,0.22946858647814455,0.056558345196808274,0.005445338224625572,0.001050619562700236,0.010165319328463854,0.48776415354553015,0.9552387553080917,0.04991031268690812,137.6824107170105,,,,,0.0345890669632752,0.01687130696927159,0.027597574517130852,0.2392825550243026,0.6720696934994231,32.190422189996596,0.2545085362696846,0.07561488653671869,1.437204936083327,0.09092001125225802,0.10669959974574282,2.5159809462567595,0.2448905402393833,0.07683677055892792,0.6650112889548565,0.31774999817506094,0.10916401790653138,2.0206120565850685
Study/PEAK_SINGLECYCLE,Study,PEAK_SINGLECYCLE,BPTT_champion,6,0.2709301444888115,0.258253640756011,0.2743790325252934,0.2596164469785513,0.07394424614377637,0.006158943239728266,0.0019971840977987955,0.010126061743729688,0.4824441565838198,0.29936350367963316,0.05040518112203225,136.82896971702576,,,,,0.0345890669632752,0.01668729323811857,0.018192313611507416,0.2375605373300372,0.7445617270596484,32.35054099306147,0.2791794946033675,0.07448211914681374,1.539348192671512,0.10715105935118655,0.09559053586835557,2.67815781146922,0.21584909784826825,0.06725223472421156,0.7334684282541275,0.3187965076156644,0.0693602453758742,2.1736250304161233
Study/PEAK_SINGLECYCLE,Study,PEAK_SINGLECYCLE,BPTT_champion,7,0.2614112102985382,0.2489710432291031,0.2368293104772555,0.2236687615910109,0.053598490961024814,0.010321338293192156,0.0030026421373886866,0.008563981088995438,0.4762068107029786,0.277083617374301,0.05980331749912906,135.85129833221436,,,,,0.0345890669632752,0.016471549263773044,0.028229039162397385,0.22456510069495608,1.179684468723358,32.40215274120899,0.3191435595821907,0.09489072645281224,1.5172787949125817,0.17133495759939682,0.12239048629999161,2.8603437669733736,0.25406581179684024,0.07535637289959382,0.644237813163311,0.33206869045021487,0.10350575278255533,2.121704638004303
Study/PEAK_SINGLECYCLE,Study,PEAK_SINGLECYCLE,BPTT_champion,8,0.23378523193299772,0.22267966352403165,0.24043525628587034,0.22758813245974957,0.05717082662344415,0.007542521380720303,0.001635686831771496,0.01023446097648009,0.4690767318576258,13535457646.831535,0.049845185051573086,136.43491387367249,,,,,0.0345890669632752,0.016224926489137703,0.027867889031767845,0.20704420193462567,0.9923424882457611,31.034688249547433,0.28155293222457,0.07817473619225178,1.5215019577361169,0.12460745285445958,0.12177823836657595,2.6210775109047586,0.2568451420520674,0.07186623925263895,0.6367955827649604,0.2685924330348129,0.10646423863920759,1.8918270735030478
