tag,axis,n_ep,best_ep,val_total,val_data,T_tracking_corr,T_intra_corr,v0_pred_best,s0_pred_best,gn_max_preclip,lr,lambda_T_aux
R28v2_A0_baseline_lr05,A_d0,10,10,0.1887015574314492,0.1805535644847662,0.2556754350662231,0.0151893310248851,33.96583361321307,1.6321172219641664,21.79016568561076,0.5,0.0
R28v2_D1_warm_restart,D_warm_restart,6,4,0.1797291573850398,0.1715239319514404,0.353577971458435,0.0139467241242527,35.306850108694526,1.5387788529091693,8.422347991700394e+18,0.5,0.0
R28v2_B1_steps_300,B_steps,3,2,0.2076413455874996,0.1945616506594926,0.2710083127021789,0.0138112464919686,28.380081541994784,1.4528968169334089,2.1842448903221376e+18,0.5,0.0
R28v2_A1_d0_1e-5,A_d0,7,7,0.2047315140036826,0.1947429820974456,0.1512663662433624,0.0046342713758349,30.426777362823486,1.5732941056819671,12899761897444.604,0.5,0.0
R28v2_C1_d0_steps_combo,C_combo,2,1,0.2244640205927351,0.2144257677124535,0.0461835078895092,0.0005042124539613,38.52423288467082,1.812816306631616,5.05964354066368e+17,0.5,0.0
