epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,loss_sr,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,is_nan_loss,is_inf_grad
1,1,1.35222589969635,1.1864782571792603,1.3942054510116577,0.3642984926700592,0.0,0.016224391758441925,0.02262500301003456,8.85425182318256,8.854251861572266,7.559954643249512,0.15918877720832825,0.17781518399715424,0.1906956434249878,0.13720197975635529,4.5970330238342285,1.5000032186508179,1.0,0,0
1,2,0.5136525630950928,0.4790179431438446,0.22106251120567322,0.06781113147735596,0.0,0.018275661394000053,0.014812500216066837,9.339356301617265,9.339356422424316,8.8330717086792,0.18530449271202087,0.22284361720085144,0.19655464589595795,0.09831611812114716,3.0113325119018555,1.5000075101852417,1.0,0,0
1,3,0.5337002873420715,0.4970927834510803,0.2421991378068924,0.060745157301425934,0.0,0.01870056614279747,0.013249998912215233,5.824720600612274,5.82472038269043,5.340897560119629,0.10429377108812332,0.08760441839694977,0.18764947354793549,0.10299895703792572,2.3103702068328857,1.5000134706497192,1.0,0,0
1,4,1.0447709560394287,0.9056466221809387,0.801112949848175,1.0123958587646484,0.0,0.016786441206932068,0.02043750137090683,7.668834534484237,7.668834686279297,6.965408802032471,0.15890395641326904,0.17246979475021362,0.21740838885307312,0.19874179363250732,3.1862740516662598,1.5000247955322266,1.0,0,0
1,5,0.8070703148841858,0.7045314908027649,0.4963645935058594,0.8870915770530701,0.0,0.01709556207060814,0.01924999989569187,3.73544290517518,3.735442876815796,3.4533004760742188,0.08150571584701538,0.0751994326710701,0.07946928590536118,0.048213303089141846,1.4167962074279785,1.500062108039856,1.0,0,0
1,6,0.31967055797576904,0.27330029010772705,0.07485568523406982,0.6173553466796875,0.0,0.016033891588449478,0.023375000804662704,1.6411918273436654,1.641191840171814,1.419527530670166,0.03393133357167244,0.038491517305374146,0.0514727421104908,0.03394104540348053,0.8197669386863708,1.5001486539840698,1.0,0,0
1,7,0.7207691669464111,0.6639493703842163,0.4663092792034149,0.01557384617626667,0.0,0.01882041245698929,0.012812499888241291,9.466824367412032,9.466824531555176,8.791380882263184,0.17048680782318115,0.17805926501750946,0.28732070326805115,0.16955482959747314,3.48716402053833,1.5002374649047852,1.0,0,0
1,8,0.3364127278327942,0.31707146763801575,0.10053430497646332,0.00045677911839447916,0.0,0.018530014902353287,0.013875000178813934,4.614468321268155,4.614468097686768,4.223374843597412,0.09009397774934769,0.09216241538524628,0.14144721627235413,0.08276364952325821,1.8474184274673462,1.5005056858062744,1.0,0,0
1,9,0.3462553322315216,0.3099161684513092,0.09632952511310577,0.361858606338501,0.0,0.01722656562924385,0.01875000260770321,3.2349008019312997,3.234900951385498,2.9986798763275146,0.07181727141141891,0.06663568317890167,0.06717412173748016,0.037871718406677246,1.2070449590682983,1.5010205507278442,1.0,0,0
1,10,1.174928069114685,1.0346765518188477,1.070555567741394,0.5051583051681519,0.0,0.015876000747084618,0.024000003933906555,2.495517117659545,2.4955172538757324,2.071399450302124,0.04467014595866203,0.04590132459998131,0.045081570744514465,0.026413770392537117,1.3892723321914673,1.502608299255371,1.0,0,0
1,11,1.417858600616455,1.2129493951797485,1.471246361732483,1.0006870031356812,0.0,0.015500251203775406,0.02550000138580799,3.037723012510337,3.0377230644226074,2.7158641815185547,0.06576242297887802,0.08542025089263916,0.07155594974756241,0.05072740465402603,1.3537089824676514,1.5052835941314697,1.0,0,0
1,12,0.496847003698349,0.46584880352020264,0.21336834132671356,0.0050233653746545315,0.0,0.01882041245698929,0.012812500819563866,10.967107000031744,10.967107772827148,10.002300262451172,0.20542319118976593,0.23074814677238464,0.30952638387680054,0.15606807172298431,4.473904132843018,1.5136536359786987,1.0,0,0
1,13,4.163604259490967,3.1266720294952393,9.776078224182129,1.0270986557006836,0.0,0.01593906246125698,0.023749999701976776,81.28938315458518,81.28938293457031,69.31816101074219,2.6031227111816406,3.3608717918395996,2.3518638610839844,2.5493688583374023,42.10527420043945,1.529123067855835,1.0,0,0
1,14,0.17109887301921844,0.15909162163734436,0.024564214050769806,0.009272393770515919,0.0,0.018174411728978157,0.015187500976026058,0.6580356177552221,0.6580356359481812,0.6017334461212158,0.033389199525117874,0.01914529874920845,0.013872734270989895,0.018446866422891617,0.26251402497291565,1.5618083477020264,1.0,0,0
1,15,0.2871459126472473,0.271686851978302,0.07306460291147232,1.1306080523354467e-05,0.0,0.016304101794958115,0.022312499582767487,1.8839696701996127,1.8839696645736694,1.6515811681747437,0.18385961651802063,0.2288767695426941,0.04117712751030922,0.0591755136847496,0.8545379638671875,1.5990217924118042,1.0,0,0
1,16,0.4384053349494934,0.4139072000980377,0.1713191568851471,5.428024905995699e-06,0.0,0.014731893315911293,0.0286250002682209,0.7941683642416039,0.7941683530807495,0.6647034883499146,0.09857089072465897,0.16768307983875275,0.02519964799284935,0.025246644392609596,0.38699665665626526,1.6564817428588867,1.0,0,0
1,17,1.6824110746383667,1.468724012374878,2.1140875816345215,5.426428742794087e-06,0.0,0.004556249361485243,0.08250001072883606,11.578604931079722,11.578604698181152,5.253941059112549,3.487997055053711,1.934155821800232,0.484767347574234,0.7387874722480774,9.474824905395508,1.7803927659988403,1.0,0,0
1,18,0.2662786841392517,0.2583109140396118,0.06918095797300339,5.426424195320578e-06,0.0,0.0020987861789762974,0.1041874960064888,0.0044731520455924875,0.004473152104765177,0.002791226375848055,0.0009391308994963765,0.0017614430980756879,0.0005431976751424372,0.00281217647716403,0.00017348099208902568,1.8919672966003418,1.0,0,0
1,19,0.1569804698228836,0.15399408340454102,0.02371416985988617,5.671794951922493e-06,0.0,0.0012293788604438305,0.11493750661611557,0.004274642108907467,0.0042746420949697495,0.00193825236056,0.0010868783574551344,0.0013744586613029242,0.0003763154963962734,0.0012660346692427993,0.003114617895334959,1.9924334287643433,1.0,0,0
