epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff
1,1.5649292128650765,1.2275808300626905,3.3591166740185336,0.02873439063400838,0.0,0.011663405646226909,0.32464854783834296,0.3145019385091802,0.10146340058046452,5.426424645230191e-06,0.0,0.01945065461257671,1.0,17.164257740307796,0.28831146403830105,116.52828359603882,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
2,0.317752474781714,0.307824040165073,0.09928165380107729,5.426424195320578e-06,0.0,0.01531555865107006,0.32571134890647646,0.31543286017915034,0.1027822160815939,5.426424645230191e-06,0.0,0.014212349826034079,1.0,2.944107345972014,0.26801129430532455,108.4207718372345,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
3,0.314115392848065,0.3044040916781676,0.09711033956784951,5.426424195320578e-06,0.0,0.009212692919505858,0.30757108663624905,0.2983319188686127,0.09238899511067157,5.426424645230191e-06,0.0,0.007755275327771744,1.0,1.3389453325910787,0.23669228639374387,109.38948345184326,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
4,0.3127754811393587,0.3032069287802044,0.09568283276534394,5.426424195320578e-06,0.0,0.009189787753367502,0.3177252505370911,0.30796745023194777,0.09757531779085069,5.426424645230191e-06,0.0,0.010179055696155162,1.0,15.228451502362365,0.24964348876729925,107.98798727989197,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
5,0.11451860925084666,0.11062347967373698,0.03895035156686055,1.8849684046903061e-06,0.0,0.002460937053700419,0.32192693381233417,0.31193748718880593,0.09989177689273307,5.426424645230191e-06,0.0,0.0034706890161961632,1.0,3.6385403337283144e+16,0.20730908484535016,109.97687911987305,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
6,0.0017405759347112555,0.0016862792404074417,0.0005429524340127644,2.8560127343792518e-08,0.0,3.307998351948826e-06,0.3225939009100833,0.31256848161524914,0.10025152354005804,5.426424645230191e-06,0.0,0.006755392252903511,1.0,140912316129366.22,0.23083888089403193,108.75880122184753,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
7,0.0,0.0,0.0,0.0,0.0,0.0,0.3164490283803737,0.3067559257466742,0.09692835871209489,5.426424645230191e-06,0.0,0.008377147704719546,1.0,0.0,0.24024539948143858,108.25250768661499,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
8,0.0,0.0,0.0,0.0,0.0,0.0,0.3164490283803737,0.3067559257466742,0.09692835871209489,5.426424645230191e-06,0.0,0.008377147704719546,1.0,0.0,0.24024539948143858,107.90110802650452,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
9,0.0,0.0,0.0,0.0,0.0,0.0,0.3164490283803737,0.3067559257466742,0.09692835871209489,5.426424645230191e-06,0.0,0.008377147704719546,1.0,0.0,0.24024539948143858,107.9606523513794,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
10,0.0,0.0,0.0,0.0,0.0,0.0,0.3164490283803737,0.3067559257466742,0.09692835871209489,5.426424645230191e-06,0.0,0.008377147704719546,1.0,0.0,0.24024539948143858,111.15716814994812,0.0014920865649929772,0.0014920865649929772,0.0014920865649929772
