epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std
1,0.9247498962283135,0.8083510416746139,0.7055727626383305,0.003490109429694712,0.04176184755226132,0.007810443023918197,0.3008135477120572,0.2771960582504881,0.08341269002375291,0.0008594072136707217,0.014990806734463367,0.00048488779442331916,0.49950668309370366,1.1308475643396378,0.14352679403221352,140.85640120506287,0.01973644897078211,0.01973644897078211,0.009858488161443513,-0.0021516308188438416,0.0064188833348453045,31.799890568915835,0.6633020382612309,2.162308224972258,0.4018864262294262,0.8542450241585995,0.3043055635024893,0.02012218673406367,0.03786767455451983,0.017782420291505913,0.04042714678662571
2,0.2663362643122673,0.25313067898154257,0.0709557080641389,0.001763710368250031,0.004439094209080281,0.0031654682359203434,0.22901063886015338,0.22042961963551475,0.055512821228748704,0.0024419773104996916,0.0009273513183770889,0.003960574521191487,0.4980286792712688,0.22813641019165515,0.08908700867694744,140.58658933639526,0.01973644897078211,0.01973644897078211,0.009829317614423407,-0.012605738826096058,0.007854588329792023,34.79374508147544,1.1790797399713637,1.9235371852174719,0.43716281763416653,1.2460467935876642,0.44890166438640433,0.03394585842900771,0.05687322247614886,0.026485673176679523,0.05752531197318371
3,0.2270849032700062,0.21933230184018612,0.051127883410081267,0.0025215192686300725,0.001021589359996824,0.0029842931614257394,0.21652183650021858,0.20802318724863073,0.04891265853942233,0.003182305816927568,0.0017985166677156126,0.0032995018527940756,0.4955718215385468,0.24124675240367652,0.09703631076882495,141.24480986595154,0.01973644897078211,0.01973644897078211,0.009780827967153068,0.05992961674928665,0.009145085699856281,35.673544173545025,1.1490916895105483,2.152089058084691,0.46473498737558405,1.601392794796761,0.4569516343639252,0.03993606519825915,0.05816847058211235,0.0339921408152069,0.05980343716417221
4,0.2266154734045267,0.21880863167345524,0.05190551724284887,0.0027744320360943674,0.0013684471477290571,0.0022182392280716812,0.2099650208144746,0.2019231608335642,0.04519246879004021,0.0022995083888824237,0.002131088674999217,0.002553099512763849,0.4921458059905771,0.22216432515531778,0.107649613231262,141.43233466148376,0.01973644897078211,0.01973644897078211,0.009713210586117458,0.1945190578699112,0.010938913561403751,37.21284979962288,1.071400541574397,2.1742365842169904,0.4567700521425998,1.3127926486603758,0.49596027395826703,0.037749149004354124,0.06594565106516188,0.03043115610799237,0.060931535457518504
5,0.21558242492377758,0.2086867517977953,0.04689347808714956,0.002465355929452926,0.0010941697414273222,0.0019777793216326244,0.19131679967679877,0.18343713909308326,0.037897503408454755,0.0022717295765648893,0.0028745708390827836,0.002203504879357761,0.48776415354553015,0.27675924584269523,0.1184221567942741,141.59124565124512,0.01973644897078211,0.01973644897078211,0.009626732326228087,0.3891552686691284,0.022381840273737907,37.779641110846335,1.1647570000049916,2.316026598849195,0.425829087324599,1.4173542001145951,0.5699900832582028,0.0382763949183232,0.07672489549409836,0.030028743102485215,0.0873942070818962
6,0.19864446900784968,0.19212258562445642,0.040750488089397546,0.002327527953311801,0.0014940654227348204,0.0016727835540450541,0.19200312744509032,0.18417303224510334,0.03844806364058775,0.0019907533176282935,0.0021804599474068136,0.0034105854033949536,0.4824441565838198,0.39006082378327844,0.09912194747557031,140.16783690452576,0.02175545166783962,0.02175545166783962,0.01049579053099094,0.50985187292099,0.03647381067276001,39.03538253459524,1.2487468098072296,2.6198027450987635,0.4919131670860534,1.5154923523994202,0.7301553823846452,0.03617772523393022,0.08121959876982456,0.04521826193841333,0.08107790541141591
7,0.19058805868029594,0.18460663735866548,0.037543292096816006,0.002575017341878265,0.0014262799833618378,0.0013441203312680727,0.2188140746364568,0.2093769476372511,0.046019616695319086,0.0022897859425358275,0.003061241581896014,0.003318870059567847,0.4762068107029786,0.3307832935452461,0.1030970029136602,140.02851033210754,0.02258484887921211,0.02258484887921211,0.01075505885497834,0.40758422017097473,0.04116875305771828,38.19242365816806,0.9416804852637839,2.56961464247805,0.4569855731852511,1.6368996716560202,0.7209518981423784,0.04080618549376092,0.1010775763858506,0.033780231940406164,0.09286654407673693
8,0.1977664652466774,0.19105991818010806,0.03969075064174831,0.0026113314041867853,0.0014525832845442466,0.002308643983124057,0.1996498592197895,0.1914442243411186,0.04026164257393635,0.002259702606255466,0.0030618689752840928,0.00200923422003496,0.4690767318576258,0.3682996491342783,0.1127424260323986,138.7448034286499,0.026404734231353498,0.026404734231353498,0.012385846438812477,0.4155689477920532,0.05113624781370163,40.95402563379166,0.9483488325742965,3.105512248708847,0.3814035216544537,0.9745868843920688,0.7821687677122177,0.04580138212545438,0.11879954736759053,0.03114727361188419,0.084452898637887
9,0.18975173220038413,0.18225794151425362,0.03698328333906829,0.0031510139093734323,0.0021034309006154215,0.0030689611549314577,0.18445800217066674,0.17726858661688388,0.03524063994483824,0.0035964660464161808,0.0017333288879859976,0.0035043981970098513,0.46108205921154094,0.38887263599783184,0.09681733121025435,140.42270731925964,0.026404734231353498,0.026404734231353498,0.012174749232325935,0.5135555267333984,0.04441850259900093,41.25367637390786,1.1882153638499848,3.003680685733227,0.4772942969773678,1.3385189330958305,0.6700429153886247,0.051639207658615516,0.10914066509204975,0.0427622017946015,0.09976163361855644
10,0.19022721141576768,0.1834736782312393,0.03693979715928435,0.0031293439457658677,0.0016275421453246963,0.0025510900110202782,0.17996319193155208,0.17396934274980363,0.03402723960251488,0.0033964064223642285,0.0011313827803201336,0.002579844525711151,0.45225434408523957,0.4369594231247902,0.10768129783583448,139.43453073501587,0.026404734231353498,0.026404734231353498,0.01194165576054585,0.46438494324684143,0.03842828422784805,42.25473203050329,1.0752677920650928,3.4843109123250273,0.4059207888042673,1.2182721448071459,0.5969481734123002,0.04660175937881812,0.10311590150949802,0.029662486013121644,0.09905939099398699
11,0.11058369599282741,0.10680887944996358,0.02238204382825643,0.0019558987661730497,0.0007800003774286779,0.001317634669758263,0.24986000212424614,0.24186224775745513,0.06419987044733097,0.0018207240771400703,0.0005371066812007424,0.0018992496766157092,0.44262842543732583,5.7265819742109944e+16,0.18859067392793108,139.26309084892273,0.026404734231353498,0.026404734231353498,0.011687485936915057,0.06893175095319748,0.009254571050405502,44.37350553147336,0.6409525842742717,3.4404515839637595,0.33039122597968323,0.7037169321420345,0.35731731630623975,0.036341730792550965,0.11741473109639705,0.02015368585271643,0.053613379211264085
