epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s
1,0.330177799494643,0.330177799494643,0.1841668786186921,0.06509192984400981,0.0,0.005632740019309255,0.225028229045107,0.225028229045107,0.05230497069498326,5.426424645230191e-06,0.0,0.0008084589437125845,1.0,1.3578220421040053,0.1776872659300236,175.94276475906372
2,0.21984123654271426,0.21984123654271426,0.051154864255927114,5.426424195320578e-06,0.0,0.0007568083035661594,0.22502822872806102,0.22502822872806102,0.052304971031844616,5.426424645230191e-06,0.0,0.0008107744175271984,1.0,5.451062720776702e-06,0.17779668975383678,176.66836190223694
3,0.21677469481763087,0.21677469481763087,0.04973432184932263,5.426424195320578e-06,0.0,0.0007395187642511078,0.225028229045107,0.225028229045107,0.05230497130925985,5.426424645230191e-06,0.0,0.000821088844609318,1.0,5.1493634246998894e-06,0.17802031845488447,176.45288562774658
4,0.22178557875909302,0.22178557875909302,0.05235128663480282,5.426424195320578e-06,0.0,0.0007803908160176912,0.22502823031329094,0.22502823031329094,0.052304971329075224,5.426424645230191e-06,0.0,0.0008234203337354862,1.0,2.838699609915358e-06,0.17805900123525173,176.24676084518433
5,0.22110854775497787,0.22110854775497787,0.05251139346020002,5.426424195320578e-06,0.0,0.0007868194949543594,0.2250282311059059,0.2250282311059059,0.05230497113092149,5.426424645230191e-06,0.0,0.0008276760218382635,1.0,3.5351209770863677e-06,0.1781436930945579,176.19576144218445
