epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s
1,0.7802633793730485,0.699183660431912,0.6463121181451961,0.32897011757786937,0.0,0.017603836826195842,0.34981822428551124,0.33766947115989443,0.11947009296334804,0.004034910954323231,0.0,0.017463935677834014,0.0004110331534847892,6.66803725361824,0.017868285582579198,150.53922486305237
2,0.2490457237551087,0.24277467664919403,0.062495950344753894,0.0004290496123734269,0.0,0.014190569299420244,0.2405362959871901,0.2348404255636195,0.05695029225279676,1.680506518804326e-05,0.0,0.01202004981484819,0.0009451659653397465,0.36372624101411355,0.04044807975755093,151.51782608032227
3,0.22791179167596917,0.2226457442892225,0.05227578928890197,0.0007693567876326836,0.0,0.012741369160970574,0.22799659567944547,0.22281177801654695,0.05176114312749594,0.00017406830445597347,0.0,0.011723453941893704,0.0015519101429749846,0.10022076887911872,0.04181250414632736,149.77999901771545
4,0.22451523409077995,0.21934240232957036,0.05132078692611111,0.0008150654651624216,0.0,0.011004058521633086,0.22742765048082839,0.22226779083622264,0.05149287946442974,0.00021143511310854477,0.0,0.011395341637445258,0.0019467253815796165,0.07503651211307825,0.04334915659212051,149.4132695198059
5,0.22301739662101394,0.21786684531130288,0.051248440783666936,0.0005141424870328735,0.0,0.011148599878345666,0.22701813264730128,0.22190007805190187,0.051171763562300104,1.7577201183581914e-05,0.0,0.010318489675905476,0.0019886063035814703,0.09364938144326994,0.04861590040332459,150.8657410144806
6,0.22498448200915988,0.21974482293191708,0.051716863265947294,0.001359459315464942,0.0,0.01139355393028573,0.22625464486314895,0.2211236170631774,0.05085013624518476,0.0009203163105396131,0.0,0.010723573561916326,0.0019003842154692986,0.14368080523502277,0.04667906891158287,148.98562240600586
7,0.21489968593967587,0.21006601358714858,0.04685997206129526,0.002953504725706137,0.0,0.011282727230144174,0.22570670340606508,0.22051507551619348,0.050765093406067885,0.002302363410637283,0.0,0.011873709156792214,0.001732247892930059,0.1758828221722261,0.04119047193609653,150.2805004119873
8,0.21825376403959174,0.2130061963671132,0.049321604627919825,0.006308132417938108,0.0,0.011880446161682668,0.22573709028198363,0.22063509660198333,0.05075411223112903,0.0005316072033662189,0.0,0.011982830578183874,0.0014991369860754612,0.303615787816479,0.04071450502948558,150.06545400619507
9,0.22840786050809056,0.2229550474960553,0.05220719785184452,0.004641858627981396,0.0,0.012071100352822165,0.22510621744267484,0.21941597022591752,0.05036207127008349,0.01308079492647518,0.0,0.01275899191882382,0.0012217644219699013,0.3968024348938151,0.0371892355144658,150.814062833786
10,0.22291054858973153,0.21751187122181842,0.05101713446017943,0.005939281122884591,0.0,0.012175634714137566,0.22352851198074666,0.21811943628052446,0.049701427704000725,0.008778632869894437,0.0,0.012412665758598992,0.0009247759701636075,0.5772398675350766,0.03877760733457956,151.87773895263672
11,0.21969963178822868,0.21418978422880172,0.049123758288394465,0.011949434014968573,0.0,0.012467618056229856,0.22153956585742057,0.21621991789087336,0.04890961993604581,0.00857372922225895,0.0,0.012268552725064628,0.0006345603579119217,0.9266086841100141,0.03945477055187555,150.5941002368927
12,0.21802713220056735,0.21262572035193444,0.04903329365739697,0.00996164555146702,0.0,0.012328006131084342,0.2204942213411027,0.21511531644996176,0.04844255444217235,0.010692974177258525,0.0,0.011692209520991495,0.0003769045159536446,0.9103513995283529,0.04219642172547731,152.35436296463013
13,0.211792679601594,0.20654935064284424,0.046366562493341534,0.012133434989587648,0.0,0.012349410997213501,0.22029004388667167,0.2147856170034155,0.048439129770911755,0.01321025766888039,0.0,0.012100782483182054,0.00017470229655080745,1.1870470286199921,0.040243943935220544,150.21528267860413
14,0.2165297976449916,0.21106686803855393,0.048553882911801335,0.012150849653162847,0.0,0.012162888878466267,0.2199756977088908,0.2145524913484746,0.048315045215744284,0.01183403911752666,0.0,0.011871085522022653,4.592025424717672e-05,1.4157734501322634,0.04132403986171839,150.6295301914215
15,0.21768832845907463,0.21220584452936525,0.04921627475046798,0.01121711763185694,0.0,0.011927769965443171,0.2197871780458917,0.21444956649174082,0.04822139752077612,0.01030942580434791,0.0,0.011671285972276584,2.0012386521138383e-06,1.219201017955416,0.04227318228321507,150.74588537216187
