epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,loss_sr,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,prodigy_d,prodigy_d_max,prodigy_lr_eff,is_nan_loss,is_inf_grad
1,1,0.6968613862991333,0.6374365091323853,0.4090766906738281,0.37034374475479126,0.0,0.017591465264558792,0.01736718788743019,6.182005301954574,6.182005405426025,nan,0.11275874078273773,0.12280663847923279,nan,nan,nan,1.5002000331878662,0.00020000152064560627,nan,nan,nan,0,0
1,2,2.007941722869873,1.6983164548873901,2.8463504314422607,0.49980199337005615,0.0,0.016828980296850204,0.020273439586162567,21.275833976916154,21.275833129882812,nan,0.45239341259002686,0.414083868265152,nan,nan,nan,1.5003989934921265,0.00020000608257728634,nan,nan,nan,0,0
1,3,0.9398017525672913,0.8429276943206787,0.7085314393043518,0.5204188823699951,0.0,0.016981348395347595,0.019687499850988388,8.234295018940683,8.234294891357422,nan,0.1723925769329071,0.1674772948026657,nan,nan,nan,1.500598430633545,0.00020001368577962446,nan,nan,nan,0,0
1,4,0.8944640755653381,0.8104574680328369,0.6480216979980469,0.38408926129341125,0.0,0.01752314157783985,0.017625000327825546,7.697791663680891,7.697791576385498,nan,0.1548406183719635,0.15397535264492035,nan,nan,nan,1.5007981061935425,0.00020002433022692809,nan,nan,nan,0,0
1,5,1.1201339960098267,0.9968266487121582,1.0037583112716675,0.4586291015148163,0.0,0.017302528023719788,0.018460936844348907,9.222298165374092,9.222298622131348,nan,0.19296729564666748,0.1899457722902298,nan,nan,nan,1.5009980201721191,0.00020003801588322685,nan,nan,nan,0,0
1,6,0.564372181892395,0.5252771377563477,0.2772844731807709,0.22733235359191895,0.0,0.01741369068622589,0.01803906261920929,3.2124182036479247,3.2124183177948,nan,0.0579412505030632,0.06656810641288757,nan,nan,nan,1.5011975765228271,0.00020005474270227454,nan,nan,nan,0,0
1,7,0.6701966524124146,0.6078757047653198,0.36739930510520935,0.5116201639175415,0.0,0.01783059723675251,0.016468752175569534,5.389933138615507,5.389933109283447,nan,0.08914542198181152,0.10741487145423889,nan,nan,nan,1.501395583152771,0.00020007451062754715,nan,nan,nan,0,0
1,8,0.9876778721809387,0.8887974619865417,0.8092190027236938,0.3591706454753876,0.0,0.017257338389754295,0.018632814288139343,3.2718418797595628,3.2718420028686523,nan,0.0588851161301136,0.06992184370756149,nan,nan,nan,1.5015939474105835,0.00020009731959224524,nan,nan,nan,0,0
1,9,1.035433292388916,0.9045229554176331,0.8050498962402344,1.0081065893173218,0.0,0.01723271794617176,0.018726563081145287,4.212152248988949,4.212152004241943,nan,0.09611646085977554,0.09253229945898056,nan,nan,nan,1.5017919540405273,0.0002001231695192918,nan,nan,nan,0,0
1,10,0.6472954750061035,0.5662587285041809,0.325626403093338,0.9694826602935791,0.0,0.018736904487013817,0.013117186725139618,5.932626989173223,5.932627201080322,nan,0.1422422230243683,0.13727238774299622,nan,nan,nan,1.501990556716919,0.00020015206032133548,nan,nan,nan,0,0
1,11,0.8143619894981384,0.7280702590942383,0.5248078107833862,0.6762193441390991,0.0,0.017747240141034126,0.016781248152256012,7.250343021548863,7.250343322753906,nan,0.17879025638103485,0.1823079138994217,nan,nan,nan,1.5021895170211792,0.0002001839919007469,nan,nan,nan,0,0
1,12,0.5233300924301147,0.45448797941207886,0.2047688066959381,0.9673047661781311,0.0,0.018683472648262978,0.013312499970197678,5.078958173917814,5.078958034515381,nan,0.12356998771429062,0.13884258270263672,nan,nan,nan,1.5023889541625977,0.00020021896414962326,nan,nan,nan,0,0
1,13,1.0106821060180664,0.8878732919692993,0.7780448794364929,0.9000856876373291,0.0,0.01770978793501854,0.0169218759983778,15.28814319071202,15.288143157958984,nan,0.32976171374320984,0.3748630881309509,nan,nan,nan,1.5025835037231445,0.0002002569769497854,nan,nan,nan,0,0
1,14,0.8881579637527466,0.7775843739509583,0.6005398631095886,1.0103920698165894,0.0,0.01702209562063217,0.01953125,4.005772667118064,4.005772590637207,nan,0.09441201388835907,0.09798494726419449,nan,nan,nan,1.5027767419815063,0.00020029803017278052,nan,nan,nan,0,0
1,15,0.8371984362602234,0.7368351221084595,0.5327596664428711,0.9417479634284973,0.0,0.01788279414176941,0.016273437067866325,6.797122179247551,6.797122001647949,nan,0.15365222096443176,0.16615262627601624,nan,nan,nan,1.5029700994491577,0.00020034212367988063,nan,nan,nan,0,0
1,16,0.7130579352378845,0.6244398951530457,0.39060431718826294,0.9911527633666992,0.0,0.01790997013449669,0.016171876341104507,6.650298879137939,6.650299072265625,nan,0.158078134059906,0.175697460770607,nan,nan,nan,1.5031617879867554,0.00020038925732208468,nan,nan,nan,0,0
1,17,1.9896376132965088,1.6777777671813965,2.805943489074707,0.6253097057342529,0.0,0.017537621781229973,0.017570314928889275,18.28388951539484,18.283889770507812,nan,0.4330090582370758,0.4545641839504242,nan,nan,nan,1.5033549070358276,0.00020043943094011818,nan,nan,nan,0,0
1,18,1.8039878606796265,1.5276741981506348,2.3066775798797607,0.9129186868667603,0.0,0.01763293892145157,0.017210938036441803,24.49396717457677,24.493967056274414,nan,0.592609167098999,0.5472174882888794,nan,nan,nan,1.5035480260849,0.00020049264436443337,nan,nan,nan,0,0
1,19,0.6803999543190002,0.6084147095680237,0.3709293007850647,0.6978468894958496,0.0,0.018466264009475708,0.014109375886619091,3.036786960859609,3.0367867946624756,nan,0.07151532173156738,0.08188160508871078,nan,nan,nan,1.503740906715393,0.00020054889741521098,nan,nan,nan,0,0
1,20,0.9412001371383667,0.8272355794906616,0.6795939803123474,0.9201027154922485,0.0,0.017595607787370682,0.017351562157273293,8.007982582536632,8.007983207702637,nan,0.19180013239383698,0.2168990522623062,nan,nan,nan,1.5039349794387817,0.00020060818990236002,nan,nan,nan,0,0
1,21,0.8323814272880554,0.7314950823783875,0.5347716808319092,0.9481833577156067,0.0,0.018193375319242477,0.015117187052965164,8.581852909951598,8.581852912902832,nan,0.20982372760772705,0.2219526320695877,nan,nan,nan,1.504129409790039,0.00020067052162551884,nan,nan,nan,0,0
1,22,0.7411197423934937,0.6610605120658875,0.4325338304042816,0.7361173629760742,0.0,0.01758524775505066,0.017390625551342964,4.936481837528574,4.9364824295043945,nan,0.10993856191635132,0.14025640487670898,nan,nan,nan,1.50432288646698,0.0002007358923740547,nan,nan,nan,0,0
1,23,1.0484182834625244,0.9261828660964966,0.8505099415779114,0.7436901926994324,0.0,0.01861092820763588,0.013578125275671482,12.923047653184069,12.923047065734863,nan,0.3154803514480591,0.32143765687942505,nan,nan,nan,1.5045183897018433,0.00020080430192706664,nan,nan,nan,0,0
1,24,0.9622730612754822,0.8487594127655029,0.7148303389549255,0.8406128287315369,0.0,0.018073441460728645,0.015562498942017555,10.868478610423043,10.868478775024414,nan,0.26522672176361084,0.3016018867492676,nan,nan,nan,1.5047146081924438,0.00020087575005338387,nan,nan,nan,0,0
1,25,0.6937950849533081,0.6036023497581482,0.36087802052497864,1.0820982456207275,0.0,0.017738910391926765,0.016812501475214958,10.50432984375981,10.504329681396484,nan,0.24727636575698853,0.3065186142921448,nan,nan,nan,1.5049121379852295,0.0002009502365115678,nan,nan,nan,0,0
1,26,0.5288290977478027,0.469963401556015,0.218022421002388,0.7412685751914978,0.0,0.018783990293741226,0.012945312075316906,9.512169160784284,9.51216983795166,nan,0.22999462485313416,0.2803480923175812,nan,nan,nan,1.5051116943359375,0.00020102776104991352,nan,nan,nan,0,0
1,27,0.6885202527046204,0.6394631862640381,0.408122181892395,0.164897158741951,0.0,0.017356006428599358,0.018257813528180122,5.288209394639334,5.288209438323975,nan,0.10466023534536362,0.1454717218875885,nan,nan,nan,1.5053105354309082,0.0002011083234064483,nan,nan,nan,0,0
1,28,0.592882513999939,0.5524436831474304,0.30132654309272766,0.20612342655658722,0.0,0.017405444756150246,0.018070312216877937,12.650680483696618,12.650679588317871,nan,0.27328285574913025,0.4087149500846863,nan,nan,nan,1.5055078268051147,0.0002011919233089357,nan,nan,nan,0,0
1,29,0.7819549441337585,0.7197279930114746,0.5266588926315308,0.19122174382209778,0.0,0.016975240781903267,0.01971093751490116,6.434211166666407,6.434211254119873,nan,0.14273196458816528,0.1935470551252365,nan,nan,nan,1.5057049989700317,0.00020127856047487294,nan,nan,nan,0,0
1,30,0.534446656703949,0.4967956244945526,0.2472996711730957,0.2584201395511627,0.0,0.01714053563773632,0.019078128039836884,5.03600098698639,5.036000728607178,nan,0.10106831043958664,0.15364933013916016,nan,nan,nan,1.5059027671813965,0.00020136823461149532,nan,nan,nan,0,0
