epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff,val_T_tracking_corr,val_T_intra_corr,val_v0_pred_mean,val_T_pred_mean,val_s0_pred_mean,val_a_pred_mean,val_b_pred_mean,val_v0_intra_std,val_T_intra_std,val_s0_intra_std,val_a_intra_std,val_b_intra_std,val_v0_nrmse,val_T_nrmse,val_s0_nrmse,val_a_nrmse,val_b_nrmse
1,0.922309395223856,0.80918831422925,0.7208538844063878,0.00472484442172572,0.03232808537677272,0.0016942733980431512,0.31475656903646093,0.27403303299178466,0.08707604281098998,0.003461020427107058,0.02810381647968631,0.0007478124853441067,0.5,12765.522600216567,0.14299004897475243,133.16440725326538,0.01815345015727754,0.01815345015727754,0.00907672507863877,0.002887712325900793,0.009696004912257195,31.033623066354306,0.9695151644818326,2.76244777187388,0.577334686004101,1.4113467044018684,0.39966106922068495,0.04179700033025856,0.024913674250165833,0.045161235626747315,0.06392841831721524,0.2787912994423249,0.16551869911192837,0.12082353362538917,0.27930266702445417,0.13551903386168185
2,0.2506870831549168,0.23771008506417274,0.06129701430909336,0.002896558459615335,0.005359633699690676,0.0002685672610415146,0.22260211003904648,0.21229062883302252,0.05099799070120888,0.0030145746057585595,0.0016186123474025114,0.0006884682573583144,0.49148145657226705,0.22275548979640006,0.13736328304289502,133.06119108200073,0.028460701328418794,0.028460701328418794,0.013987906943959525,0.10698238760232925,0.012187844142317772,32.84641861408315,1.066530575460576,2.3782320263537953,0.4618991952627263,1.38036347450094,0.611374612976896,0.03866939204051457,0.052507847071962155,0.03466580183235334,0.05131901951229319,0.3026945725909088,0.1305144371195634,0.0838487997722538,0.32567950873722035,0.18510764928633663
3,0.22405412614345552,0.21622942097485065,0.04988617750816047,0.002441661071497947,0.0014941632522823057,0.0002439680115389309,0.21588105347720868,0.2064880286046165,0.049020082097837425,0.0016667208915447538,0.0013288750569467854,0.0006157611438482036,0.4665063509461097,0.22131438387557864,0.1463185872961866,132.92258310317993,0.028460701328418794,0.028460701328418794,0.013277097922087748,0.12104871869087219,0.01343423593789339,36.16044770910385,1.1432290540096608,2.44065109592803,0.4250624160817329,1.3425076635594064,0.6699397999872553,0.029915636474702585,0.05688405350009178,0.03176123606588473,0.051916282782529265,0.3754666570598542,0.11591552187953368,0.07527819630020079,0.3435976803927874,0.1814257864083585
4,0.20754754588007926,0.2007917306572199,0.04328703415580094,0.001768146646209061,0.001469272828430803,0.0001738864351336389,0.21668427219574757,0.20417082206682957,0.04733946611807543,0.0020101011490469126,0.0037807050906646144,0.0007796588243345673,0.42677669529663687,0.2077189414203167,0.14020962648569268,132.93143820762634,0.028460701328418794,0.028460701328418794,0.012146364058767175,0.2793733477592468,0.02566499449312687,35.93335000504839,1.0390579820947443,2.4120654273540416,0.4753568407068861,1.1937340815016564,0.701278713630869,0.03262087735446527,0.047199580739153195,0.04029844572366354,0.04592252471187013,0.36449946595939625,0.1321721488604254,0.07369408244726215,0.3231019294211302,0.22761887071850795
5,0.21753811344504356,0.21022605136036873,0.04695760831236839,0.0013992034987313673,0.001330386345233734,0.00024319060308730878,0.2433890873526639,0.2271957090124488,0.05808432853750964,0.0014889501121905732,0.0015691433444011515,0.0017482709671449656,0.375,0.26180783804506064,0.1166464005933797,132.64483618736267,0.034086835083990547,0.034086835083990547,0.012782563156496455,0.20734365284442902,0.020380252972245216,33.93639157680755,1.1855551632160837,2.1530064268315092,0.6156989291627356,1.5876425396888814,0.6736179035394749,0.02744036064820087,0.06309887011872327,0.04829887047340657,0.051744510657451254,0.30999315875584327,0.11148638553245031,0.10736420682556691,0.2636359636691438,0.20417364640152516
6,0.2229105157405138,0.21347035087645053,0.04930049310438335,0.0018191604549065233,0.002386631578528977,0.0004065049869004622,0.20639638176703073,0.1953209208403813,0.043089198240851785,0.001130489703698797,0.0022856876603557486,0.0008848657132524731,0.3147047612756302,0.29354024432599546,0.14089407371555238,132.76342391967773,0.034086835083990547,0.034086835083990547,0.01072728929774902,0.17682062089443207,0.019729305058717728,38.47486689750185,1.1745426204610379,2.4963837354741196,0.3949574886801395,1.4135265584955825,0.7088959748123554,0.026962564455622687,0.05666995991734748,0.030501842242108283,0.04582820547387955,0.43301221892163905,0.11271389366127228,0.07489222942366573,0.35612941838334705,0.15655300887459145
7,0.20436102710664272,0.1968799238651991,0.04169524896889925,0.0019621395244030283,0.0017792478175965697,0.0002868449301953113,0.20708943736997057,0.19214928764453593,0.04094357779398164,0.0018310979840920328,0.0022444364497404266,0.0017019602560135838,0.25,0.27012766696512697,0.12353669364560158,132.1760663986206,0.034086835083990547,0.034086835083990547,0.008521708770997637,0.35793060064315796,0.034058909863233566,37.45076248493601,1.1875326963181192,2.3671231269836426,0.525794748771698,1.4052307054083397,0.8017913383689332,0.03193975387616677,0.060498258475452024,0.0477581033613186,0.06499413173011642,0.39620900761834293,0.10645862772936937,0.07850548202511207,0.30323347429852143,0.15423118547617376
8,0.2058595149219036,0.19680478416383265,0.04292354223318398,0.001918106364319101,0.0023083244878398545,0.00047162963802648505,0.18865278759535323,0.1778244875529979,0.03442942938380974,0.0018743130779686444,0.001918756139155191,0.0010745767635676675,0.18529523872436984,0.3158920025080442,0.14031919008715354,131.63820219039917,0.034086835083990547,0.034086835083990547,0.006316128244246253,0.3326541483402252,0.03710008040070534,39.274841075247906,1.119270548858541,2.456980459233548,0.4308193265757662,1.4521064010072262,0.7666631608884386,0.033028562523503883,0.061863942071795464,0.034984629914880376,0.05305723261405179,0.45206338954895536,0.11316284822532278,0.07354057501169053,0.3446537197746586,0.16795779514142511
9,0.19419830322265624,0.18642994463443757,0.03695616847835481,0.0028122203750535844,0.0022380551004226846,0.00033881507654243137,0.19593956202585647,0.18630679680946025,0.039373380044088795,0.0026240233416134056,0.0018568965790476423,0.0007414661102889367,0.12500000000000006,0.34088885989040135,0.1528630519008383,131.76451778411865,0.034086835083990547,0.034086835083990547,0.00426085438549882,0.31522801518440247,0.033451925963163376,40.726822284941974,1.1611172829536682,2.595627647765139,0.36972172780239837,1.3650826596199197,0.7585081729166051,0.04029888945057037,0.061586202696916906,0.02696934902803363,0.06914123423159757,0.49761540437204876,0.114240626382438,0.0829880019012663,0.36981792786672807,0.1913281787194932
10,0.18885149441659452,0.1820588930696249,0.03597637625411153,0.003583239533472806,0.0013974596023172126,0.00032366860251448415,0.18701138220568922,0.17645637980325424,0.03508685763796514,0.0057969496503690295,0.0019062124014667186,0.0009700514742954269,0.07322330470336313,0.3973498199135065,0.14564885290220697,131.72490525245667,0.034086835083990547,0.034086835083990547,0.0024959507117283284,0.41213077306747437,0.04557010903954506,38.40537942724025,1.2630343554501837,2.465178276630158,0.45957348242085033,1.3751883411661108,0.7406428652874967,0.057346579737644246,0.06299134557868571,0.03694013185335318,0.07304428692193742,0.4247983848888746,0.1224713732492482,0.07218698459978899,0.3310897172213546,0.190564442163797
11,0.17692449979484082,0.17067158952355385,0.031326416805386545,0.004492445823270828,0.0015926793867447487,0.0002605933928043669,0.18322550241855232,0.17360341378507463,0.033757627645675886,0.004905696605342103,0.0013667085614498136,0.0009268665259000813,0.03349364905389032,0.4572606374323368,0.15632018783783658,131.71450328826904,0.034086835083990547,0.034086835083990547,0.0011416924916610154,0.41833072900772095,0.049253419041633606,39.314076514954266,1.2205744626674246,2.473514924658106,0.4220031680578881,1.2655399714378601,0.770845613422546,0.05416955301498479,0.06236129355161114,0.034527472996643986,0.06720091178616945,0.4532132915039692,0.1195900504540473,0.07069061774806049,0.347161572291868,0.21100523427335194
12,0.1810336673259735,0.1742526726424694,0.032634785319678485,0.004469568887725472,0.0015816073407313525,0.0003424864261237559,0.18290310355022232,0.1732123556764836,0.033314498680138444,0.004003031126055074,0.0015811205989098682,0.0009156051085923764,0.00851854342773295,0.4327185415104032,0.15297091094420312,131.65992045402527,0.034086835083990547,0.034086835083990547,0.0002903701849769446,0.38115981221199036,0.04755517840385437,39.68091222073169,1.173443409356665,2.513596620965511,0.40611491732774896,1.2324268735469657,0.7838994126687658,0.050010654213342894,0.0611045208977575,0.03318176730526636,0.06504807878840477,0.464935738707986,0.1192246810939163,0.0723316505041357,0.35461143707778264,0.21932416144821978
13,0.18220168344676493,0.17632550321519375,0.034925798722542825,0.005296704678330571,0.0010041361993362585,0.00022292547298317312,0.1862882527701081,0.17704348896253616,0.03446005662392944,0.00548137195700621,0.0009520601384205007,0.0009145258302133301,0.075,0.48561910338699815,0.14657058336950363,131.74544620513916,0.034086835083990547,0.034086835083990547,0.002556512631299291,0.46702301502227783,0.04917629808187485,37.80001380595755,1.3081764952933534,2.326737979625134,0.4772545731765159,1.368305925993209,0.7994769480317196,0.05893254498059445,0.06965651010420729,0.045317535378575136,0.06944092311599154,0.4077140126108568,0.12791705781129326,0.08053847582708051,0.3238772534643405,0.21013104531507373
14,0.19509615577757358,0.18802662402391435,0.04170637395232916,0.004743799273855984,0.0014713511292939075,0.00023807091571442562,0.19359366825603425,0.18433087196280348,0.03713146689288477,0.0023525759709028013,0.0021615150143802905,0.0006541013912021762,0.1474444369716801,0.47884571090340616,0.15439278402544082,131.6899118423462,0.034086835083990547,0.034086835083990547,0.005025914207105499,0.24075403809547424,0.031142111867666245,40.87082489500654,1.0757012500407848,2.644477719956256,0.37109938866280495,1.3497772273865152,0.7887322259076098,0.04410180903257842,0.06161407054342488,0.02637071044065375,0.06718294861468863,0.5022482647904439,0.13864575667112886,0.08786219740638876,0.37077433471456334,0.20980585592796605
15,0.17957747243344785,0.17387307733297347,0.03262788492254913,0.0033050377026665957,0.001371712906270659,0.00018092835899520708,0.18660214372930375,0.1779594665313972,0.03548636592979087,0.0032728657019919062,0.002097008536175489,0.0005666779463658924,0.13995190528383292,0.47193400986492634,0.14850267922466107,131.73246216773987,0.034086835083990547,0.034086835083990547,0.004770517515100278,0.3586561679840088,0.03301991522312164,40.570664365240866,1.2013825926374881,2.6573786126806382,0.36153048641504126,1.3477198659105505,0.7940142078602568,0.04907920913017811,0.05981075097905829,0.02539575159104796,0.06408357183310262,0.4925018207204009,0.11377579329201559,0.09110939848523325,0.373704756272219,0.21371773628082205
16,0.18424624584615232,0.17838041067123414,0.03508898571599275,0.0035554811474867165,0.0013947795635704096,0.00015687694146961916,0.1943797267022285,0.18512527668412695,0.03808205269098757,0.003987168291326057,0.0020233628297332824,0.0006447048134163196,0.12803300858899105,0.4546177800744772,0.14370514083891472,131.56159329414368,0.034086835083990547,0.034086835083990547,0.004364240049080083,0.31734800338745117,0.03969615697860718,38.3018010626448,1.293858511650816,2.527185503472673,0.4583140278750278,1.519462707194876,0.7640385797366183,0.05031003065882845,0.058836341181651076,0.03660434779529633,0.06106374490054998,0.42265009778731427,0.12661995786410907,0.0770307092757073,0.3327379280959679,0.2014319349964389
17,0.18680390022695065,0.1808426482230425,0.03523055148310959,0.004053711976157501,0.0012422607975349819,0.0001986501516089767,0.18811781256598362,0.17997799845452003,0.03593779971545681,0.0039405957238372175,0.0013697798081555815,0.0005958448188694287,0.11249999999999999,0.4249956523254514,0.14281946020399003,131.55316257476807,0.034086835083990547,0.034086835083990547,0.003834768946948936,0.3325088322162628,0.03525657579302788,38.514657213332804,1.2725979077055098,2.6554227661579213,0.44130317470494734,1.4528661040549582,0.7687547772805742,0.050309992038664667,0.06788468612556128,0.03467757528569757,0.07203391816546308,0.42948069837550135,0.1213845258687547,0.10217925340386737,0.33966563611699224,0.21335173045675013
18,0.18128733545541764,0.17541158147156238,0.033095768787898126,0.004179499857127666,0.0014998287793059717,0.00017147450289916932,0.19160881931794452,0.1835575910641792,0.03778427025858075,0.004058071358892274,0.001730412252596547,0.00046789695417941705,0.09441142838268905,0.3842364353686571,0.1443436445787232,131.97654485702515,0.034086835083990547,0.034086835083990547,0.003218186789324706,0.32081544399261475,0.03319064900279045,39.33700619352625,1.2986706641126187,2.741886922653685,0.41257261643384363,1.442418687521143,0.7423972455745048,0.05226595814716309,0.06280398238053982,0.029997061487479864,0.06872773043652798,0.4547242212788536,0.12949774772844472,0.11493577388939283,0.35172114380017544,0.22084389736229623
19,0.18511553891003132,0.17941206008195876,0.03454528890550137,0.003652148878900334,0.0012663706486773663,0.00015999436877025985,0.1859079921578473,0.17877511569160096,0.03622967931640116,0.0045374310309156535,0.0010020871006484377,0.0004561899155892585,0.075,0.3703665659762919,0.15449096064301246,131.5160539150238,0.034086835083990547,0.034086835083990547,0.002556512631299291,0.2797010838985443,0.028716128319501877,39.93596559889773,1.1536642985141023,2.6242982491533806,0.3833141043148142,1.0835789144039154,0.8168520554900169,0.0603322667327333,0.05987709771564349,0.027613477639301602,0.07685693953820366,0.47280881206385766,0.14569227597690035,0.09539615082308942,0.36451734003811037,0.2808725173167065
20,0.18629464499652384,0.18065369807183743,0.03570783476345241,0.0036849348479881883,0.0011799958065401483,0.00014118438444967295,0.1851698652385397,0.1782048152006687,0.035787931200057424,0.005903475460264475,0.0010718728818059247,0.0004038420301529292,0.05558857161731095,0.4183589232712984,0.14739166212050206,131.4694492816925,0.034086835083990547,0.034086835083990547,0.001894838473273876,0.33679071068763733,0.034899186342954636,38.344896489001336,1.2665237759022003,2.5492283562396434,0.4641220560099216,1.409195714808525,0.8140560946565993,0.06189723494165438,0.06361666992504864,0.040073626082882216,0.0809769369661808,0.4249732817506673,0.13304399349517076,0.0899633568324865,0.33212880684603585,0.22337570226913236
