epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s
1,0.5153929122184452,0.5153929122184452,0.2778637864872029,0.04452589682646488,0.0,0.014625824845739101,0.4756853523406577,0.4756853523406577,0.23603211105503935,0.047713017150601174,0.0,0.013027734281693367,0.0005,1.026949876625287,0.03609624326704664,5.490201711654663
2,0.4232927962353355,0.4232927962353355,0.18784664635987658,0.059496735438312354,0.0,0.012043312721346554,0.4016771616136774,0.4016771616136774,0.16767562795034113,0.0726653848715285,0.0,0.010956139779312814,0.0005,0.5621958810247873,0.04559809238986766,5.352969169616699
3,0.36937618694807356,0.36937618694807356,0.14212708079109065,0.063856945647613,0.0,0.010309815085738113,0.3688640550095984,0.3688640550095984,0.1407247723892648,0.056798867088683105,0.0,0.009384586703666348,0.0005,0.40783300219397794,0.053480302518669594,5.382046461105347
4,0.3570139257531417,0.3570139257531417,0.13247180902644207,0.045158841558977175,0.0,0.00866320773616041,0.35062440215273105,0.35062440215273105,0.12643855627863965,0.04171087513578699,0.0,0.007425949356439424,0.0005,0.3379821814596653,0.06445935836180727,5.656671524047852
5,0.3344667335089884,0.3344667335089884,0.11508020013570786,0.036440611748318925,0.0,0.00682027594455959,0.3419636492716505,0.3419636492716505,0.12006922668599068,0.037897412407588454,0.0,0.005816441430571548,0.0005,0.2562266318421615,0.07478294030148933,5.341859817504883
