epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,loss_sr,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,is_nan_loss,is_inf_grad
1,1,1.0151691436767578,0.9149855971336365,0.8076339960098267,0.2160547971725464,0.0,0.017234768718481064,0.018718751147389412,7.6539660934366776,7.653966426849365,6.819293022155762,0.13878591358661652,0.1529010534286499,0.16171616315841675,0.11234873533248901,3.463960886001587,1.5000015497207642,0.5,0,0
1,2,0.8163472414016724,0.7284877896308899,0.5216560959815979,0.5365704894065857,0.0,0.0177305880934,0.016843751072883606,6.2165438833661195,6.216543674468994,5.649679660797119,0.12098323553800583,0.1286434382200241,0.18892180919647217,0.15348434448242188,2.576063394546509,1.500003695487976,0.5,0,0
1,3,0.6107798218727112,0.5363285541534424,0.28560012578964233,0.7522202134132385,0.0,0.016560472548007965,0.021312501281499863,2.7839233917203123,2.783923387527466,2.5757064819335938,0.0596153661608696,0.05917026102542877,0.06192489340901375,0.03197989612817764,1.0507392883300781,1.5000061988830566,0.5,0,0
1,4,0.5582389831542969,0.5201703906059265,0.28505292534828186,0.00451692845672369,0.0,0.018674932420253754,0.0133437504991889,7.277089053604606,7.2770891189575195,6.751145362854004,0.13333569467067719,0.1394316703081131,0.22292253375053406,0.1312343031167984,2.697021484375,1.5000089406967163,0.5,0,0
1,5,0.8541755080223083,0.7651693820953369,0.5803574919700623,0.45396411418914795,0.0,0.016544392332434654,0.021375000476837158,2.15548403537373,2.1554839611053467,1.8649460077285767,0.04100614786148071,0.03677455335855484,0.040446825325489044,0.023431802168488503,1.0783640146255493,1.5000123977661133,0.5,0,0
1,6,1.0915580987930298,0.9682403206825256,0.9285558462142944,0.4369793236255646,0.0,0.01722656562924385,0.01875000074505806,3.5184622360515205,3.5184624195098877,3.235072374343872,0.06008077785372734,0.06706851720809937,0.09193557500839233,0.0529676154255867,1.3764147758483887,1.5000183582305908,0.5,0,0
1,7,4.15647554397583,3.1558125019073486,9.664602279663086,0.5148101449012756,0.0,0.016924384981393814,0.01990625075995922,41.59032810237172,41.590328216552734,35.038082122802734,0.8461057543754578,0.793438196182251,0.880835771560669,0.6963815093040466,22.349092483520508,1.5000284910202026,0.5,0,0
1,8,0.7478393316268921,0.6659721732139587,0.45788875222206116,0.5549948811531067,0.0,0.016657128930091858,0.02093750238418579,5.0830299807614425,5.083029747009277,4.400773525238037,0.10299063473939896,0.10726678371429443,0.1313934177160263,0.12020265311002731,2.533092975616455,1.5000451803207397,0.5,0,0
1,9,0.5115351676940918,0.45138847827911377,0.2101433128118515,0.6169617176055908,0.0,0.016568519175052643,0.021281249821186066,3.721043712944774,3.721043586730957,3.3554632663726807,0.07630676031112671,0.06332966685295105,0.0711093619465828,0.030231693759560585,1.6035051345825195,1.5000760555267334,0.5,0,0
1,10,1.496160864830017,1.295353651046753,1.7815639972686768,0.28700998425483704,0.0,0.01660071313381195,0.021156253293156624,28.352379452563202,28.352380752563477,23.64833641052246,0.5739660859107971,0.5288174152374268,0.6426476240158081,0.5617759227752686,15.597305297851562,1.5001188516616821,0.5,0,0
